#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  6.626919e+01  6.626919e+01  0.000000e+00
             2  6.963262e+01  6.795091e+01  1.189150e+00
             3  7.026204e+01  6.872128e+01  1.011994e+00
             4  7.266666e+01  6.970763e+01  1.142685e+00
             5  7.867041e+01  7.150018e+01  1.845610e+00
             6  6.707200e+01  7.076215e+01  1.679100e+00
             7  7.412727e+01  7.124288e+01  1.506475e+00
             8  7.513531e+01  7.172944e+01  1.394526e+00
             9  8.205347e+01  7.287655e+01  1.645059e+00
            10  7.674390e+01  7.326329e+01  1.525335e+00
            11  8.294178e+01  7.414315e+01  1.620688e+00
            12  7.700945e+01  7.438201e+01  1.503129e+00
            13  8.747810e+01  7.538940e+01  1.691727e+00
            14  6.991350e+01  7.499827e+01  1.615473e+00
            15  8.114308e+01  7.540792e+01  1.558850e+00
            16  7.523762e+01  7.539728e+01  1.461458e+00
            17  7.795184e+01  7.554754e+01  1.383194e+00
            18  7.618020e+01  7.558269e+01  1.306796e+00
            19  8.102285e+01  7.586902e+01  1.268997e+00
            20  7.876848e+01  7.601399e+01  1.213800e+00
            21  7.566416e+01  7.599733e+01  1.156114e+00
            22  8.028162e+01  7.619207e+01  1.119845e+00
            23  7.917541e+01  7.632178e+01  1.078642e+00
            24  8.446894e+01  7.666125e+01  1.085803e+00
            25  7.012025e+01  7.639961e+01  1.073431e+00
            26  7.832333e+01  7.647360e+01  1.034692e+00
            27  8.589683e+01  7.682260e+01  1.053589e+00
            28  7.483374e+01  7.675157e+01  1.018352e+00
            29  8.691689e+01  7.710210e+01  1.041819e+00
            30  7.984326e+01  7.719347e+01  1.011091e+00
            31  7.666940e+01  7.717657e+01  9.786162e-01
            32  7.601587e+01  7.714030e+01  9.487064e-01
            33  8.479637e+01  7.737230e+01  9.479009e-01
            34  7.687338e+01  7.735762e+01  9.201351e-01
            35  7.946132e+01  7.741773e+01  8.958065e-01
            36  7.499195e+01  7.735035e+01  8.734536e-01
            37  8.335681e+01  7.751268e+01  8.648008e-01
            38  8.077262e+01  7.759847e+01  8.462873e-01
            39  6.523962e+01  7.728158e+01  8.819248e-01
            40  7.479666e+01  7.721946e+01  8.620619e-01
            41  7.525667e+01  7.717158e+01  8.423642e-01
            42  6.963926e+01  7.699224e+01  8.411823e-01
            43  8.697641e+01  7.722443e+01  8.530637e-01
            44  7.339520e+01  7.713740e+01  8.381034e-01
            45  8.177335e+01  7.724042e+01  8.257863e-01
            46  7.572089e+01  7.720739e+01  8.084949e-01
            47  8.343027e+01  7.733979e+01  8.020609e-01
            48  8.494417e+01  7.749822e+01  8.008446e-01
            49  8.721429e+01  7.769650e+01  8.086761e-01
            50  8.497229e+01  7.784202e+01  8.054884e-01
            51  7.830048e+01  7.785101e+01  7.897447e-01
            52  7.835157e+01  7.786064e+01  7.746160e-01
            53  8.604251e+01  7.801501e+01  7.752308e-01
            54  7.169892e+01  7.789805e+01  7.696478e-01
            55  7.577460e+01  7.785944e+01  7.566219e-01
            56  8.806565e+01  7.804169e+01  7.647463e-01
            57  8.213995e+01  7.811359e+01  7.547020e-01
            58  7.750667e+01  7.810313e+01  7.417625e-01
            59  6.766339e+01  7.792618e+01  7.499981e-01
            60  7.602464e+01  7.789449e+01  7.381674e-01
            61  6.952217e+01  7.775724e+01  7.387160e-01
            62  8.347798e+01  7.784951e+01  7.325411e-01
            63  7.958531e+01  7.787706e+01  7.214315e-01
            64  8.095849e+01  7.792521e+01  7.117639e-01
            65  8.322042e+01  7.800667e+01  7.054603e-01
            66  8.385561e+01  7.809529e+01  7.003157e-01
            67  7.722852e+01  7.808236e+01  6.899827e-01
            68  8.459634e+01  7.817815e+01  6.864534e-01
            69  8.311229e+01  7.824966e+01  6.802193e-01
            70  7.514402e+01  7.820529e+01  6.719472e-01
            71  8.744827e+01  7.833548e+01  6.749761e-01
            72  8.043180e+01  7.836459e+01  6.662291e-01
            73  8.252475e+01  7.842158e+01  6.595355e-01
            74  7.830223e+01  7.841997e+01  6.506248e-01
            75  7.898070e+01  7.842744e+01  6.419928e-01
            76  8.948304e+01  7.857291e+01  6.498173e-01
            77  7.567165e+01  7.853523e+01  6.424696e-01
            78  7.713719e+01  7.851731e+01  6.344828e-01
            79  8.588171e+01  7.861053e+01  6.332624e-01
            80  8.408909e+01  7.867901e+01  6.290386e-01
            81  7.547071e+01  7.863940e+01  6.225185e-01
            82  7.953581e+01  7.865034e+01  6.150228e-01
            83  6.667979e+01  7.850611e+01  6.242941e-01
            84  7.569799e+01  7.847268e+01  6.177565e-01
            85  8.446825e+01  7.854322e+01  6.145025e-01
            86  8.401327e+01  7.860682e+01  6.106400e-01
            87  7.902741e+01  7.861166e+01  6.036403e-01
            88  7.157327e+01  7.853168e+01  6.020562e-01
            89  7.817065e+01  7.852762e+01  5.953052e-01
            90  6.352705e+01  7.836095e+01  6.115782e-01
            91  8.701329e+01  7.845603e+01  6.122040e-01
            92  8.093308e+01  7.848295e+01  6.061414e-01
            93  8.405113e+01  7.854282e+01  6.025735e-01
            94  7.906853e+01  7.854842e+01  5.961891e-01
            95  7.789062e+01  7.854149e+01  5.899536e-01
            96  7.900097e+01  7.854628e+01  5.838277e-01
            97  7.383929e+01  7.849775e+01  5.798220e-01
            98  8.188277e+01  7.853229e+01  5.749333e-01
            99  7.293015e+01  7.847571e+01  5.719039e-01
           100  8.662004e+01  7.855715e+01  5.719546e-01
