#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.212533e-02  2.212533e-02  0.000000e+00
             2 -7.733333e-04  1.067600e-02  8.095901e-03
             3  3.317333e-02  1.817511e-02  8.162206e-03
             4  4.821333e-03  1.483667e-02  6.770049e-03
             5 -1.650667e-02  8.568000e-03  7.795539e-03
             6 -2.183733e-02  3.500444e-03  7.975073e-03
             7 -1.832267e-02  3.828571e-04  7.420156e-03
             8  2.994667e-03  7.093333e-04  6.499815e-03
             9 -1.397067e-02 -9.217778e-04  5.978773e-03
            10  4.288800e-02  3.459200e-03  6.799096e-03
            11  8.538667e-03  3.920970e-03  6.196657e-03
            12 -3.045333e-03  3.340444e-03  5.707397e-03
            13  1.885333e-03  3.228513e-03  5.269464e-03
            14 -7.970667e-03  2.428571e-03  4.953420e-03
            15 -1.324267e-02  1.383822e-03  4.732086e-03
            16  1.079467e-02  1.972000e-03  4.472735e-03
            17  1.952800e-02  3.004706e-03  4.327211e-03
            18  1.770667e-02  3.821481e-03  4.163182e-03
            19  9.384000e-03  4.114246e-03  3.954348e-03
            20 -3.912533e-02  1.952267e-03  4.307286e-03
            21 -3.050667e-03  1.714032e-03  4.108761e-03
            22  3.778667e-03  1.807879e-03  3.923070e-03
            23 -1.495467e-02  1.079072e-03  3.819599e-03
            24 -1.781333e-03  9.598889e-04  3.662308e-03
            25 -2.082133e-02  8.864000e-05  3.617965e-03
            26 -5.037333e-03 -1.085128e-04  3.484180e-03
            27 -3.087467e-02 -1.248000e-03  3.536564e-03
            28 -7.786667e-04 -1.231238e-03  3.410297e-03
            29 -1.701333e-02 -1.775448e-03  3.335840e-03
            30 -3.010667e-02 -2.719822e-03  3.355660e-03
            31  4.730667e-03 -2.479484e-03  3.256008e-03
            32  2.514667e-02 -1.616167e-03  3.266706e-03
            33 -4.888000e-03 -1.715313e-03  3.169219e-03
            34 -4.478400e-02 -2.982039e-03  3.319521e-03
            35 -8.117333e-03 -3.128762e-03  3.227919e-03
            36  1.127200e-02 -2.728741e-03  3.162943e-03
            37 -2.238400e-02 -3.259964e-03  3.121750e-03
            38  1.160000e-03 -3.143649e-03  3.041765e-03
            39  2.798133e-02 -2.345573e-03  3.066681e-03
            40 -2.425600e-02 -2.893333e-03  3.038540e-03
            41 -2.295467e-02 -3.382634e-03  3.003567e-03
            42  1.164533e-02 -3.024825e-03  2.953289e-03
            43  2.598667e-02 -2.350140e-03  2.960672e-03
            44 -1.890933e-02 -2.726485e-03  2.917205e-03
            45 -2.136533e-02 -3.140681e-03  2.881633e-03
            46 -3.811467e-02 -3.900986e-03  2.917567e-03
            47 -7.808000e-03 -3.984113e-03  2.856675e-03
            48 -5.120000e-03 -4.007778e-03  2.797259e-03
            49 -1.552533e-02 -4.242830e-03  2.750030e-03
            50 -2.656000e-02 -4.689173e-03  2.731011e-03
            51  8.237333e-03 -4.435712e-03  2.689197e-03
            52 -1.120000e-02 -4.565795e-03  2.640626e-03
            53  3.935733e-02 -3.737057e-03  2.717740e-03
            54  3.408000e-03 -3.604741e-03  2.670630e-03
            55 -3.669333e-03 -3.605915e-03  2.622074e-03
            56 -3.216000e-03 -3.598952e-03  2.575260e-03
            57 -7.210667e-03 -3.662316e-03  2.530860e-03
            58  1.542933e-02 -3.333149e-03  2.508539e-03
            59  4.816267e-02 -2.460339e-03  2.613455e-03
            60  3.621867e-02 -1.815689e-03  2.648211e-03
            61 -2.050933e-02 -2.122142e-03  2.622469e-03
            62 -6.656000e-03 -2.195269e-03  2.581190e-03
            63  9.346667e-03 -2.012063e-03  2.546712e-03
            64  1.511467e-02 -1.744458e-03  2.520941e-03
            65  5.052533e-02 -9.403077e-04  2.607262e-03
            66 -2.220533e-02 -1.262505e-03  2.587589e-03
            67 -1.890933e-02 -1.525891e-03  2.562338e-03
            68  1.589600e-02 -1.269686e-03  2.537433e-03
            69 -1.232267e-02 -1.429874e-03  2.505710e-03
            70  1.198667e-02 -1.238210e-03  2.477233e-03
            71  1.058933e-02 -1.071624e-03  2.447938e-03
            72 -8.618667e-03 -1.176444e-03  2.416182e-03
            73 -4.972800e-02 -1.841534e-03  2.472928e-03
