#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.054656e-01  4.054656e-01  0.000000e+00
             2  4.069947e-01  4.062302e-01  5.405891e-04
             3  4.186790e-01  4.103798e-01  3.407273e-03
             4  4.069571e-01  4.095241e-01  2.660726e-03
             5  3.956076e-01  4.067408e-01  3.275400e-03
             6  4.120884e-01  4.076321e-01  2.848179e-03
             7  4.023939e-01  4.068838e-01  2.537695e-03
             8  4.105324e-01  4.073399e-01  2.261094e-03
             9  4.056412e-01  4.071511e-01  2.017723e-03
            10  3.963267e-01  4.060687e-01  2.086192e-03
            11  4.025020e-01  4.057444e-01  1.921571e-03
            12  4.132935e-01  4.063735e-01  1.861569e-03
            13  3.917486e-01  4.052485e-01  2.030038e-03
            14  4.095265e-01  4.055541e-01  1.907894e-03
            15  3.973278e-01  4.050057e-01  1.857851e-03
            16  4.031412e-01  4.048891e-01  1.745386e-03
            17  3.967239e-01  4.044088e-01  1.707525e-03
            18  4.176234e-01  4.051430e-01  1.763435e-03
            19  4.129606e-01  4.055544e-01  1.717954e-03
            20  4.109110e-01  4.058223e-01  1.652802e-03
            21  4.089727e-01  4.059723e-01  1.580890e-03
            22  3.985962e-01  4.056370e-01  1.544175e-03
            23  4.059736e-01  4.056516e-01  1.477107e-03
            24  4.307226e-01  4.066963e-01  1.746306e-03
            25  4.063441e-01  4.066822e-01  1.676510e-03
            26  3.979788e-01  4.063474e-01  1.645109e-03
            27  4.047327e-01  4.062876e-01  1.585265e-03
            28  4.154822e-01  4.066160e-01  1.562290e-03
            29  4.096061e-01  4.067191e-01  1.511816e-03
            30  4.282091e-01  4.074354e-01  1.622278e-03
            31  4.100116e-01  4.075185e-01  1.572073e-03
            32  3.915480e-01  4.070195e-01  1.600206e-03
            33  4.015762e-01  4.068545e-01  1.560193e-03
            34  4.061719e-01  4.068344e-01  1.514434e-03
            35  4.070494e-01  4.068406e-01  1.471177e-03
            36  4.122462e-01  4.069907e-01  1.437954e-03
            37  4.036803e-01  4.069013e-01  1.401871e-03
            38  3.994436e-01  4.067050e-01  1.378648e-03
            39  4.042047e-01  4.066409e-01  1.344788e-03
            40  4.069281e-01  4.066481e-01  1.311188e-03
            41  4.099700e-01  4.067291e-01  1.281708e-03
            42  4.070994e-01  4.067379e-01  1.251222e-03
            43  4.073659e-01  4.067525e-01  1.222209e-03
            44  3.903528e-01  4.063798e-01  1.249972e-03
            45  3.998008e-01  4.062336e-01  1.230715e-03
            46  4.079933e-01  4.062719e-01  1.204555e-03
            47  4.082308e-01  4.063135e-01  1.179647e-03
            48  4.108836e-01  4.064088e-01  1.158907e-03
            49  4.011450e-01  4.063013e-01  1.140224e-03
            50  4.027946e-01  4.062312e-01  1.119574e-03
            51  4.091202e-01  4.062878e-01  1.099054e-03
            52  3.973170e-01  4.061153e-01  1.091374e-03
            53  3.998449e-01  4.059970e-01  1.077175e-03
            54  4.373323e-01  4.065773e-01  1.203422e-03
            55  4.025405e-01  4.065039e-01  1.183777e-03
            56  4.031006e-01  4.064431e-01  1.164197e-03
            57  3.957695e-01  4.062559e-01  1.158735e-03
            58  4.049674e-01  4.062337e-01  1.138970e-03
            59  4.058937e-01  4.062279e-01  1.119680e-03
            60  4.019650e-01  4.061568e-01  1.103270e-03
            61  4.012558e-01  4.060765e-01  1.088105e-03
            62  4.091563e-01  4.061262e-01  1.071689e-03
            63  4.117743e-01  4.062158e-01  1.058421e-03
            64  4.125602e-01  4.063150e-01  1.046515e-03
            65  4.079698e-01  4.063404e-01  1.030724e-03
            66  4.109016e-01  4.064095e-01  1.017422e-03
            67  3.946024e-01  4.062333e-01  1.017384e-03
            68  4.178700e-01  4.064044e-01  1.016712e-03
            69  4.018184e-01  4.063380e-01  1.004148e-03
            70  4.109153e-01  4.064034e-01  9.919294e-04
            71  4.201396e-01  4.065968e-01  9.966474e-04
            72  4.143195e-01  4.067041e-01  9.885599e-04
            73  4.174675e-01  4.068515e-01  9.859523e-04
            74  4.114696e-01  4.069139e-01  9.746017e-04
            75  3.896842e-01  4.066842e-01  9.883116e-04
            76  4.048428e-01  4.066600e-01  9.756044e-04
            77  3.970727e-01  4.065355e-01  9.708469e-04
            78  4.153409e-01  4.066484e-01  9.649412e-04
            79  3.986310e-01  4.065469e-01  9.580487e-04
            80  4.239575e-01  4.067645e-01  9.704774e-04
            81  4.132552e-01  4.068446e-01  9.617988e-04
            82  4.085669e-01  4.068656e-01  9.502988e-04
            83  4.188907e-01  4.070105e-01  9.498294e-04
            84  4.140965e-01  4.070949e-01  9.422604e-04
            85  4.112773e-01  4.071441e-01  9.324589e-04
            86  3.995510e-01  4.070558e-01  9.257869e-04
            87  4.070272e-01  4.070555e-01  9.151457e-04
            88  3.979020e-01  4.069514e-01  9.106385e-04
            89  3.974062e-01  4.068442e-01  9.067003e-04
            90  4.135160e-01  4.069183e-01  8.996512e-04
            91  4.055981e-01  4.069038e-01  8.898819e-04
            92  3.977076e-01  4.068039e-01  8.858056e-04
            93  4.102923e-01  4.068414e-01  8.770747e-04
            94  4.139060e-01  4.069165e-01  8.709581e-04
            95  4.079226e-01  4.069271e-01  8.618545e-04
            96  4.095423e-01  4.069544e-01  8.533073e-04
            97  4.117590e-01  4.070039e-01  8.459467e-04
            98  4.211669e-01  4.071484e-01  8.495698e-04
            99  3.926046e-01  4.070015e-01  8.535954e-04
           100  4.050186e-01  4.069817e-01  8.452898e-04
