#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  4.421867e-02  4.421867e-02  0.000000e+00
             2  2.690133e-02  3.556000e-02  6.122602e-03
             3  4.790933e-02  3.967644e-02  5.287466e-03
             4  3.566133e-02  3.867267e-02  4.059761e-03
             5  3.156533e-02  3.725120e-02  3.487795e-03
             6  3.956800e-02  3.763733e-02  2.927792e-03
             7  3.676533e-02  3.751276e-02  2.512185e-03
             8  2.081067e-02  3.542500e-02  2.940378e-03
             9  3.469333e-02  3.534370e-02  2.614793e-03
            10  4.491467e-02  3.630080e-02  2.522403e-03
            11  3.303467e-02  3.600388e-02  2.310503e-03
            12  4.019733e-02  3.635333e-02  2.144225e-03
            13  3.878133e-02  3.654010e-02  1.987402e-03
            14  2.913600e-02  3.601124e-02  1.914520e-03
            15  3.625600e-02  3.602756e-02  1.786955e-03
            16  3.501600e-02  3.596433e-02  1.676388e-03
            17  3.901600e-02  3.614384e-02  1.587359e-03
            18  3.830400e-02  3.626385e-02  1.503702e-03
            19  3.964267e-02  3.644168e-02  1.435037e-03
            20  3.019200e-02  3.612920e-02  1.396893e-03
            21  3.948533e-02  3.628902e-02  1.339485e-03
            22  4.192533e-02  3.654521e-02  1.302870e-03
            23  3.558933e-02  3.650365e-02  1.246886e-03
            24  3.577600e-02  3.647333e-02  1.195301e-03
            25  4.012267e-02  3.661931e-02  1.156368e-03
            26  3.370667e-02  3.650728e-02  1.117305e-03
            27  2.559200e-02  3.610301e-02  1.146731e-03
            28  2.430667e-02  3.568171e-02  1.180633e-03
            29  2.565067e-02  3.533582e-02  1.189513e-03
            30  3.549333e-02  3.534107e-02  1.149874e-03
            31  4.181333e-02  3.554985e-02  1.131577e-03
            32  3.649333e-02  3.557933e-02  1.096599e-03
            33  3.815733e-02  3.565745e-02  1.066148e-03
            34  1.977600e-02  3.519035e-02  1.132501e-03
            35  2.969067e-02  3.503322e-02  1.110992e-03
            36  4.429867e-02  3.529059e-02  1.109542e-03
            37  2.793867e-02  3.509189e-02  1.097202e-03
            38  3.424533e-02  3.506961e-02  1.068555e-03
            39  3.158933e-02  3.498038e-02  1.044875e-03
            40  3.216800e-02  3.491007e-02  1.021116e-03
            41  2.133867e-02  3.457906e-02  1.048490e-03
            42  3.619200e-02  3.461746e-02  1.024229e-03
            43  4.219467e-02  3.479367e-02  1.015455e-03
            44  3.343733e-02  3.476285e-02  9.928443e-04
            45  2.946133e-02  3.464504e-02  9.777459e-04
            46  2.836267e-02  3.450846e-02  9.659819e-04
            47  3.460267e-02  3.451047e-02  9.454311e-04
            48  4.116533e-02  3.464911e-02  9.358451e-04
            49  2.200800e-02  3.439113e-02  9.516407e-04
            50  3.532533e-02  3.440981e-02  9.327913e-04
            51  3.617867e-02  3.444450e-02  9.151459e-04
            52  3.446400e-02  3.444487e-02  8.975470e-04
            53  4.673333e-02  3.467673e-02  9.100667e-04
            54  3.221867e-02  3.463121e-02  8.943513e-04
            55  3.579733e-02  3.465241e-02  8.783417e-04
            56  3.596267e-02  3.467581e-02  8.629686e-04
            57  3.340000e-02  3.465343e-02  8.481190e-04
            58  4.607467e-02  3.485034e-02  8.560515e-04
            59  3.852267e-02  3.491259e-02  8.438019e-04
            60  4.224533e-02  3.503480e-02  8.385422e-04
            61  3.764000e-02  3.507751e-02  8.258824e-04
            62  3.811200e-02  3.512645e-02  8.140107e-04
            63  4.332000e-02  3.525651e-02  8.114131e-04
            64  4.454667e-02  3.540167e-02  8.116151e-04
            65  3.445333e-02  3.538708e-02  7.992598e-04
            66  3.350667e-02  3.535859e-02  7.876575e-04
            67  3.559200e-02  3.536207e-02  7.759091e-04
            68  3.505067e-02  3.535749e-02  7.645122e-04
            69  1.802667e-02  3.510632e-02  7.936202e-04
            70  4.043467e-02  3.518244e-02  7.859247e-04
            71  3.810933e-02  3.522366e-02  7.759357e-04
            72  3.543733e-02  3.522663e-02  7.651645e-04
            73  2.902400e-02  3.514166e-02  7.593858e-04
            74  2.610133e-02  3.501950e-02  7.588870e-04
            75  3.295200e-02  3.499193e-02  7.492690e-04
            76  2.972000e-02  3.492256e-02  7.426143e-04
            77  4.129333e-02  3.500530e-02  7.375646e-04
            78  3.682400e-02  3.502862e-02  7.284771e-04
            79  3.215200e-02  3.499220e-02  7.201653e-04
            80  3.115200e-02  3.494420e-02  7.127613e-04
            81  3.400800e-02  3.493264e-02  7.040554e-04
            82  3.290400e-02  3.490790e-02  6.959039e-04
            83  4.445067e-02  3.502288e-02  6.969524e-04
            84  3.865867e-02  3.506616e-02  6.899981e-04
            85  3.750667e-02  3.509487e-02  6.824776e-04
            86  3.151467e-02  3.505324e-02  6.758103e-04
            87  2.825067e-02  3.497505e-02  6.725504e-04
            88  2.854133e-02  3.490194e-02  6.688698e-04
            89  3.025867e-02  3.484977e-02  6.633859e-04
            90  4.202400e-02  3.492948e-02  6.607869e-04
            91  3.233867e-02  3.490101e-02  6.541386e-04
            92  3.181067e-02  3.486742e-02  6.478902e-04
            93  2.081867e-02  3.471636e-02  6.582989e-04
            94  2.988533e-02  3.466496e-02  6.532988e-04
            95  2.889067e-02  3.460418e-02  6.492434e-04
            96  3.820000e-02  3.464164e-02  6.435600e-04
            97  3.526933e-02  3.464811e-02  6.369579e-04
            98  4.014667e-02  3.470422e-02  6.329247e-04
            99  3.522400e-02  3.470947e-02  6.265533e-04
           100  3.924267e-02  3.475480e-02  6.219255e-04
