#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.985458e+01  1.985458e+01  0.000000e+00
             2  2.137695e+01  2.061576e+01  5.382380e-01
             3  2.007142e+01  2.043431e+01  3.882071e-01
             4  1.917783e+01  2.012019e+01  3.984664e-01
             5  2.003519e+01  2.010319e+01  3.191356e-01
             6  2.088013e+01  2.023268e+01  2.910335e-01
             7  2.023745e+01  2.023336e+01  2.494581e-01
             8  2.096321e+01  2.032459e+01  2.343653e-01
             9  2.062796e+01  2.035830e+01  2.107347e-01
            10  1.966638e+01  2.028911e+01  2.006991e-01
            11  2.217550e+01  2.046060e+01  2.449992e-01
            12  2.068759e+01  2.047951e+01  2.253116e-01
            13  1.953148e+01  2.040659e+01  2.194646e-01
            14  2.007471e+01  2.038288e+01  2.050649e-01
            15  2.050053e+01  2.039073e+01  1.915438e-01
            16  1.999710e+01  2.036612e+01  1.811453e-01
            17  2.223316e+01  2.047595e+01  2.010445e-01
            18  2.202302e+01  2.056190e+01  2.074352e-01
            19  1.825563e+01  2.044052e+01  2.292977e-01
            20  2.012489e+01  2.042473e+01  2.183752e-01
            21  2.075729e+01  2.044057e+01  2.085498e-01
            22  1.989733e+01  2.041588e+01  2.005268e-01
            23  1.831911e+01  2.032471e+01  2.115181e-01
            24  2.127238e+01  2.036420e+01  2.063575e-01
            25  2.153258e+01  2.041094e+01  2.033266e-01
            26  2.036985e+01  2.040936e+01  1.955125e-01
            27  2.051959e+01  2.041344e+01  1.883139e-01
            28  1.841908e+01  2.034221e+01  1.945930e-01
            29  2.252417e+01  2.041745e+01  2.019055e-01
            30  1.853504e+01  2.035470e+01  2.046933e-01
            31  2.131157e+01  2.038557e+01  2.004041e-01
            32  2.192765e+01  2.043376e+01  1.998515e-01
            33  2.347451e+01  2.052590e+01  2.139856e-01
            34  1.829016e+01  2.046015e+01  2.175609e-01
            35  2.073112e+01  2.046789e+01  2.114826e-01
            36  1.984565e+01  2.045060e+01  2.063132e-01
            37  2.156462e+01  2.048071e+01  2.029222e-01
            38  1.931936e+01  2.045015e+01  1.998703e-01
            39  2.043843e+01  2.044985e+01  1.947457e-01
            40  2.020638e+01  2.044376e+01  1.899721e-01
            41  2.002743e+01  2.043361e+01  1.856099e-01
            42  1.944737e+01  2.041013e+01  1.826699e-01
            43  1.876213e+01  2.037180e+01  1.823980e-01
            44  1.878769e+01  2.033580e+01  1.817710e-01
            45  1.896395e+01  2.030531e+01  1.802700e-01
            46  2.190623e+01  2.034012e+01  1.796791e-01
            47  1.894151e+01  2.031036e+01  1.783033e-01
            48  1.954820e+01  2.029448e+01  1.752942e-01
            49  2.207645e+01  2.033085e+01  1.754485e-01
            50  2.171597e+01  2.035855e+01  1.741129e-01
            51  1.975056e+01  2.034663e+01  1.711065e-01
            52  2.135288e+01  2.036598e+01  1.689067e-01
            53  2.005488e+01  2.036011e+01  1.658217e-01
            54  2.289389e+01  2.040703e+01  1.692595e-01
            55  1.838725e+01  2.037031e+01  1.701192e-01
            56  2.146191e+01  2.038980e+01  1.681944e-01
            57  1.987864e+01  2.038083e+01  1.654826e-01
            58  1.993149e+01  2.037309e+01  1.628107e-01
            59  2.126596e+01  2.038822e+01  1.607530e-01
            60  2.056723e+01  2.039120e+01  1.581014e-01
            61  2.149558e+01  2.040931e+01  1.565428e-01
            62  1.949478e+01  2.039456e+01  1.547113e-01
            63  2.022223e+01  2.039182e+01  1.522797e-01
            64  2.069666e+01  2.039659e+01  1.499748e-01
            65  1.878030e+01  2.037172e+01  1.497147e-01
            66  1.988514e+01  2.036435e+01  1.476277e-01
            67  1.910356e+01  2.034553e+01  1.466187e-01
            68  2.047310e+01  2.034740e+01  1.444746e-01
            69  2.226221e+01  2.037516e+01  1.450214e-01
            70  2.224170e+01  2.040182e+01  1.453805e-01
            71  2.018684e+01  2.039879e+01  1.433644e-01
            72  2.229917e+01  2.042519e+01  1.437823e-01
            73  2.016202e+01  2.042158e+01  1.418579e-01
            74  2.093687e+01  2.042855e+01  1.401117e-01
            75  2.174844e+01  2.044614e+01  1.393444e-01
            76  2.055758e+01  2.044761e+01  1.375186e-01
            77  1.999038e+01  2.044167e+01  1.358608e-01
            78  2.056680e+01  2.044328e+01  1.341285e-01
            79  1.790060e+01  2.041109e+01  1.362376e-01
            80  1.965442e+01  2.040163e+01  1.348626e-01
            81  1.833561e+01  2.037613e+01  1.355882e-01
            82  2.017445e+01  2.037367e+01  1.339569e-01
            83  2.155841e+01  2.038794e+01  1.331013e-01
            84  1.883647e+01  2.036947e+01  1.327921e-01
            85  2.061309e+01  2.037234e+01  1.312608e-01
            86  2.089831e+01  2.037845e+01  1.298769e-01
            87  2.070228e+01  2.038217e+01  1.284374e-01
            88  1.958535e+01  2.037312e+01  1.272966e-01
            89  2.195814e+01  2.039093e+01  1.271060e-01
            90  2.050746e+01  2.039222e+01  1.257003e-01
            91  2.021435e+01  2.039027e+01  1.243342e-01
            92  1.983333e+01  2.038422e+01  1.231300e-01
            93  1.809466e+01  2.035960e+01  1.242428e-01
            94  2.209296e+01  2.037804e+01  1.242820e-01
            95  2.102355e+01  2.038483e+01  1.231594e-01
            96  2.181572e+01  2.039974e+01  1.227751e-01
            97  1.996708e+01  2.039528e+01  1.215904e-01
            98  2.160411e+01  2.040761e+01  1.209737e-01
            99  2.076267e+01  2.041120e+01  1.198049e-01
           100  1.989862e+01  2.040607e+01  1.187165e-01
