#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  6.965867e-02  6.965867e-02  0.000000e+00
             2 -7.280267e-02 -1.572000e-03  5.036769e-02
             3  5.513600e-02  1.733067e-02  3.695565e-02
             4 -1.785333e-02  8.534667e-03  2.874447e-02
             5 -2.592800e-02  1.642133e-03  2.380761e-02
             6 -4.999467e-02 -6.964000e-03  2.133856e-02
             7 -1.547733e-02 -8.180190e-03  1.832482e-02
             8  6.405333e-03 -6.357000e-03  1.612466e-02
             9 -9.648000e-03 -6.722667e-03  1.433717e-02
            10  1.050000e-01  4.449600e-03  1.669841e-02
            11  1.458400e-02  5.370909e-03  1.520576e-02
            12 -1.712000e-03  4.780667e-03  1.395007e-02
            13  8.826667e-03  5.091897e-03  1.288046e-02
            14  6.253067e-02  9.194667e-03  1.259691e-02
            15  8.757333e-02  1.441991e-02  1.279503e-02
            16 -3.557333e-03  1.329633e-02  1.204457e-02
            17  8.658667e-03  1.302353e-02  1.133916e-02
            18 -4.719467e-02  9.678074e-03  1.119184e-02
            19  1.462133e-02  9.938246e-03  1.060582e-02
            20 -9.194667e-02  4.844000e-03  1.123254e-02
            21  5.400533e-02  7.185016e-03  1.093889e-02
            22  8.918400e-02  1.091224e-02  1.105845e-02
            23  5.421333e-03  1.067351e-02  1.058022e-02
            24  9.966667e-02  1.438156e-02  1.076957e-02
            25  2.722133e-02  1.489515e-02  1.035103e-02
            26 -2.079200e-02  1.352256e-02  1.004350e-02
            27 -1.402400e-02  1.250232e-02  9.723204e-03
            28  9.701333e-03  1.240229e-02  9.376462e-03
            29 -2.764267e-02  1.102143e-02  9.154249e-03
            30 -6.720533e-02  8.413867e-03  9.213003e-03
            31  5.112000e-02  9.791484e-03  9.018219e-03
            32  7.127733e-02  1.171292e-02  8.938747e-03
            33 -4.559200e-02  9.976404e-03  8.834941e-03
            34 -8.232533e-02  7.261647e-03  8.982500e-03
            35  3.920533e-02  8.174324e-03  8.772101e-03
            36  6.651733e-02  9.794963e-03  8.676846e-03
            37  6.634133e-02  1.132324e-02  8.575871e-03
            38  6.201600e-02  1.265726e-02  8.453310e-03
            39  1.552800e-02  1.273087e-02  8.236879e-03
            40  4.408533e-02  1.351473e-02  8.068169e-03
            41 -7.710400e-02  1.130452e-02  8.168512e-03
            42  5.357333e-02  1.231092e-02  8.035781e-03
            43  1.296000e-03  1.205476e-02  7.852984e-03
            44 -3.704800e-02  1.093879e-02  7.753396e-03
            45  1.469333e-02  1.102222e-02  7.581548e-03
            46  2.573600e-02  1.134209e-02  7.423476e-03
            47 -7.033333e-02  9.604312e-03  7.466159e-03
            48 -2.661333e-02  8.849778e-03  7.348642e-03
            49 -6.184800e-02  7.406966e-03  7.338942e-03
            50  1.079200e-02  7.474667e-03  7.192475e-03
            51 -4.762133e-02  6.394353e-03  7.132117e-03
            52 -2.632000e-03  6.220769e-03  6.997072e-03
            53  1.252267e-02  6.339673e-03  6.866062e-03
            54 -2.680800e-02  5.725827e-03  6.766297e-03
            55 -2.929867e-02  5.089018e-03  6.673173e-03
            56  6.657867e-02  6.187048e-03  6.643732e-03
            57  2.138667e-02  6.453708e-03  6.532525e-03
            58  1.205600e-02  6.550299e-03  6.420609e-03
            59  2.599200e-02  6.879819e-03  6.320235e-03
            60  3.305333e-02  7.316044e-03  6.229934e-03
            61  1.120000e-03  7.214470e-03  6.128632e-03
            62 -1.275360e-01  5.041075e-03  6.403573e-03
            63 -4.189067e-02  4.296127e-03  6.345112e-03
            64 -4.384533e-02  3.543917e-03  6.290398e-03
            65 -4.901867e-02  2.735262e-03  6.245385e-03
            66  4.227733e-02  3.334384e-03  6.179428e-03
            67 -1.862667e-02  3.006607e-03  6.095885e-03
            68 -5.360000e-04  2.954510e-03  6.006462e-03
            69  7.340800e-02  3.975575e-03  6.005572e-03
            70  2.360267e-02  4.255962e-03  5.926320e-03
            71  2.630400e-02  4.566498e-03  5.850981e-03
            72  7.261333e-03  4.603926e-03  5.769837e-03
            73 -4.811467e-02  3.881753e-03  5.735815e-03
            74 -2.407200e-02  3.504000e-03  5.670730e-03
            75 -6.640000e-04  3.448427e-03  5.595392e-03
            76 -2.778933e-02  3.037404e-03  5.536844e-03
            77  9.037333e-03  3.115325e-03  5.465485e-03
            78 -3.022933e-02  2.687829e-03  5.412108e-03
            79 -1.258667e-02  2.494481e-03  5.347053e-03
            80 -2.239467e-02  2.183367e-03  5.289258e-03
            81  3.692533e-02  2.612280e-03  5.241320e-03
            82  5.856000e-02  3.294569e-03  5.221621e-03
            83  3.407733e-02  3.665446e-03  5.171865e-03
            84 -5.581333e-03  3.555365e-03  5.111466e-03
            85 -3.458667e-03  3.472847e-03  5.051997e-03
            86 -3.912267e-02  2.977550e-03  5.017474e-03
            87 -5.970667e-02  2.257042e-03  5.011267e-03
            88  5.279467e-02  2.831333e-03  4.987119e-03
            89 -1.007493e-01  1.667506e-03  5.065063e-03
            90  4.358133e-02  2.133215e-03  5.030149e-03
            91 -1.919733e-02  1.898813e-03  4.980331e-03
            92 -6.696800e-02  1.150261e-03  4.982134e-03
            93 -1.886133e-02  9.350824e-04  4.933207e-03
            94 -4.279467e-02  4.698723e-04  4.902612e-03
            95  1.624000e-02  6.358737e-04  4.853816e-03
            96  2.518400e-02  8.915833e-04  4.809986e-03
            97  8.414400e-02  1.749856e-03  4.836365e-03
            98 -6.454400e-02  1.073388e-03  4.834092e-03
            99 -1.871733e-02  8.734815e-04  4.789395e-03
           100 -7.468000e-02  1.179467e-04  4.800725e-03
