#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  7.670933e-02  7.670933e-02  0.000000e+00
             2  8.156533e-02  7.913733e-02  1.716855e-03
             3  7.902933e-02  7.910133e-02  1.144948e-03
             4  7.759467e-02  7.872467e-02  9.185817e-04
             5  9.798933e-02  8.257760e-02  3.523649e-03
             6  8.867467e-02  8.359378e-02  3.079417e-03
             7  8.478133e-02  8.376343e-02  2.644169e-03
             8  8.694667e-02  8.416133e-02  2.343396e-03
             9  9.613067e-02  8.549126e-02  2.431285e-03
            10  8.214667e-02  8.515680e-02  2.211042e-03
            11  7.339733e-02  8.408776e-02  2.253710e-03
            12  6.465067e-02  8.246800e-02  2.583201e-03
            13  6.005333e-02  8.074379e-02  2.903447e-03
            14  8.120267e-02  8.077657e-02  2.696243e-03
            15  8.120533e-02  8.080516e-02  2.516645e-03
            16  8.718933e-02  8.120417e-02  2.390777e-03
            17  9.460000e-02  8.199216e-02  2.376457e-03
            18  7.304000e-02  8.149481e-02  2.295883e-03
            19  7.541333e-02  8.117474e-02  2.197246e-03
            20  7.683467e-02  8.095773e-02  2.098072e-03
            21  6.247467e-02  8.007759e-02  2.174954e-03
            22  8.967200e-02  8.051370e-02  2.119365e-03
            23  8.727733e-02  8.080777e-02  2.047519e-03
            24  8.167200e-02  8.084378e-02  1.962522e-03
            25  7.772533e-02  8.071904e-02  1.887981e-03
            26  8.272800e-02  8.079631e-02  1.816947e-03
            27  8.399733e-02  8.091486e-02  1.753516e-03
            28  9.662133e-02  8.147581e-02  1.778351e-03
            29  8.367733e-02  8.155172e-02  1.718649e-03
            30  9.954667e-02  8.215156e-02  1.762930e-03
            31  7.650133e-02  8.196929e-02  1.715457e-03
            32  8.383733e-02  8.202767e-02  1.662842e-03
            33  8.526133e-02  8.212566e-02  1.615338e-03
            34  1.109547e-01  8.297357e-02  1.776483e-03
            35  7.274933e-02  8.268145e-02  1.749580e-03
            36  8.770933e-02  8.282111e-02  1.706546e-03
            37  7.111733e-02  8.250479e-02  1.689484e-03
            38  9.089600e-02  8.272561e-02  1.659392e-03
            39  8.581067e-02  8.280472e-02  1.618728e-03
            40  1.014373e-01  8.327053e-02  1.643917e-03
            41  8.690133e-02  8.335909e-02  1.606205e-03
            42  8.213867e-02  8.333003e-02  1.568225e-03
            43  8.870400e-02  8.345501e-02  1.536727e-03
            44  7.526667e-02  8.326891e-02  1.513027e-03
            45  1.070453e-01  8.379727e-02  1.568950e-03
            46  7.673067e-02  8.364365e-02  1.542345e-03
            47  9.282400e-02  8.383898e-02  1.521847e-03
            48  9.155200e-02  8.399967e-02  1.498601e-03
            49  9.473067e-02  8.421867e-02  1.483933e-03
            50  9.075733e-02  8.434944e-02  1.460005e-03
            51  7.125333e-02  8.409265e-02  1.453784e-03
            52  9.084267e-02  8.422246e-02  1.431610e-03
            53  9.289333e-02  8.438606e-02  1.413916e-03
            54  1.010667e-01  8.469496e-02  1.421075e-03
            55  7.931467e-02  8.459714e-02  1.398600e-03
            56  8.485067e-02  8.460167e-02  1.373632e-03
            57  7.583467e-02  8.444786e-02  1.358117e-03
            58  9.115200e-02  8.456345e-02  1.339611e-03
            59  8.171467e-02  8.451516e-02  1.317776e-03
            60  5.574933e-02  8.403573e-02  1.380273e-03
            61  8.030667e-02  8.397460e-02  1.358999e-03
            62  8.526933e-02  8.399548e-02  1.337240e-03
            63  7.419467e-02  8.383992e-02  1.325032e-03
            64  8.536800e-02  8.386379e-02  1.304543e-03
            65  6.091733e-02  8.351077e-02  1.331383e-03
            66  8.908267e-02  8.359519e-02  1.313884e-03
            67  9.910933e-02  8.382675e-02  1.314520e-03
            68  6.920533e-02  8.361173e-02  1.312656e-03
            69  8.740533e-02  8.366671e-02  1.294783e-03
            70  7.889067e-02  8.359848e-02  1.278083e-03
            71  9.862133e-02  8.381007e-02  1.277476e-03
            72  7.646933e-02  8.370811e-02  1.263795e-03
            73  1.021680e-01  8.396099e-02  1.271531e-03
            74  8.606667e-02  8.398944e-02  1.254666e-03
            75  9.200800e-02  8.409636e-02  1.242484e-03
            76  9.359200e-02  8.422130e-02  1.232402e-03
            77  9.123467e-02  8.431238e-02  1.219758e-03
            78  1.068160e-01  8.460089e-02  1.237770e-03
            79  9.588533e-02  8.474373e-02  1.230316e-03
            80  7.317600e-02  8.459913e-02  1.223405e-03
            81  9.293600e-02  8.470206e-02  1.212623e-03
            82  9.640800e-02  8.484481e-02  1.206208e-03
            83  9.680267e-02  8.498888e-02  1.200249e-03
            84  7.905333e-02  8.491822e-02  1.188038e-03
            85  9.166400e-02  8.499758e-02  1.176709e-03
            86  9.607200e-02  8.512636e-02  1.170051e-03
            87  8.168533e-02  8.508680e-02  1.157271e-03
            88  9.912800e-02  8.524636e-02  1.155067e-03
            89  8.261067e-02  8.521675e-02  1.142469e-03
            90  9.129333e-02  8.528427e-02  1.131768e-03
            91  7.944800e-02  8.522013e-02  1.121146e-03
            92  8.821867e-02  8.525272e-02  1.109434e-03
            93  7.113333e-02  8.510090e-02  1.107844e-03
            94  7.095467e-02  8.495041e-02  1.106233e-03
            95  8.968800e-02  8.500028e-02  1.095711e-03
            96  7.921867e-02  8.494006e-02  1.085952e-03
            97  6.564533e-02  8.474114e-02  1.092822e-03
            98  9.262667e-02  8.482161e-02  1.084629e-03
            99  8.558667e-02  8.482933e-02  1.073701e-03
           100  8.334667e-02  8.481451e-02  1.063066e-03
