#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  2.260678e+00  2.260678e+00  0.000000e+00
             2  2.154796e+00  2.207737e+00  3.743515e-02
             3  2.090037e+00  2.168503e+00  4.060803e-02
             4  2.140446e+00  2.161489e+00  3.105590e-02
             5  2.137360e+00  2.156663e+00  2.521689e-02
             6  2.190564e+00  2.162313e+00  2.163779e-02
             7  2.192663e+00  2.166649e+00  1.897609e-02
             8  2.115821e+00  2.160296e+00  1.763566e-02
             9  2.194800e+00  2.164129e+00  1.608745e-02
            10  2.160234e+00  2.163740e+00  1.448342e-02
            11  2.191899e+00  2.166300e+00  1.339107e-02
            12  2.166640e+00  2.166328e+00  1.227518e-02
            13  2.142566e+00  2.164500e+00  1.146622e-02
            14  2.174457e+00  2.165212e+00  1.066923e-02
            15  2.136938e+00  2.163327e+00  1.012308e-02
            16  2.256296e+00  2.169137e+00  1.103269e-02
            17  2.151965e+00  2.168127e+00  1.042985e-02
            18  2.140719e+00  2.166604e+00  9.960941e-03
            19  2.156590e+00  2.166077e+00  9.450617e-03
            20  2.095688e+00  2.162558e+00  9.611105e-03
            21  2.034301e+00  2.156450e+00  1.092291e-02
            22  2.131376e+00  2.155311e+00  1.048571e-02
            23  2.185055e+00  2.156604e+00  1.010925e-02
            24  2.233894e+00  2.159824e+00  1.018807e-02
            25  2.201351e+00  2.161485e+00  9.915034e-03
            26  2.156437e+00  2.161291e+00  9.535588e-03
            27  2.152168e+00  2.160953e+00  9.188403e-03
            28  2.144666e+00  2.160372e+00  8.878640e-03
            29  2.110519e+00  2.158653e+00  8.737315e-03
            30  2.099462e+00  2.156680e+00  8.665976e-03
            31  2.182474e+00  2.157512e+00  8.426280e-03
            32  2.140025e+00  2.156965e+00  8.180660e-03
            33  2.130808e+00  2.156173e+00  7.971068e-03
            34  2.157340e+00  2.156207e+00  7.736699e-03
            35  2.112625e+00  2.154962e+00  7.615195e-03
            36  2.143260e+00  2.154637e+00  7.410595e-03
            37  2.222481e+00  2.156470e+00  7.433701e-03
            38  2.066109e+00  2.154092e+00  7.608907e-03
            39  2.164437e+00  2.154358e+00  7.418429e-03
            40  2.201810e+00  2.155544e+00  7.327207e-03
            41  2.192680e+00  2.156450e+00  7.204260e-03
            42  2.148682e+00  2.156265e+00  7.035104e-03
            43  2.127559e+00  2.155597e+00  6.903097e-03
            44  2.158580e+00  2.155665e+00  6.746542e-03
            45  2.152819e+00  2.155602e+00  6.596915e-03
            46  2.152835e+00  2.155542e+00  6.453778e-03
            47  2.132908e+00  2.155060e+00  6.334405e-03
            48  2.256535e+00  2.157174e+00  6.545716e-03
            49  2.136021e+00  2.156742e+00  6.426350e-03
            50  2.066442e+00  2.154936e+00  6.546681e-03
            51  2.121366e+00  2.154278e+00  6.451321e-03
            52  2.153188e+00  2.154257e+00  6.327291e-03
            53  2.161394e+00  2.154392e+00  6.209341e-03
            54  2.111768e+00  2.153602e+00  6.144318e-03
            55  2.121998e+00  2.153028e+00  6.059414e-03
            56  2.120848e+00  2.152453e+00  5.978396e-03
            57  2.145782e+00  2.152336e+00  5.874657e-03
            58  2.194325e+00  2.153060e+00  5.817805e-03
            59  2.174025e+00  2.153415e+00  5.730040e-03
            60  2.165168e+00  2.153611e+00  5.637886e-03
            61  2.163636e+00  2.153776e+00  5.547856e-03
            62  2.159324e+00  2.153865e+00  5.459096e-03
            63  2.155719e+00  2.153895e+00  5.372523e-03
            64  2.113290e+00  2.153260e+00  5.325908e-03
            65  2.144822e+00  2.153130e+00  5.245553e-03
            66  2.233900e+00  2.154354e+00  5.306909e-03
            67  2.184192e+00  2.154799e+00  5.246354e-03
            68  2.075884e+00  2.153639e+00  5.296004e-03
            69  2.223960e+00  2.154658e+00  5.316406e-03
            70  2.156098e+00  2.154679e+00  5.240497e-03
            71  2.208644e+00  2.155439e+00  5.221517e-03
            72  2.200179e+00  2.156060e+00  5.185838e-03
            73  2.135888e+00  2.155784e+00  5.122156e-03
            74  2.217003e+00  2.156611e+00  5.119309e-03
            75  2.148563e+00  2.156504e+00  5.052177e-03
            76  2.075714e+00  2.155441e+00  5.096308e-03
            77  2.141240e+00  2.155256e+00  5.033458e-03
            78  2.086203e+00  2.154371e+00  5.046180e-03
            79  2.118426e+00  2.153916e+00  5.002776e-03
            80  2.178015e+00  2.154217e+00  4.949302e-03
            81  2.124277e+00  2.153848e+00  4.901983e-03
            82  2.243841e+00  2.154945e+00  4.963537e-03
            83  2.195624e+00  2.155435e+00  4.927872e-03
            84  2.190175e+00  2.155849e+00  4.886531e-03
            85  2.198079e+00  2.156346e+00  4.854233e-03
            86  2.105422e+00  2.155753e+00  4.833768e-03
            87  2.210880e+00  2.156387e+00  4.819559e-03
            88  2.077731e+00  2.155493e+00  4.846965e-03
            89  2.202215e+00  2.156018e+00  4.820850e-03
            90  2.200145e+00  2.156509e+00  4.792153e-03
            91  2.209302e+00  2.157089e+00  4.774479e-03
            92  2.156380e+00  2.157081e+00  4.722589e-03
            93  2.188238e+00  2.157416e+00  4.683677e-03
            94  2.220721e+00  2.158089e+00  4.682017e-03
            95  2.005826e+00  2.156487e+00  4.899394e-03
            96  2.120712e+00  2.156114e+00  4.862510e-03
            97  2.191501e+00  2.156479e+00  4.826047e-03
            98  2.098731e+00  2.155890e+00  4.812642e-03
            99  2.114768e+00  2.155474e+00  4.781920e-03
           100  2.187491e+00  2.155794e+00  4.744807e-03
