#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  9.071280e-01  9.071280e-01  0.000000e+00
             2  8.980853e-01  9.026067e-01  3.197065e-03
             3  9.403947e-01  9.152027e-01  1.050312e-02
             4  9.414480e-01  9.217640e-01  9.712921e-03
             5  9.267067e-01  9.227525e-01  7.820479e-03
             6  9.196000e-01  9.222271e-01  6.534692e-03
             7  9.103973e-01  9.205371e-01  5.815586e-03
             8  8.436960e-01  9.109320e-01  1.032573e-02
             9  9.591600e-01  9.162907e-01  1.047703e-02
            10  9.184347e-01  9.165051e-01  9.431522e-03
            11  6.569173e-01  8.929062e-01  2.407893e-02
            12  9.463947e-01  8.973636e-01  2.248113e-02
            13  9.279387e-01  8.997155e-01  2.087448e-02
            14  8.844960e-01  8.986284e-01  1.941173e-02
            15  9.378907e-01  9.012459e-01  1.829323e-02
            16  9.508800e-01  9.043480e-01  1.741095e-02
            17  9.474213e-01  9.068817e-01  1.657011e-02
            18  9.229333e-01  9.077735e-01  1.567352e-02
            19  9.458107e-01  9.097754e-01  1.497591e-02
            20  8.493440e-01  9.067539e-01  1.452874e-02
            21  9.536773e-01  9.089883e-01  1.400766e-02
            22  9.389413e-01  9.103498e-01  1.343695e-02
            23  8.770720e-01  9.089030e-01  1.293040e-02
            24  7.502373e-01  9.022919e-01  1.397990e-02
            25  8.661840e-01  9.008476e-01  1.349511e-02
            26  9.190933e-01  9.015493e-01  1.299430e-02
            27  9.276453e-01  9.025159e-01  1.254892e-02
            28  9.240987e-01  9.032867e-01  1.212440e-02
            29  9.202080e-01  9.038702e-01  1.172035e-02
            30  8.821867e-01  9.031474e-01  1.135194e-02
            31  9.638267e-01  9.051048e-01  1.115322e-02
            32  8.195867e-01  9.024323e-01  1.112025e-02
            33  9.481707e-01  9.038183e-01  1.086930e-02
            34  9.514960e-01  9.052206e-01  1.063969e-02
            35  8.865627e-01  9.046875e-01  1.034905e-02
            36  6.352213e-01  8.972024e-01  1.247825e-02
            37  9.659093e-01  8.990593e-01  1.227839e-02
            38  9.553867e-01  9.005416e-01  1.204442e-02
            39  9.051547e-01  9.006599e-01  1.173617e-02
            40  9.309867e-01  9.014181e-01  1.146723e-02
            41  7.907440e-01  8.987187e-01  1.150087e-02
            42  8.934613e-01  8.985935e-01  1.122772e-02
            43  9.488187e-01  8.997616e-01  1.102719e-02
            44  9.033840e-01  8.998439e-01  1.077688e-02
            45  5.793387e-01  8.927215e-01  1.267427e-02
            46  9.613680e-01  8.942139e-01  1.248629e-02
            47  9.334427e-01  8.950485e-01  1.224849e-02
            48  7.544667e-01  8.921197e-01  1.233850e-02
            49  5.751653e-01  8.856513e-01  1.367755e-02
            50  9.873307e-01  8.876849e-01  1.355433e-02
            51  8.999733e-01  8.879258e-01  1.329070e-02
            52  9.580347e-01  8.892741e-01  1.310332e-02
            53  9.570160e-01  8.905522e-01  1.291827e-02
            54  9.077067e-01  8.908699e-01  1.268295e-02
            55  9.327600e-01  8.916315e-01  1.247520e-02
            56  9.639520e-01  8.929230e-01  1.231909e-02
            57  7.650133e-01  8.906789e-01  1.230565e-02
            58  9.523093e-01  8.917415e-01  1.213928e-02
            59  8.759653e-01  8.914741e-01  1.193647e-02
            60  8.784240e-01  8.912566e-01  1.173951e-02
            61  9.278267e-01  8.918561e-01  1.156236e-02
            62  9.280213e-01  8.924394e-01  1.139057e-02
            63  9.438187e-01  8.932550e-01  1.123893e-02
            64  9.242693e-01  8.937396e-01  1.107376e-02
            65  8.924107e-01  8.937191e-01  1.090342e-02
            66  8.080747e-01  8.924215e-01  1.081516e-02
            67  9.389787e-01  8.931164e-01  1.067603e-02
            68  9.302533e-01  8.936625e-01  1.053299e-02
            69  7.039147e-01  8.909125e-01  1.073332e-02
            70  8.902907e-01  8.909037e-01  1.057999e-02
            71  9.626693e-01  8.919144e-01  1.047915e-02
            72  8.657413e-01  8.915509e-01  1.033991e-02
            73  9.226027e-01  8.919763e-01  1.020701e-02
            74  6.178373e-01  8.882717e-01  1.072030e-02
            75  8.526613e-01  8.877969e-01  1.058787e-02
            76  9.422533e-01  8.885134e-01  1.047278e-02
            77  9.352267e-01  8.891201e-01  1.035432e-02
            78  8.945040e-01  8.891891e-01  1.022181e-02
            79  9.759573e-01  8.902875e-01  1.015125e-02
            80  9.026507e-01  8.904420e-01  1.002554e-02
            81  9.298827e-01  8.909289e-01  9.913583e-03
            82  4.904587e-01  8.860451e-01  1.092965e-02
            83  8.580053e-01  8.857073e-01  1.080318e-02
            84  6.734667e-01  8.831806e-01  1.096607e-02
            85  9.312693e-01  8.837464e-01  1.085164e-02
            86  8.180507e-01  8.829825e-01  1.075231e-02
            87  9.616640e-01  8.838869e-01  1.066669e-02
            88  7.590373e-01  8.824681e-01  1.063941e-02
            89  9.772347e-01  8.835329e-01  1.057301e-02
            90  9.344907e-01  8.840991e-01  1.047068e-02
            91  7.829253e-01  8.829873e-01  1.041448e-02
            92  8.689200e-01  8.828344e-01  1.030240e-02
            93  9.426533e-01  8.834776e-01  1.021168e-02
            94  9.787947e-01  8.844916e-01  1.015327e-02
            95  9.230853e-01  8.848979e-01  1.005452e-02
            96  8.355440e-01  8.843838e-01  9.962916e-03
            97  8.853440e-01  8.843937e-01  9.860210e-03
            98  7.921893e-01  8.834528e-01  9.804381e-03
            99  8.950667e-01  8.835701e-01  9.706049e-03
           100  9.193467e-01  8.839279e-01  9.615580e-03
