#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  3.237062e-01  3.237062e-01  0.000000e+00
             2  3.196599e-01  3.216831e-01  1.430578e-03
             3  3.289143e-01  3.240935e-01  2.186997e-03
             4  3.213597e-01  3.234100e-01  1.743768e-03
             5  3.162727e-01  3.219826e-01  1.891079e-03
             6  3.212826e-01  3.218659e-01  1.579493e-03
             7  3.259772e-01  3.224532e-01  1.458968e-03
             8  3.242758e-01  3.226811e-01  1.294262e-03
             9  3.214190e-01  3.225408e-01  1.158026e-03
            10  3.272943e-01  3.230162e-01  1.135600e-03
            11  3.349481e-01  3.241009e-01  1.461312e-03
            12  3.320595e-01  3.247641e-01  1.482416e-03
            13  3.165102e-01  3.241292e-01  1.498195e-03
            14  3.306733e-01  3.245966e-01  1.462284e-03
            15  3.230683e-01  3.244947e-01  1.368343e-03
            16  3.169286e-01  3.240219e-01  1.362084e-03
            17  3.168030e-01  3.235972e-01  1.346527e-03
            18  3.350921e-01  3.242358e-01  1.415073e-03
            19  3.261658e-01  3.243374e-01  1.344236e-03
            20  3.246733e-01  3.243542e-01  1.277129e-03
            21  3.287242e-01  3.245623e-01  1.233150e-03
            22  3.210823e-01  3.244041e-01  1.187200e-03
            23  3.316962e-01  3.247212e-01  1.177156e-03
            24  3.221717e-01  3.246149e-01  1.132891e-03
            25  3.270392e-01  3.247119e-01  1.091717e-03
            26  3.166773e-01  3.244029e-01  1.092590e-03
            27  3.273670e-01  3.245127e-01  1.057625e-03
            28  3.312022e-01  3.247516e-01  1.046489e-03
            29  3.252371e-01  3.247683e-01  1.010537e-03
            30  3.285461e-01  3.248942e-01  9.846673e-04
            31  3.219774e-01  3.248002e-01  9.573887e-04
            32  3.144386e-01  3.244764e-01  9.806987e-04
            33  3.273841e-01  3.245645e-01  9.549308e-04
            34  3.354506e-01  3.248846e-01  9.790508e-04
            35  3.307091e-01  3.250511e-01  9.651171e-04
            36  3.187059e-01  3.248748e-01  9.542667e-04
            37  3.275579e-01  3.249473e-01  9.312268e-04
            38  3.205918e-01  3.248327e-01  9.137474e-04
            39  3.249572e-01  3.248359e-01  8.903236e-04
            40  3.195213e-01  3.247030e-01  8.779234e-04
            41  3.239718e-01  3.246852e-01  8.566918e-04
            42  3.301231e-01  3.248147e-01  8.460215e-04
            43  3.235119e-01  3.247844e-01  8.268889e-04
            44  3.304318e-01  3.249127e-01  8.179967e-04
            45  3.308990e-01  3.250457e-01  8.105640e-04
            46  3.198766e-01  3.249334e-01  8.006946e-04
            47  3.231934e-01  3.248964e-01  7.845140e-04
            48  3.257179e-01  3.249135e-01  7.683566e-04
            49  3.158984e-01  3.247295e-01  7.743895e-04
            50  3.358270e-01  3.249514e-01  7.900687e-04
            51  3.275128e-01  3.250017e-01  7.761719e-04
            52  3.299516e-01  3.250969e-01  7.670605e-04
            53  3.201158e-01  3.250029e-01  7.583232e-04
            54  3.214619e-01  3.249373e-01  7.471098e-04
            55  3.354374e-01  3.251282e-01  7.575255e-04
            56  3.275832e-01  3.251720e-01  7.452656e-04
            57  3.283705e-01  3.252282e-01  7.343002e-04
            58  3.247608e-01  3.252201e-01  7.216840e-04
            59  3.301744e-01  3.253041e-01  7.143205e-04
            60  3.234597e-01  3.252733e-01  7.030763e-04
            61  3.181611e-01  3.251567e-01  7.011514e-04
            62  3.295816e-01  3.252281e-01  6.934652e-04
            63  3.286370e-01  3.252822e-01  6.845656e-04
            64  3.248009e-01  3.252747e-01  6.739106e-04
            65  3.219947e-01  3.252242e-01  6.654293e-04
            66  3.243610e-01  3.252112e-01  6.554756e-04
            67  3.209978e-01  3.251483e-01  6.487020e-04
            68  3.352866e-01  3.252974e-01  6.560718e-04
            69  3.215664e-01  3.252433e-01  6.487879e-04
            70  3.187437e-01  3.251504e-01  6.461297e-04
            71  3.219773e-01  3.251057e-01  6.385730e-04
            72  3.256869e-01  3.251138e-01  6.297550e-04
            73  3.306505e-01  3.251897e-01  6.256788e-04
            74  3.283510e-01  3.252324e-01  6.186804e-04
            75  3.215539e-01  3.251833e-01  6.123723e-04
            76  3.196529e-01  3.251106e-01  6.086229e-04
            77  3.297110e-01  3.251703e-01  6.036441e-04
            78  3.273154e-01  3.251978e-01  5.965313e-04
            79  3.295200e-01  3.252525e-01  5.914838e-04
            80  3.268327e-01  3.252723e-01  5.844200e-04
            81  3.193685e-01  3.251994e-01  5.817322e-04
            82  3.241114e-01  3.251861e-01  5.747892e-04
            83  3.249334e-01  3.251831e-01  5.678721e-04
            84  3.325011e-01  3.252702e-01  5.677550e-04
            85  3.263002e-01  3.252823e-01  5.612049e-04
            86  3.234035e-01  3.252605e-01  5.551043e-04
            87  3.251124e-01  3.252588e-01  5.487264e-04
            88  3.329622e-01  3.253463e-01  5.494291e-04
            89  3.232123e-01  3.253223e-01  5.437787e-04
            90  3.295111e-01  3.253689e-01  5.397248e-04
            91  3.310131e-01  3.254309e-01  5.373458e-04
            92  3.212316e-01  3.253853e-01  5.334402e-04
            93  3.297723e-01  3.254324e-01  5.297859e-04
            94  3.244076e-01  3.254215e-01  5.242621e-04
            95  3.278068e-01  3.254466e-01  5.193444e-04
            96  3.289203e-01  3.254828e-01  5.151935e-04
            97  3.304821e-01  3.255344e-01  5.124537e-04
            98  3.310152e-01  3.255903e-01  5.102673e-04
            99  3.186361e-01  3.255200e-01  5.099251e-04
           100  3.246319e-01  3.255112e-01  5.049032e-04
