#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  3.083149e+00  3.083149e+00  0.000000e+00
             2  3.164057e+00  3.123603e+00  2.860534e-02
             3  3.090586e+00  3.112597e+00  2.108142e-02
             4  3.074547e+00  3.103085e+00  1.782850e-02
             5  3.117400e+00  3.105948e+00  1.449087e-02
             6  3.210332e+00  3.123345e+00  1.995112e-02
             7  3.218135e+00  3.136887e+00  2.120416e-02
             8  3.221288e+00  3.147437e+00  2.101501e-02
             9  3.281426e+00  3.162325e+00  2.336579e-02
            10  3.229032e+00  3.168995e+00  2.196080e-02
            11  3.189750e+00  3.170882e+00  2.004525e-02
            12  3.129272e+00  3.167415e+00  1.867232e-02
            13  3.100002e+00  3.162229e+00  1.794160e-02
            14  2.968107e+00  3.148363e+00  2.135619e-02
            15  3.190003e+00  3.151139e+00  2.011206e-02
            16  3.101717e+00  3.148050e+00  1.909078e-02
            17  3.017780e+00  3.140387e+00  1.944500e-02
            18  3.270408e+00  3.147611e+00  1.966066e-02
            19  2.923406e+00  3.135810e+00  2.188242e-02
            20  3.177363e+00  3.137888e+00  2.088670e-02
            21  3.072147e+00  3.134758e+00  2.012534e-02
            22  3.247433e+00  3.139879e+00  1.985154e-02
            23  3.147372e+00  3.140205e+00  1.899110e-02
            24  3.154485e+00  3.140800e+00  1.820912e-02
            25  2.922869e+00  3.132083e+00  1.945579e-02
            26  3.070077e+00  3.129698e+00  1.885309e-02
            27  3.130009e+00  3.129709e+00  1.815483e-02
            28  3.141627e+00  3.130135e+00  1.751143e-02
            29  3.154949e+00  3.130991e+00  1.692848e-02
            30  3.389750e+00  3.139616e+00  1.843103e-02
            31  2.952478e+00  3.133579e+00  1.879911e-02
            32  2.977219e+00  3.128693e+00  1.883595e-02
            33  3.130777e+00  3.128756e+00  1.826527e-02
            34  3.129693e+00  3.128784e+00  1.772808e-02
            35  3.251447e+00  3.132288e+00  1.756456e-02
            36  3.167931e+00  3.133278e+00  1.710454e-02
            37  3.330535e+00  3.138610e+00  1.745333e-02
            38  2.952988e+00  3.133725e+00  1.766438e-02
            39  3.079318e+00  3.132330e+00  1.726644e-02
            40  3.076079e+00  3.130924e+00  1.689195e-02
            41  3.154972e+00  3.131510e+00  1.649013e-02
            42  3.252484e+00  3.134390e+00  1.634713e-02
            43  3.124303e+00  3.134156e+00  1.596865e-02
            44  2.955296e+00  3.130091e+00  1.611482e-02
            45  3.045686e+00  3.128215e+00  1.586549e-02
            46  3.370718e+00  3.133487e+00  1.637304e-02
            47  3.201606e+00  3.134936e+00  1.608869e-02
            48  3.337706e+00  3.139161e+00  1.629867e-02
            49  2.989068e+00  3.136098e+00  1.625134e-02
            50  3.050851e+00  3.134393e+00  1.601549e-02
            51  3.199556e+00  3.135670e+00  1.575235e-02
            52  3.216019e+00  3.137216e+00  1.552502e-02
            53  3.212223e+00  3.138631e+00  1.529646e-02
            54  3.159544e+00  3.139018e+00  1.501809e-02
            55  3.157057e+00  3.139346e+00  1.474862e-02
            56  3.010621e+00  3.137047e+00  1.466329e-02
            57  3.376073e+00  3.141241e+00  1.499368e-02
            58  3.253961e+00  3.143184e+00  1.486058e-02
            59  3.109399e+00  3.142612e+00  1.461974e-02
            60  3.144566e+00  3.142644e+00  1.437611e-02
            61  3.213992e+00  3.143814e+00  1.418794e-02
            62  3.123738e+00  3.143490e+00  1.396280e-02
            63  3.084014e+00  3.142546e+00  1.377304e-02
            64  3.098965e+00  3.141865e+00  1.357466e-02
            65  3.154750e+00  3.142063e+00  1.336727e-02
            66  3.250835e+00  3.143711e+00  1.326594e-02
            67  3.360522e+00  3.146947e+00  1.345683e-02
            68  2.983334e+00  3.144541e+00  1.347232e-02
            69  3.055956e+00  3.143257e+00  1.333810e-02
            70  3.101093e+00  3.142655e+00  1.316115e-02
            71  3.398118e+00  3.146253e+00  1.345863e-02
            72  3.177835e+00  3.146692e+00  1.327885e-02
            73  3.079848e+00  3.145776e+00  1.312848e-02
            74  3.287713e+00  3.147694e+00  1.309043e-02
            75  3.086587e+00  3.146879e+00  1.294123e-02
            76  3.231570e+00  3.147994e+00  1.281883e-02
            77  3.012753e+00  3.146237e+00  1.277211e-02
            78  2.980513e+00  3.144113e+00  1.278387e-02
            79  3.080686e+00  3.143310e+00  1.264724e-02
            80  3.281723e+00  3.145040e+00  1.260693e-02
            81  3.091412e+00  3.144378e+00  1.246867e-02
            82  3.213840e+00  3.145225e+00  1.234535e-02
            83  3.177320e+00  3.145612e+00  1.220267e-02
            84  3.207631e+00  3.146350e+00  1.207971e-02
            85  3.123601e+00  3.146082e+00  1.194056e-02
            86  3.196329e+00  3.146667e+00  1.181600e-02
            87  3.076134e+00  3.145856e+00  1.170797e-02
            88  3.095489e+00  3.145284e+00  1.158890e-02
            89  3.080140e+00  3.144552e+00  1.148178e-02
            90  3.323695e+00  3.146542e+00  1.152545e-02
            91  3.160916e+00  3.146700e+00  1.139988e-02
            92  2.989142e+00  3.144987e+00  1.140388e-02
            93  3.173645e+00  3.145296e+00  1.128542e-02
            94  3.087518e+00  3.144681e+00  1.118209e-02
            95  3.240596e+00  3.145691e+00  1.110987e-02
            96  3.133349e+00  3.145562e+00  1.099489e-02
            97  3.179834e+00  3.145915e+00  1.088721e-02
            98  3.117003e+00  3.145620e+00  1.078012e-02
            99  2.965316e+00  3.143799e+00  1.082398e-02
           100  3.205975e+00  3.144421e+00  1.073358e-02
