#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  7.144000e-03  7.144000e-03  0.000000e+00
             2 -5.333333e-05  3.545333e-03  2.544642e-03
             3  2.652000e-02  1.120356e-02  6.478949e-03
             4 -6.346667e-03  6.816000e-03  6.168462e-03
             5 -7.853333e-03  3.882133e-03  5.589097e-03
             6 -4.696000e-03  2.452444e-03  4.836983e-03
             7  5.413333e-04  2.179429e-03  4.153683e-03
             8 -5.706667e-03  1.193667e-03  3.749620e-03
             9 -6.400000e-05  1.053926e-03  3.335599e-03
            10  2.142667e-02  3.091200e-03  3.570389e-03
            11  1.872000e-03  2.980364e-03  3.247528e-03
            12  8.626667e-03  3.450889e-03  3.010794e-03
            13 -3.266667e-03  2.934154e-03  2.823189e-03
            14 -1.433600e-02  1.700571e-03  2.878448e-03
            15  4.773333e-04  1.619022e-03  2.687707e-03
            16  2.712000e-03  1.687333e-03  2.520593e-03
            17  5.277333e-03  1.898510e-03  2.381153e-03
            18  2.445067e-02  3.151407e-03  2.557331e-03
            19  3.144000e-03  3.151018e-03  2.422735e-03
            20 -1.012267e-02  2.487333e-03  2.390776e-03
            21  3.733333e-05  2.370667e-03  2.279774e-03
            22 -7.146667e-04  2.230424e-03  2.180457e-03
            23 -2.520000e-03  2.023884e-03  2.095414e-03
            24  9.600000e-04  1.979556e-03  2.008574e-03
            25  5.032000e-03  2.101653e-03  1.931938e-03
            26  1.240000e-03  2.068513e-03  1.857917e-03
            27 -6.368000e-03  1.756049e-03  1.815190e-03
            28 -1.950667e-02  9.966667e-04  1.902586e-03
            29 -7.144000e-03  7.159540e-04  1.857573e-03
            30  2.008000e-03  7.590222e-04  1.796153e-03
            31  1.712533e-02  1.286968e-03  1.814144e-03
            32 -1.309867e-02  8.374167e-04  1.812296e-03
            33 -2.802667e-03  7.271111e-04  1.760732e-03
            34 -2.485067e-02 -2.517647e-05  1.862736e-03
            35 -5.968000e-03 -1.949714e-04  1.817238e-03
            36  1.802667e-03 -1.394815e-04  1.767606e-03
            37 -1.680000e-02 -5.897658e-04  1.776260e-03
            38  7.533333e-03 -3.760000e-04  1.742332e-03
            39  1.086400e-02 -8.779487e-05  1.721328e-03
            40 -1.220000e-02 -3.906000e-04  1.704721e-03
            41 -2.222667e-02 -9.231870e-04  1.744355e-03
            42  2.645333e-03 -8.382222e-04  1.704890e-03
            43  1.395733e-02 -4.941395e-04  1.699609e-03
            44 -5.768000e-03 -6.140000e-04  1.665202e-03
            45 -1.386933e-02 -9.085630e-04  1.654046e-03
            46 -9.797333e-03 -1.101797e-03  1.629336e-03
            47 -7.136000e-03 -1.230184e-03  1.599720e-03
            48  4.106667e-03 -1.119000e-03  1.570251e-03
            49 -2.410133e-02 -1.588027e-03  1.606727e-03
            50 -1.185600e-02 -1.793387e-03  1.587662e-03
            51  3.733333e-03 -1.685020e-03  1.560226e-03
            52 -6.618667e-03 -1.779897e-03  1.533103e-03
            53  2.352533e-02 -1.302440e-03  1.576773e-03
            54  2.746667e-03 -1.227457e-03  1.549355e-03
            55  2.325333e-03 -1.162861e-03  1.522531e-03
            56 -7.957333e-03 -1.284190e-03  1.500170e-03
            57  8.320000e-04 -1.247064e-03  1.474310e-03
            58  1.170667e-03 -1.205379e-03  1.449480e-03
            59  4.938667e-03 -1.101243e-03  1.428649e-03
            60  2.244533e-02 -7.088000e-04  1.457743e-03
