#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  3.888000e-02  3.888000e-02  0.000000e+00
             2  3.636800e-02  3.762400e-02  8.881261e-04
             3  4.209067e-02  3.911289e-02  1.352192e-03
             4  4.954667e-02  4.172133e-02  2.476182e-03
             5  5.228000e-02  4.383307e-02  2.737093e-03
             6  4.819200e-02  4.455956e-02  2.375369e-03
             7  4.238400e-02  4.424876e-02  2.056262e-03
             8  3.120267e-02  4.261800e-02  2.358853e-03
             9  4.757067e-02  4.316830e-02  2.159994e-03
            10  5.002933e-02  4.385440e-02  2.050068e-03
            11  5.567733e-02  4.492921e-02  2.126869e-03
            12  5.490667e-02  4.576067e-02  2.105888e-03
            13  5.415467e-02  4.640636e-02  2.040486e-03
            14  4.153867e-02  4.605867e-02  1.924131e-03
            15  5.393067e-02  4.658347e-02  1.866053e-03
            16  4.950400e-02  4.676600e-02  1.758329e-03
            17  4.444533e-02  4.662949e-02  1.660189e-03
            18  4.324800e-02  4.644163e-02  1.578549e-03
            19  5.418133e-02  4.684898e-02  1.547135e-03
            20  4.628267e-02  4.682067e-02  1.470037e-03
            21  3.926667e-02  4.646095e-02  1.443375e-03
            22  5.441867e-02  4.682267e-02  1.422369e-03
            23  5.276533e-02  4.708104e-02  1.383795e-03
            24  5.881867e-02  4.757011e-02  1.409915e-03
            25  4.326667e-02  4.739797e-02  1.363986e-03
            26  4.537867e-02  4.732031e-02  1.313734e-03
            27  5.488533e-02  4.760049e-02  1.294611e-03
            28  5.537333e-02  4.787810e-02  1.277791e-03
            29  5.112533e-02  4.799007e-02  1.238626e-03
            30  5.698133e-02  4.828978e-02  1.233065e-03
            31  4.534133e-02  4.819467e-02  1.196952e-03
            32  5.485867e-02  4.840292e-02  1.177524e-03
            33  4.166133e-02  4.819863e-02  1.159427e-03
            34  5.259733e-02  4.832800e-02  1.132521e-03
            35  4.985067e-02  4.837150e-02  1.100999e-03
            36  5.054933e-02  4.843200e-02  1.072076e-03
            37  4.384800e-02  4.830811e-02  1.050235e-03
            38  3.386667e-02  4.792807e-02  1.089190e-03
            39  4.297067e-02  4.780096e-02  1.068653e-03
            40  5.429333e-02  4.796327e-02  1.054191e-03
            41  4.832533e-02  4.797210e-02  1.028516e-03
            42  4.959200e-02  4.801067e-02  1.004750e-03
            43  5.024267e-02  4.806257e-02  9.827238e-04
            44  5.751733e-02  4.827745e-02  9.836014e-04
            45  5.019733e-02  4.832012e-02  9.626684e-04
            46  4.762400e-02  4.830499e-02  9.418598e-04
            47  4.945067e-02  4.832936e-02  9.221356e-04
            48  4.267733e-02  4.821161e-02  9.104114e-04
            49  5.081600e-02  4.826476e-02  8.933817e-04
            50  4.821600e-02  4.826379e-02  8.755146e-04
            51  4.922400e-02  4.828261e-02  8.585501e-04
            52  4.567200e-02  4.823241e-02  8.435061e-04
            53  4.633333e-02  4.819658e-02  8.283516e-04
            54  4.596533e-02  4.815526e-02  8.140416e-04
            55  5.126133e-02  4.821173e-02  8.011974e-04
            56  4.786667e-02  4.820557e-02  7.869140e-04
            57  5.005867e-02  4.823808e-02  7.737797e-04
            58  4.974133e-02  4.826400e-02  7.608727e-04
            59  4.149067e-02  4.814920e-02  7.565878e-04
            60  5.690133e-02  4.829507e-02  7.579092e-04
            61  3.615200e-02  4.809600e-02  7.711841e-04
            62  4.659733e-02  4.807183e-02  7.591244e-04
            63  4.613333e-02  4.804106e-02  7.476982e-04
            64  5.681600e-02  4.817817e-02  7.484809e-04
            65  4.928533e-02  4.819520e-02  7.371596e-04
            66  6.004267e-02  4.837471e-02  7.475271e-04
            67  4.777600e-02  4.836577e-02  7.364234e-04
            68  4.990667e-02  4.838843e-02  7.259422e-04
            69  5.963733e-02  4.855146e-02  7.334987e-04
            70  3.917333e-02  4.841749e-02  7.351535e-04
            71  5.720000e-02  4.854118e-02  7.351322e-04
            72  4.194933e-02  4.844963e-02  7.306009e-04
            73  4.518133e-02  4.840486e-02  7.219631e-04
            74  6.350400e-02  4.860890e-02  7.404791e-04
            75  5.980267e-02  4.875815e-02  7.454957e-04
            76  4.516533e-02  4.871088e-02  7.371839e-04
            77  4.856800e-02  4.870902e-02  7.276124e-04
            78  4.243467e-02  4.862858e-02  7.227169e-04
            79  4.538667e-02  4.858754e-02  7.147327e-04
            80  4.834667e-02  4.858453e-02  7.058049e-04
            81  3.514667e-02  4.841863e-02  7.163233e-04
            82  3.813333e-02  4.829320e-02  7.184854e-04
            83  5.809067e-02  4.841124e-02  7.194603e-04
            84  4.932533e-02  4.842213e-02  7.109775e-04
            85  5.065867e-02  4.844844e-02  7.030998e-04
            86  4.429333e-02  4.840012e-02  6.965823e-04
            87  4.870133e-02  4.840359e-02  6.885842e-04
            88  5.265333e-02  4.845188e-02  6.824508e-04
            89  4.470667e-02  4.840980e-02  6.760789e-04
            90  4.872000e-02  4.841324e-02  6.685757e-04
            91  5.730133e-02  4.851092e-02  6.683250e-04
            92  4.720533e-02  4.849672e-02  6.612112e-04
            93  4.245333e-02  4.843174e-02  6.572869e-04
            94  5.516800e-02  4.850340e-02  6.541894e-04
            95  4.828800e-02  4.850114e-02  6.473071e-04
            96  6.240533e-02  4.864597e-02  6.565679e-04
            97  5.030667e-02  4.866309e-02  6.500223e-04
            98  4.822133e-02  4.865859e-02  6.434051e-04
            99  3.975467e-02  4.856865e-02  6.431614e-04
           100  5.903733e-02  4.867333e-02  6.451934e-04
