#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  3.830667e-02  3.830667e-02  0.000000e+00
             2  4.076533e-02  3.953600e-02  8.692699e-04
             3  3.674133e-02  3.860444e-02  9.562250e-04
             4  4.434133e-02  4.003867e-02  1.434251e-03
             5  4.266667e-02  4.056427e-02  1.239973e-03
             6  4.169600e-02  4.075289e-02  1.047559e-03
             7  4.043467e-02  4.070743e-02  8.988936e-04
             8  4.209600e-02  4.088100e-02  8.031149e-04
             9  4.117333e-02  4.091348e-02  7.145365e-04
            10  3.588000e-02  4.041013e-02  8.009862e-04
            11  4.539200e-02  4.086303e-02  8.465809e-04
            12  4.402667e-02  4.112667e-02  8.160506e-04
            13  3.157867e-02  4.039221e-02  1.032166e-03
            14  3.853333e-02  4.025943e-02  9.669419e-04
            15  3.994400e-02  4.023840e-02  9.027077e-04
            16  3.709333e-02  4.004183e-02  8.674259e-04
            17  4.103467e-02  4.010024e-02  8.183646e-04
            18  4.434133e-02  4.033585e-02  8.061049e-04
            19  4.031467e-02  4.033474e-02  7.636791e-04
            20  4.021333e-02  4.032867e-02  7.255193e-04
            21  3.332533e-02  3.999517e-02  7.637811e-04
            22  4.654133e-02  4.029273e-02  7.848867e-04
            23  4.097867e-02  4.032255e-02  7.513276e-04
            24  3.502933e-02  4.010200e-02  7.516967e-04
            25  4.308533e-02  4.022133e-02  7.310396e-04
            26  4.130133e-02  4.026287e-02  7.041019e-04
            27  3.515467e-02  4.007368e-02  7.029828e-04
            28  4.890400e-02  4.038905e-02  7.452661e-04
            29  3.095467e-02  4.006372e-02  7.873772e-04
            30  3.425333e-02  3.987004e-02  7.845905e-04
            31  3.901333e-02  3.984241e-02  7.597677e-04
            32  4.338133e-02  3.995300e-02  7.440303e-04
            33  3.842933e-02  3.990683e-02  7.229151e-04
            34  4.095733e-02  3.993773e-02  7.023128e-04
            35  3.243733e-02  3.972343e-02  7.141931e-04
            36  3.625333e-02  3.962704e-02  7.008289e-04
            37  4.302133e-02  3.971877e-02  6.878656e-04
            38  4.540000e-02  3.986828e-02  6.858188e-04
            39  3.912267e-02  3.984916e-02  6.685002e-04
            40  4.529600e-02  3.998533e-02  6.655119e-04
            41  3.583733e-02  3.988416e-02  6.569249e-04
            42  3.776000e-02  3.983359e-02  6.432277e-04
            43  3.165600e-02  3.964341e-02  6.557803e-04
            44  3.437333e-02  3.952364e-02  6.517225e-04
            45  3.582667e-02  3.944148e-02  6.423970e-04
            46  3.664000e-02  3.938058e-02  6.313121e-04
            47  4.316267e-02  3.946105e-02  6.229874e-04
            48  4.177867e-02  3.950933e-02  6.118767e-04
            49  3.928000e-02  3.950465e-02  5.994073e-04
            50  4.886400e-02  3.969184e-02  6.159541e-04
            51  5.318667e-02  3.995644e-02  6.582625e-04
            52  3.698933e-02  3.989938e-02  6.480720e-04
            53  4.096800e-02  3.991955e-02  6.361578e-04
            54  3.624800e-02  3.985156e-02  6.280000e-04
            55  3.408533e-02  3.974672e-02  6.252718e-04
            56  4.489867e-02  3.983871e-02  6.208374e-04
            57  3.394933e-02  3.973539e-02  6.184835e-04
            58  3.148533e-02  3.959315e-02  6.239625e-04
            59  5.564000e-02  3.986513e-02  6.700470e-04
            60  4.194133e-02  3.989973e-02  6.597725e-04
            61  3.625333e-02  3.983996e-02  6.516589e-04
            62  3.036533e-02  3.968714e-02  6.588227e-04
            63  3.910667e-02  3.967793e-02  6.484296e-04
            64  4.298667e-02  3.972963e-02  6.403556e-04
            65  4.218933e-02  3.976747e-02  6.316211e-04
            66  3.550133e-02  3.970283e-02  6.253498e-04
            67  3.769867e-02  3.967292e-02  6.167312e-04
            68  4.249600e-02  3.971443e-02  6.090574e-04
            69  2.752000e-02  3.953770e-02  6.253461e-04
            70  4.556533e-02  3.962381e-02  6.223129e-04
            71  4.272267e-02  3.966746e-02  6.150765e-04
            72  4.111467e-02  3.968756e-02  6.068621e-04
            73  4.415733e-02  3.974879e-02  6.016300e-04
            74  4.085867e-02  3.976378e-02  5.936867e-04
            75  4.780267e-02  3.987097e-02  5.953680e-04
            76  4.684533e-02  3.996274e-02  5.945645e-04
            77  4.899733e-02  4.008007e-02  5.983082e-04
            78  3.446933e-02  4.000814e-02  5.949460e-04
            79  4.599467e-02  4.008392e-02  5.922214e-04
            80  4.169867e-02  4.010410e-02  5.851625e-04
            81  2.736000e-02  3.994677e-02  5.987163e-04
            82  4.706400e-02  4.003356e-02  5.976731e-04
            83  4.248000e-02  4.006304e-02  5.911986e-04
            84  3.972000e-02  4.005895e-02  5.841746e-04
            85  4.739200e-02  4.014522e-02  5.836375e-04
            86  3.558933e-02  4.009225e-02  5.792502e-04
            87  4.291733e-02  4.012472e-02  5.735016e-04
            88  5.884533e-02  4.033745e-02  6.051554e-04
            89  3.227733e-02  4.024689e-02  6.050945e-04
            90  4.393867e-02  4.028791e-02  5.997600e-04
            91  3.633067e-02  4.024442e-02  5.947436e-04
            92  4.482400e-02  4.029420e-02  5.903585e-04
            93  3.073333e-02  4.019140e-02  5.928942e-04
            94  4.119200e-02  4.020204e-02  5.866824e-04
            95  3.752267e-02  4.017384e-02  5.811843e-04
            96  4.129867e-02  4.018556e-02  5.752484e-04
            97  3.680000e-02  4.015065e-02  5.703759e-04
            98  3.111467e-02  4.005845e-02  5.719597e-04
            99  3.647200e-02  4.002222e-02  5.673285e-04
           100  4.272533e-02  4.004925e-02  5.622988e-04
