#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  1.289893e-01  1.289893e-01  0.000000e+00
             2 -4.138133e-01 -1.424120e-01  1.919097e-01
             3 -1.736587e-01 -1.528276e-01  1.282221e-01
             4  1.172320e-01 -8.531267e-02  1.125465e-01
             5  1.766800e-01 -3.291413e-02  1.015046e-01
             6 -5.534133e-02 -3.665200e-02  8.465595e-02
             7  1.918960e-01 -4.002286e-03  7.860659e-02
             8  4.578933e-02  2.221667e-03  6.902673e-02
             9  1.775040e-01  2.169748e-02  6.404573e-02
            10  2.209413e-01  4.162187e-02  6.066124e-02
            11 -1.686133e-01  2.250958e-02  5.807941e-02
            12  1.410320e-01  3.238644e-02  5.407276e-02
            13 -4.283947e-01 -3.058256e-03  6.042371e-02
            14  7.776267e-02  2.714667e-03  5.638283e-02
            15 -2.848267e-02  6.348444e-04  5.266232e-02
            16  4.981760e-01  3.173117e-02  5.782762e-02
            17 -1.587547e-01  2.052612e-02  5.550096e-02
            18  3.047467e-02  2.107881e-02  5.242032e-02
            19 -3.139493e-01  3.445754e-03  5.254342e-02
            20 -2.631893e-01 -9.886000e-03  5.157985e-02
            21  9.210933e-02 -5.029079e-03  4.935181e-02
            22 -4.510933e-02 -6.850909e-03  4.714216e-02
            23 -1.586533e-01 -1.345101e-02  4.555218e-02
            24 -6.172000e-02 -1.546222e-02  4.369855e-02
            25  6.763467e-02 -1.213835e-02  4.207683e-02
            26 -1.338133e-02 -1.218615e-02  4.045852e-02
            27 -3.969893e-01 -2.643812e-02  4.139422e-02
            28  1.182400e-01 -2.127105e-02  4.023706e-02
            29  2.100427e-01 -1.329471e-02  3.963227e-02
            30 -5.746667e-02 -1.476711e-02  3.833854e-02
            31  1.173333e-03 -1.425290e-02  3.710526e-02
            32  2.502933e-02 -1.302533e-02  3.596602e-02
            33  2.750373e-01 -4.296162e-03  3.591984e-02
            34 -1.860080e-01 -9.640627e-03  3.525873e-02
            35  7.370667e-02 -7.259276e-03  3.433166e-02
            36  3.154000e-01  1.703481e-03  3.452811e-02
            37  9.254667e-02  4.158703e-03  3.368210e-02
            38  1.741120e-01  8.631158e-03  3.309133e-02
            39 -1.146160e-01  5.470974e-03  3.239338e-02
            40 -3.197067e-02  4.534933e-03  3.159707e-02
            41 -1.680347e-01  3.259187e-04  3.110549e-02
            42  1.178827e-01  3.124889e-03  3.049055e-02
            43  1.001973e-01  5.382388e-03  2.986492e-02
            44 -3.251467e-02  4.521091e-03  2.919859e-02
            45 -1.844533e-02  4.010726e-03  2.855419e-02
            46  9.345867e-02  5.955246e-03  2.799958e-02
            47 -2.348320e-01  8.321135e-04  2.786860e-02
            48  3.179707e-01  7.439167e-03  2.806027e-02
            49 -1.165547e-01  4.908680e-03  2.760148e-02
            50  2.872800e-02  5.385067e-03  2.705356e-02
            51 -1.560267e-02  4.973542e-03  2.652623e-02
            52 -1.784800e-01  1.445590e-03  2.624966e-02
            53  2.639547e-01  6.398591e-03  2.621751e-02
            54  2.711547e-01  1.130148e-02  2.618643e-02
            55 -6.333333e-03  1.098085e-02  2.571227e-02
            56  9.902133e-02  1.255300e-02  2.530114e-02
            57 -1.457360e-01  9.776000e-03  2.500920e-02
            58 -2.883200e-02  9.110345e-03  2.458686e-02
            59  1.930587e-01  1.222811e-02  2.436701e-02
            60 -1.451413e-01  9.605289e-03  2.410164e-02
            61 -9.950933e-02  7.816525e-03  2.377282e-02
            62 -2.988853e-01  2.869720e-03  2.389852e-02
            63  1.848800e-01  5.758772e-03  2.369317e-02
            64  3.134667e-02  6.158583e-03  2.332633e-02
            65  4.138933e-01  1.243143e-02  2.379596e-02
            66  2.123067e-01  1.545984e-02  2.362734e-02
            67 -5.789333e-03  1.514269e-02  2.327682e-02
            68  1.301253e-01  1.683361e-02  2.299585e-02
            69 -3.075600e-01  1.213225e-02  2.313816e-02
            70 -1.186240e-01  1.026430e-02  2.288290e-02
            71  4.308960e-01  1.618869e-02  2.331490e-02
            72 -1.530453e-01  1.383822e-02  2.310926e-02
            73 -1.846453e-01  1.111927e-02  2.295209e-02
            74 -1.436027e-01  9.028432e-03  2.273696e-02
            75 -2.726053e-01  5.273316e-03  2.274178e-02
