#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  4.665657e+01  4.665657e+01  0.000000e+00
             2  5.499558e+01  5.082607e+01  2.948284e+00
             3  4.238088e+01  4.801101e+01  3.024290e+00
             4  4.585213e+01  4.747129e+01  2.315877e+00
             5  4.565666e+01  4.710836e+01  1.880924e+00
             6  4.763862e+01  4.719674e+01  1.569511e+00
             7  4.168427e+01  4.640924e+01  1.530156e+00
             8  5.129945e+01  4.702052e+01  1.455874e+00
             9  5.664752e+01  4.809019e+01  1.640663e+00
            10  4.203125e+01  4.748429e+01  1.584530e+00
            11  4.991081e+01  4.770488e+01  1.455756e+00
            12  5.642806e+01  4.843182e+01  1.505035e+00
            13  5.355914e+01  4.882623e+01  1.440015e+00
            14  4.434646e+01  4.850624e+01  1.372248e+00
            15  4.694147e+01  4.840192e+01  1.284724e+00
            16  4.840140e+01  4.840189e+01  1.204429e+00
            17  5.685043e+01  4.889886e+01  1.231851e+00
            18  5.108132e+01  4.902011e+01  1.169367e+00
            19  5.179999e+01  4.916642e+01  1.116937e+00
            20  5.586815e+01  4.950151e+01  1.110216e+00
            21  5.430051e+01  4.973003e+01  1.080612e+00
            22  5.204195e+01  4.983512e+01  1.036591e+00
            23  5.287030e+01  4.996708e+01  9.998863e-01
            24  5.501302e+01  5.017733e+01  9.800796e-01
            25  4.683244e+01  5.004353e+01  9.499650e-01
            26  5.206877e+01  5.012143e+01  9.166158e-01
            27  5.349409e+01  5.024634e+01  8.911379e-01
            28  4.331862e+01  4.999892e+01  8.929982e-01
            29  5.138107e+01  5.004658e+01  8.634761e-01
            30  5.508636e+01  5.021458e+01  8.508784e-01
            31  5.322158e+01  5.031158e+01  8.289413e-01
            32  4.796044e+01  5.023810e+01  8.062865e-01
            33  5.591459e+01  5.041012e+01  7.999921e-01
            34  4.926501e+01  5.037644e+01  7.771716e-01
            35  5.133501e+01  5.040383e+01  7.554491e-01
            36  5.043197e+01  5.040461e+01  7.344648e-01
            37  4.484626e+01  5.025438e+01  7.298161e-01
            38  4.496773e+01  5.011526e+01  7.237492e-01
            39  4.436968e+01  4.996794e+01  7.200295e-01
            40  4.771187e+01  4.991154e+01  7.042344e-01
            41  5.206478e+01  4.996405e+01  6.890134e-01
            42  4.994653e+01  4.996364e+01  6.726084e-01
            43  5.844145e+01  5.016079e+01  6.852535e-01
            44  4.946598e+01  5.014500e+01  6.698614e-01
            45  4.686537e+01  5.007212e+01  6.589284e-01
            46  4.806866e+01  5.002857e+01  6.460417e-01
            47  5.275287e+01  5.008653e+01  6.348911e-01
            48  4.924729e+01  5.006905e+01  6.219049e-01
            49  5.658574e+01  5.020204e+01  6.232710e-01
            50  6.284781e+01  5.045496e+01  6.601290e-01
            51  3.849348e+01  5.022042e+01  6.875890e-01
            52  4.786065e+01  5.017504e+01  6.758620e-01
            53  5.539863e+01  5.027360e+01  6.702575e-01
            54  5.403837e+01  5.034332e+01  6.614613e-01
            55  5.034080e+01  5.034327e+01  6.494348e-01
            56  5.366707e+01  5.040262e+01  6.405442e-01
            57  4.377830e+01  5.028641e+01  6.397625e-01
            58  4.384639e+01  5.017537e+01  6.382948e-01
            59  4.368085e+01  5.006530e+01  6.368971e-01
            60  5.113744e+01  5.008316e+01  6.265328e-01
            61  5.101421e+01  5.009843e+01  6.164476e-01
            62  5.588215e+01  5.019171e+01  6.135227e-01
            63  4.893938e+01  5.017184e+01  6.041062e-01
            64  5.136415e+01  5.019046e+01  5.949542e-01
            65  5.620125e+01  5.028294e+01  5.929441e-01
            66  5.300940e+01  5.032425e+01  5.853973e-01
            67  4.804410e+01  5.029022e+01  5.776485e-01
            68  5.295530e+01  5.032941e+01  5.704816e-01
            69  5.367868e+01  5.037795e+01  5.642751e-01
            70  4.854288e+01  5.035173e+01  5.568226e-01
            71  5.285480e+01  5.038699e+01  5.500950e-01
            72  4.810938e+01  5.035535e+01  5.433635e-01
            73  5.750594e+01  5.045331e+01  5.446777e-01
            74  4.999430e+01  5.044711e+01  5.373526e-01
            75  5.003854e+01  5.044166e+01  5.302155e-01
            76  5.545458e+01  5.050762e+01  5.273257e-01
            77  4.901683e+01  5.048826e+01  5.208326e-01
            78  5.285537e+01  5.051860e+01  5.150387e-01
            79  5.004727e+01  5.051264e+01  5.085537e-01
            80  5.641505e+01  5.058642e+01  5.075206e-01
            81  4.511167e+01  5.051883e+01  5.057355e-01
            82  5.228696e+01  5.054039e+01  5.000274e-01
            83  4.702681e+01  5.049806e+01  4.957917e-01
            84  5.384374e+01  5.053789e+01  4.914867e-01
            85  4.720276e+01  5.049865e+01  4.872681e-01
            86  6.054142e+01  5.061543e+01  4.953977e-01
            87  4.723469e+01  5.057657e+01  4.912252e-01
            88  4.897339e+01  5.055835e+01  4.859808e-01
            89  5.731114e+01  5.063422e+01  4.864072e-01
            90  4.396228e+01  5.056009e+01  4.866191e-01
            91  5.131196e+01  5.056835e+01  4.813418e-01
            92  5.170666e+01  5.058073e+01  4.762688e-01
            93  5.428781e+01  5.062059e+01  4.728128e-01
            94  5.003701e+01  5.061438e+01  4.678236e-01
            95  5.483016e+01  5.065876e+01  4.649991e-01
            96  4.904081e+01  5.064190e+01  4.604607e-01
            97  3.752277e+01  5.050665e+01  4.751617e-01
            98  6.002081e+01  5.060374e+01  4.801285e-01
            99  5.165336e+01  5.061434e+01  4.753958e-01
           100  4.993386e+01  5.060753e+01  4.706905e-01
