#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.490734e-01  4.490734e-01  0.000000e+00
             2  4.144381e-01  4.317558e-01  1.224542e-02
             3  4.292155e-01  4.309090e-01  8.192837e-03
             4  3.693424e-01  4.155174e-01  1.467765e-02
             5  3.994701e-01  4.123079e-01  1.208792e-02
             6  3.970747e-01  4.097691e-01  1.033645e-02
             7  3.905533e-01  4.070240e-01  9.217129e-03
             8  4.313979e-01  4.100707e-01  8.553734e-03
             9  3.926535e-01  4.081355e-01  7.819175e-03
            10  4.104178e-01  4.083637e-01  7.040588e-03
            11  4.242086e-01  4.098041e-01  6.546229e-03
            12  4.063414e-01  4.095156e-01  6.007066e-03
            13  3.784563e-01  4.071264e-01  6.001327e-03
            14  3.915812e-01  4.060160e-01  5.674452e-03
            15  4.216460e-01  4.070580e-01  5.390977e-03
            16  4.132776e-01  4.074468e-01  5.068037e-03
            17  4.289305e-01  4.087105e-01  4.924959e-03
            18  4.439639e-01  4.106690e-01  5.025711e-03
            19  4.197722e-01  4.111481e-01  4.783983e-03
            20  4.153762e-01  4.113595e-01  4.549452e-03
            21  4.047565e-01  4.110451e-01  4.343664e-03
            22  4.119659e-01  4.110870e-01  4.146426e-03
            23  4.420326e-01  4.124324e-01  4.178742e-03
            24  3.884293e-01  4.114323e-01  4.122575e-03
            25  4.167852e-01  4.116464e-01  3.963229e-03
            26  4.081697e-01  4.115127e-01  3.813052e-03
            27  4.291218e-01  4.121649e-01  3.727186e-03
            28  4.099266e-01  4.120849e-01  3.594929e-03
            29  4.101899e-01  4.120196e-01  3.471560e-03
            30  4.329525e-01  4.127174e-01  3.425247e-03
            31  4.080263e-01  4.125660e-01  3.318096e-03
            32  3.847691e-01  4.116974e-01  3.326166e-03
            33  4.037431e-01  4.114563e-01  3.234095e-03
            34  3.950579e-01  4.109740e-01  3.174735e-03
            35  4.003732e-01  4.106712e-01  3.098442e-03
            36  4.123774e-01  4.107185e-01  3.012737e-03
            37  3.999714e-01  4.104281e-01  2.945280e-03
            38  3.712846e-01  4.093980e-01  3.042579e-03
            39  3.968832e-01  4.090771e-01  2.981438e-03
            40  4.157354e-01  4.092436e-01  2.911545e-03
            41  4.123655e-01  4.093197e-01  2.841527e-03
            42  4.218217e-01  4.096174e-01  2.789419e-03
            43  4.051338e-01  4.095131e-01  2.726497e-03
            44  3.964709e-01  4.092167e-01  2.680595e-03
            45  4.277260e-01  4.096280e-01  2.652396e-03
            46  3.730449e-01  4.088327e-01  2.711343e-03
            47  3.916550e-01  4.084672e-01  2.678175e-03
            48  3.853797e-01  4.079862e-01  2.665221e-03
            49  4.140859e-01  4.081107e-01  2.613734e-03
            50  3.573021e-01  4.070946e-01  2.751914e-03
            51  3.556369e-01  4.060856e-01  2.876983e-03
            52  4.691908e-01  4.072991e-01  3.066945e-03
            53  4.062582e-01  4.072795e-01  3.009141e-03
            54  4.068593e-01  4.072717e-01  2.953426e-03
            55  4.354478e-01  4.077840e-01  2.943823e-03
            56  4.003607e-01  4.076515e-01  2.894238e-03
            57  3.709950e-01  4.070084e-01  2.914033e-03
            58  3.908487e-01  4.067297e-01  2.877080e-03
            59  4.215068e-01  4.069802e-01  2.839196e-03
            60  4.276814e-01  4.073252e-01  2.812762e-03
            61  4.136167e-01  4.074284e-01  2.768541e-03
            62  4.266302e-01  4.077381e-01  2.741156e-03
            63  4.120999e-01  4.078073e-01  2.698519e-03
            64  4.010335e-01  4.077015e-01  2.658430e-03
            65  4.595567e-01  4.084992e-01  2.734615e-03
            66  4.035071e-01  4.084236e-01  2.694227e-03
            67  4.035187e-01  4.083504e-01  2.655009e-03
            68  4.101154e-01  4.083763e-01  2.616092e-03
            69  4.315123e-01  4.087117e-01  2.599576e-03
            70  4.192488e-01  4.088622e-01  2.566794e-03
            71  4.445631e-01  4.093650e-01  2.579424e-03
            72  4.283625e-01  4.096289e-01  2.557058e-03
            73  4.061400e-01  4.095811e-01  2.522476e-03
            74  4.531315e-01  4.101696e-01  2.556121e-03
            75  4.199985e-01  4.103006e-01  2.525396e-03
            76  3.933333e-01  4.100774e-01  2.502016e-03
            77  3.892741e-01  4.098072e-01  2.484067e-03
            78  4.168908e-01  4.098980e-01  2.453879e-03
            79  3.742591e-01  4.094469e-01  2.463936e-03
            80  4.310405e-01  4.097168e-01  2.447877e-03
            81  4.136970e-01  4.097660e-01  2.418149e-03
            82  4.125321e-01  4.097997e-01  2.388895e-03
            83  4.293532e-01  4.100353e-01  2.371701e-03
            84  3.919828e-01  4.098204e-01  2.353183e-03
            85  4.087462e-01  4.098077e-01  2.325533e-03
            86  4.272084e-01  4.100101e-01  2.307277e-03
            87  4.405024e-01  4.103606e-01  2.307223e-03
            88  4.674526e-01  4.110093e-01  2.370465e-03
            89  3.896208e-01  4.107690e-01  2.355981e-03
            90  3.863872e-01  4.104981e-01  2.345328e-03
            91  3.841155e-01  4.102082e-01  2.337405e-03
            92  4.401065e-01  4.105332e-01  2.334481e-03
            93  3.748411e-01  4.101494e-01  2.340714e-03
            94  4.235629e-01  4.102921e-01  2.320158e-03
            95  4.286871e-01  4.104857e-01  2.303801e-03
            96  4.252544e-01  4.106395e-01  2.284934e-03
            97  3.958370e-01  4.104869e-01  2.266468e-03
            98  3.901873e-01  4.102798e-01  2.252787e-03
            99  4.096633e-01  4.102736e-01  2.230040e-03
           100  4.652122e-01  4.108230e-01  2.274405e-03
