#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  3.846400e-01  3.846400e-01  0.000000e+00
             2  3.606027e-01  3.726213e-01  8.498481e-03
             3  3.570987e-01  3.674471e-01  7.067391e-03
             4  3.484480e-01  3.626973e-01  6.709400e-03
             5  3.904533e-01  3.682485e-01  7.311835e-03
             6  4.493787e-01  3.817702e-01  1.376555e-02
             7  4.332240e-01  3.891208e-01  1.362091e-02
             8  4.273520e-01  3.938997e-01  1.272906e-02
             9  4.187920e-01  3.966655e-01  1.161132e-02
            10  3.667413e-01  3.936731e-01  1.082892e-02
            11  3.404160e-01  3.888315e-01  1.087305e-02
            12  3.395013e-01  3.847207e-01  1.071593e-02
            13  2.860347e-01  3.771294e-01  1.228976e-02
            14  4.304987e-01  3.809415e-01  1.198858e-02
            15  3.063227e-01  3.759669e-01  1.217777e-02
            16  3.721493e-01  3.757283e-01  1.141900e-02
            17  3.685307e-01  3.753049e-01  1.075514e-02
            18  3.689253e-01  3.749505e-01  1.016347e-02
            19  3.287520e-01  3.725190e-01  9.915139e-03
            20  2.995387e-01  3.688700e-01  1.006848e-02
            21  3.225600e-01  3.666648e-01  9.827563e-03
            22  3.794267e-01  3.672448e-01  9.397961e-03
            23  3.485253e-01  3.664310e-01  9.024528e-03
            24  4.006987e-01  3.678588e-01  8.760729e-03
            25  3.956347e-01  3.689698e-01  8.480458e-03
            26  4.368987e-01  3.715825e-01  8.547268e-03
            27  4.079813e-01  3.729306e-01  8.336339e-03
            28  3.357307e-01  3.716020e-01  8.143792e-03
            29  3.806533e-01  3.719141e-01  7.868950e-03
            30  3.727093e-01  3.719406e-01  7.606696e-03
            31  3.837547e-01  3.723217e-01  7.370859e-03
            32  4.102000e-01  3.735054e-01  7.234941e-03
            33  3.458693e-01  3.726680e-01  7.064003e-03
            34  4.229387e-01  3.741465e-01  7.009266e-03
            35  3.412960e-01  3.732079e-01  6.871556e-03
            36  3.752560e-01  3.732648e-01  6.680915e-03
            37  3.892933e-01  3.736980e-01  6.514379e-03
            38  3.289387e-01  3.725201e-01  6.448556e-03
            39  3.812560e-01  3.727441e-01  6.287098e-03
            40  3.518747e-01  3.722224e-01  6.151530e-03
            41  4.371893e-01  3.738070e-01  6.202218e-03
            42  3.871733e-01  3.741252e-01  6.062705e-03
            43  4.232880e-01  3.752685e-01  6.028554e-03
            44  3.722667e-01  3.752003e-01  5.891927e-03
            45  4.200773e-01  3.761976e-01  5.844785e-03
            46  3.351147e-01  3.753045e-01  5.785557e-03
            47  3.565947e-01  3.749064e-01  5.676139e-03
            48  4.502000e-01  3.764750e-01  5.770563e-03
            49  4.012987e-01  3.769816e-01  5.674990e-03
            50  4.623173e-01  3.786883e-01  5.812469e-03
            51  4.017093e-01  3.791397e-01  5.715999e-03
            52  3.315333e-01  3.782242e-01  5.678919e-03
            53  3.971280e-01  3.785809e-01  5.582960e-03
            54  3.465413e-01  3.779876e-01  5.511009e-03
            55  3.496960e-01  3.774732e-01  5.434762e-03
            56  3.808933e-01  3.775342e-01  5.338056e-03
            57  3.583040e-01  3.771969e-01  5.255056e-03
            58  3.968613e-01  3.775359e-01  5.175377e-03
            59  3.730720e-01  3.774602e-01  5.088212e-03
            60  3.671707e-01  3.772888e-01  5.006298e-03
            61  3.913840e-01  3.775198e-01  4.929557e-03
            62  2.916320e-01  3.761345e-01  5.040936e-03
            63  3.779947e-01  3.761641e-01  4.961008e-03
            64  3.434747e-01  3.756533e-01  4.909715e-03
            65  4.255493e-01  3.764209e-01  4.893823e-03
            66  4.188320e-01  3.770635e-01  4.861679e-03
            67  3.763333e-01  3.770526e-01  4.789129e-03
            68  4.168080e-01  3.776373e-01  4.754252e-03
            69  4.537040e-01  3.787397e-01  4.811466e-03
            70  4.356640e-01  3.795529e-01  4.810962e-03
            71  4.357227e-01  3.803440e-01  4.807809e-03
            72  4.460187e-01  3.812561e-01  4.826786e-03
            73  4.007893e-01  3.815237e-01  4.768076e-03
            74  4.153600e-01  3.819810e-01  4.725516e-03
            75  3.409813e-01  3.814343e-01  4.694023e-03
            76  3.489760e-01  3.810072e-01  4.651648e-03
            77  4.124453e-01  3.814155e-01  4.609120e-03
            78  3.480373e-01  3.809876e-01  4.569850e-03
            79  3.672133e-01  3.808132e-01  4.515329e-03
            80  3.771787e-01  3.807678e-01  4.459116e-03
            81  3.762880e-01  3.807125e-01  4.404408e-03
            82  4.172640e-01  3.811582e-01  4.373194e-03
            83  3.987920e-01  3.813707e-01  4.325663e-03
            84  3.799120e-01  3.813533e-01  4.274201e-03
            85  3.258293e-01  3.807001e-01  4.273541e-03
            86  3.773200e-01  3.806608e-01  4.224029e-03
            87  4.420347e-01  3.813663e-01  4.233975e-03
            88  4.514400e-01  3.821625e-01  4.260084e-03
            89  3.135680e-01  3.813918e-01  4.281369e-03
            90  3.131600e-01  3.806337e-01  4.300398e-03
            91  4.009120e-01  3.808565e-01  4.258911e-03
            92  3.709147e-01  3.807485e-01  4.213989e-03
            93  3.192053e-01  3.800867e-01  4.220318e-03
            94  3.061200e-01  3.792998e-01  4.248144e-03
            95  3.212667e-01  3.786890e-01  4.247121e-03
            96  3.564373e-01  3.784572e-01  4.209201e-03
            97  4.102453e-01  3.787849e-01  4.178545e-03
            98  3.575547e-01  3.785682e-01  4.141518e-03
            99  3.874267e-01  3.786577e-01  4.100651e-03
           100  3.610453e-01  3.784816e-01  4.063425e-03
