#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  4.838667e-02  4.838667e-02  0.000000e+00
             2  3.279200e-02  4.058933e-02  5.513547e-03
             3  5.614400e-02  4.577422e-02  5.606497e-03
             4  3.794933e-02  4.381800e-02  4.533327e-03
             5  3.282133e-02  4.161867e-02  4.125813e-03
             6  4.279733e-02  4.181511e-02  3.442851e-03
             7  4.188800e-02  4.182552e-02  2.951031e-03
             8  2.984533e-02  4.032800e-02  2.937646e-03
             9  2.991200e-02  3.917067e-02  2.830049e-03
            10  5.245067e-02  4.049867e-02  2.841594e-03
            11  3.543733e-02  4.003855e-02  2.620255e-03
            12  4.613867e-02  4.054689e-02  2.450715e-03
            13  4.019733e-02  4.052000e-02  2.262346e-03
            14  2.992533e-02  3.976324e-02  2.223720e-03
            15  3.901067e-02  3.971307e-02  2.076038e-03
            16  4.005067e-02  3.973417e-02  1.946393e-03
            17  4.533067e-02  4.006337e-02  1.859531e-03
            18  4.220000e-02  4.018207e-02  1.760008e-03
            19  4.388533e-02  4.037698e-02  1.678134e-03
            20  3.505333e-02  4.011080e-02  1.615200e-03
            21  4.410667e-02  4.030108e-02  1.549453e-03
            22  4.691200e-02  4.060158e-02  1.507881e-03
            23  3.974933e-02  4.056452e-02  1.442776e-03
            24  4.436267e-02  4.072278e-02  1.391313e-03
            25  4.555733e-02  4.091616e-02  1.349033e-03
            26  3.816533e-02  4.081036e-02  1.301289e-03
            27  2.717867e-02  4.030548e-02  1.347480e-03
            28  2.833600e-02  3.987800e-02  1.365481e-03
            29  2.774667e-02  3.945968e-02  1.380987e-03
            30  4.025333e-02  3.948613e-02  1.335208e-03
            31  4.352533e-02  3.961643e-02  1.298479e-03
            32  4.039200e-02  3.964067e-02  1.258127e-03
            33  3.921867e-02  3.962788e-02  1.220067e-03
            34  2.156267e-02  3.909655e-02  1.294719e-03
            35  3.200000e-02  3.889379e-02  1.273505e-03
            36  4.795467e-02  3.914548e-02  1.262756e-03
            37  2.662400e-02  3.880706e-02  1.273168e-03
            38  4.119200e-02  3.886982e-02  1.241210e-03
            39  3.636000e-02  3.880547e-02  1.211051e-03
            40  3.722133e-02  3.876587e-02  1.181422e-03
            41  2.408800e-02  3.840787e-02  1.205628e-03
            42  4.121067e-02  3.847460e-02  1.178768e-03
            43  4.572267e-02  3.864316e-02  1.163344e-03
            44  3.155733e-02  3.848212e-02  1.147997e-03
            45  3.125333e-02  3.832148e-02  1.133669e-03
            46  3.199467e-02  3.818394e-02  1.117336e-03
            47  3.878400e-02  3.819671e-02  1.093636e-03
            48  4.589067e-02  3.835700e-02  1.082535e-03
            49  2.527733e-02  3.809007e-02  1.092857e-03
            50  3.840533e-02  3.809637e-02  1.071018e-03
            51  4.150133e-02  3.816314e-02  1.052097e-03
            52  3.911467e-02  3.818144e-02  1.032023e-03
            53  5.300000e-02  3.846103e-02  1.049742e-03
            54  3.213600e-02  3.834390e-02  1.036817e-03
            55  3.822933e-02  3.834182e-02  1.017967e-03
            56  3.652267e-02  3.830933e-02  1.000308e-03
            57  3.678133e-02  3.828253e-02  9.831175e-04
            58  4.788267e-02  3.844805e-02  9.800017e-04
            59  4.562933e-02  3.856976e-02  9.709208e-04
            60  4.903467e-02  3.874418e-02  9.702781e-04
            61  3.946400e-02  3.875598e-02  9.544437e-04
            62  4.152800e-02  3.880069e-02  9.400961e-04
            63  4.857600e-02  3.895585e-02  9.378914e-04
            64  4.809067e-02  3.909858e-02  9.340344e-04
            65  4.141600e-02  3.913424e-02  9.203449e-04
            66  4.205333e-02  3.917846e-02  9.074624e-04
            67  3.585333e-02  3.912884e-02  8.952742e-04
            68  3.852267e-02  3.911992e-02  8.821528e-04
            69  2.442667e-02  3.890698e-02  8.947007e-04
            70  4.444267e-02  3.898606e-02  8.854073e-04
            71  3.753067e-02  3.896556e-02  8.731740e-04
            72  3.933600e-02  3.897070e-02  8.610618e-04
            73  3.421067e-02  3.890550e-02  8.517318e-04
            74  2.839733e-02  3.876350e-02  8.519771e-04
            75  3.695200e-02  3.873934e-02  8.409597e-04
            76  3.283733e-02  3.866168e-02  8.334724e-04
            77  4.486133e-02  3.874220e-02  8.265278e-04
            78  4.024267e-02  3.876144e-02  8.161552e-04
            79  3.741067e-02  3.874434e-02  8.060032e-04
            80  3.863733e-02  3.874300e-02  7.959292e-04
            81  3.536267e-02  3.870127e-02  7.871963e-04
            82  3.192267e-02  3.861860e-02  7.819248e-04
            83  4.546400e-02  3.870108e-02  7.768414e-04
            84  4.173600e-02  3.873721e-02  7.684330e-04
            85  3.994133e-02  3.875137e-02  7.595232e-04
            86  3.591467e-02  3.871839e-02  7.514074e-04
            87  3.201600e-02  3.864135e-02  7.467093e-04
            88  3.305867e-02  3.857791e-02  7.409140e-04
            89  3.358667e-02  3.852183e-02  7.347085e-04
            90  4.544800e-02  3.859879e-02  7.305644e-04
            91  3.438933e-02  3.855253e-02  7.239992e-04
            92  3.465600e-02  3.851017e-02  7.173674e-04
            93  2.105333e-02  3.832247e-02  7.338010e-04
            94  3.617600e-02  3.829963e-02  7.263498e-04
            95  3.482400e-02  3.826305e-02  7.196249e-04
            96  4.008000e-02  3.828197e-02  7.123776e-04
            97  3.771467e-02  3.827612e-02  7.050575e-04
            98  4.040533e-02  3.829785e-02  6.981977e-04
            99  3.748533e-02  3.828964e-02  6.911935e-04
           100  4.320800e-02  3.833883e-02  6.860292e-04
