Iteration Mean StdDeviation
1032 5.45537 3.26468e-07
1033 5.45537 3.26468e-07
1034 5.45537 3.26468e-07
1035 5.45537 3.26468e-07
1036 5.48491 0.0924222
1037 5.45537 3.26468e-07
1038 5.45966 0.0221274
1039 5.46457 0.0455633
1040 5.49702 0.134764
1041 5.51685 0.189454
1042 5.47338 0.0627726
1043 5.45537 3.26468e-07
1044 5.45537 3.26468e-07
1045 5.45537 3.26468e-07
1046 5.49571 0.12948
1047 5.5887 0.268657
1048 5.4716 0.0602526
1049 5.55174 0.244007
1050 5.73754 0.433732
1051 5.45537 3.26468e-07
1052 5.45537 3.26468e-07
1053 5.45854 0.0221916
1054 5.45537 3.26468e-07
1055 5.46242 0.0280282
1056 5.46888 0.0662137
1057 5.45537 3.26468e-07
1058 5.45537 3.26468e-07
1059 5.45537 3.26468e-07
1060 5.47477 0.0781357
1061 5.46532 0.0383538
1062 5.46552 0.0427411
1063 5.46492 0.0523674
1064 5.45537 3.26468e-07
1065 5.45537 3.26468e-07
1066 5.45537 3.26468e-07
1067 5.45715 0.0124839
1068 5.45537 3.26468e-07
1069 5.45537 3.26468e-07
1070 5.45537 3.26468e-07
1071 5.45809 0.0155575
1072 5.51887 0.167595
1073 5.505 0.135468
1074 5.51623 0.144004
1075 5.45537 3.26468e-07
1076 5.45537 3.26468e-07
1077 5.4777 0.104063
1078 5.45537 3.26468e-07
1079 5.52025 0.227025
1080 5.46215 0.0334381
1081 5.61639 0.337151
1082 5.73618 0.438928
1083 5.61743 0.322561
1084 5.45537 3.26468e-07
1085 5.46063 0.0368581
1086 5.45537 3.26468e-07
1087 5.45537 3.26468e-07
1088 5.45537 3.26468e-07
1089 5.49584 0.129704
1090 5.45546 0.000627932
1091 5.48905 0.121095
1092 5.54415 0.244281
1093 5.47233 0.0715793
1094 5.45537 3.26468e-07
1095 5.45537 3.26468e-07
1096 5.45924 0.0271133
1097 5.60757 0.303652
1098 5.63511 0.301314
1099 5.51296 0.147368
1100 5.46197 0.0329597
1101 5.55534 0.232023
1102 5.45537 3.26468e-07
1103 5.47004 0.0522694
1104 5.45537 3.26468e-07
1105 5.45537 3.26468e-07
1106 5.46148 0.0311929
1107 5.45537 3.26468e-07
1108 5.47223 0.0681042
1109 5.45918 0.0266838
1110 5.45537 3.26468e-07
1111 5.45537 3.26468e-07
1112 5.4572 0.0128095
1113 5.45803 0.018616
1114 5.55787 0.267543
1115 5.45912 0.0262448
1116 5.46369 0.0409971
1117 5.47323 0.0684731
1118 5.48097 0.102169
1119 5.46092 0.0388954
1120 5.45537 3.26468e-07
1121 5.45537 3.26468e-07
1122 5.46288 0.0508378
1123 5.45537 3.26468e-07
1124 5.5024 0.160364
1125 5.54408 0.23623
1126 5.49387 0.115797
1127 5.46071 0.0266526
1128 5.59585 0.335711
1129 5.45922 0.0190383
1130 5.51319 0.155564
1131 5.5736 0.264093
1132 5.52519 0.190268
1133 5.45537 3.26468e-07
1134 5.51161 0.169252
1135 5.47542 0.0835568
1136 5.49599 0.113249
1137 5.54969 0.236135
1138 5.45537 3.26468e-07
1139 5.45803 0.018616
1140 5.47823 0.111983
1141 5.55738 0.249919
1142 5.45885 0.0243633
1143 5.47781 0.0906335
1144 5.57609 0.281214
1145 5.46594 0.0445065
1146 5.45803 0.018616
1147 5.49179 0.106979
1148 5.46121 0.0408783
1149 5.45931 0.0275816
1150 5.45537 3.26468e-07
1151 5.45537 3.26468e-07
1152 5.45537 3.26468e-07
1153 5.45537 3.26468e-07
1154 5.45967 0.0301269
1155 5.45537 3.26468e-07
1156 5.45537 3.26468e-07
1157 5.46792 0.0657719
1158 5.45537 3.26468e-07
1159 5.45537 3.26468e-07
1160 5.45537 3.26468e-07
1161 5.45537 3.26468e-07
1162 5.45537 3.26468e-07
1163 5.45537 3.26468e-07
1164 5.47747 0.108443
1165 5.45537 3.26468e-07
1166 5.48411 0.085424
1167 5.73547 0.49133
1168 5.53909 0.223527
1169 5.4648 0.0498584
1170 5.45537 3.26468e-07
1171 5.54768 0.245074
1172 5.45537 3.26468e-07
1173 5.45537 3.26468e-07
1174 5.45537 3.26468e-07
1175 5.52001 0.187673
1176 5.45537 3.26468e-07
1177 5.45537 3.26468e-07
1178 5.45537 3.26468e-07
1179 5.45537 3.26468e-07
1180 5.45537 3.26468e-07
1181 5.45537 3.26468e-07
1182 5.45537 3.26468e-07
1183 5.45537 3.26468e-07
1184 5.47061 0.0478273
1185 5.45537 3.26468e-07
1186 5.46588 0.0523847
1187 5.53929 0.214426
1188 5.45537 3.26468e-07
1189 5.45537 3.26468e-07
1190 5.45537 3.26468e-07
1191 5.46811 0.0520469
1192 5.47857 0.0901363
1193 5.49589 0.126696
1194 5.61925 0.322515
1195 5.71667 0.437998
1196 5.63477 0.320566
1197 5.61894 0.285105
1198 5.48453 0.117612
1199 5.55854 0.246692
1200 5.45971 0.0263479
1201 5.45537 3.26468e-07
1202 5.46767 0.0500377
1203 5.6735 0.387304
1204 5.551 0.20996
1205 5.50662 0.152739
1206 5.46851 0.0522692
1207 5.45924 0.0271389
1208 5.45537 3.26468e-07
1209 5.45537 3.26468e-07
1210 5.45537 3.26468e-07
1211 5.51697 0.173867
1212 5.45537 3.26468e-07
1213 5.45537 3.26468e-07
1214 5.53169 0.176263
1215 5.47994 0.0980021
1216 5.47846 0.089698
1217 5.45537 3.26468e-07
1218 5.55545 0.227931
1219 5.45537 3.26468e-07
1220 5.45918 0.0266838
1221 5.45537 3.26468e-07
1222 5.45537 3.26468e-07
1223 5.47427 0.0681913
1224 5.45537 3.26468e-07
1225 5.45537 3.26468e-07
1226 5.45537 3.26468e-07
1227 5.45537 3.26468e-07
1228 5.53648 0.183343
1229 5.53675 0.222086
1230 5.48784 0.107569
1231 5.57154 0.233798
1232 5.45537 3.26468e-07
1233 5.45592 0.00388946
1234 5.48384 0.097161
1235 5.45537 3.26468e-07
1236 5.60154 0.302452
1237 5.45537 3.26468e-07
1238 5.47989 0.0983871
1239 5.55966 0.232335
1240 5.47447 0.0661549
1241 5.45537 3.26468e-07
1242 5.50315 0.132494
1243 5.45537 3.26468e-07
1244 5.45537 3.26468e-07
1245 5.4695 0.0494801
1246 5.45537 3.26468e-07
1247 5.45537 3.26468e-07
1248 5.46375 0.0426737
1249 5.49455 0.133082
1250 5.45537 3.26468e-07
1251 5.50079 0.15654
1252 5.45537 3.26468e-07
1253 5.45537 3.26468e-07
1254 5.45537 3.26468e-07
1255 5.61911 0.370735
1256 5.49242 0.112239
1257 5.48002 0.0801084
1258 5.4578 0.0170304
1259 5.46073 0.026401
1260 5.45537 3.26468e-07
1261 5.45537 3.26468e-07
1262 5.45537 3.26468e-07
1263 5.47849 0.0934245
1264 5.4572 0.0128095
1265 5.46381 0.0351014
1266 5.45537 3.26468e-07
1267 5.47309 0.0803514
1268 5.52076 0.173235
1269 5.47842 0.0941034
1270 5.46303 0.0306546
1271 5.45537 3.26468e-07
1272 5.45537 3.26468e-07
1273 5.45537 3.26468e-07
1274 5.48558 0.104385
1275 5.45537 3.26468e-07
1276 5.4572 0.0128095
1277 5.47182 0.0562277
1278 5.45537 3.26468e-07
1279 5.51844 0.175902
1280 5.45537 3.26468e-07
1281 5.45537 3.26468e-07
1282 5.47445 0.0708854
1283 5.50214 0.136258
1284 5.49704 0.125546
1285 5.5123 0.13999
1286 5.46322 0.0384863
1287 5.45537 3.26468e-07
1288 5.45537 3.26468e-07
1289 5.45537 3.26468e-07
1290 5.45537 3.26468e-07
1291 5.46612 0.0429172
1292 5.45537 3.26468e-07
1293 5.45976 0.0307364
1294 5.47157 0.067921
1295 5.45537 3.26468e-07
1296 5.48098 0.115519
1297 5.45537 3.26468e-07
1298 5.45537 3.26468e-07
1299 5.45537 3.26468e-07
1300 5.46678 0.0614303
1301 5.45537 3.26468e-07
1302 5.45537 3.26468e-07
1303 5.49866 0.12515
1304 5.45537 3.26468e-07
1305 5.45924 0.0271389
1306 5.46529 0.053786
1307 5.45537 3.26468e-07
1308 5.45537 3.26468e-07
1309 5.45537 3.26468e-07
1310 5.45537 3.26468e-07
1311 5.45537 3.26468e-07
1312 5.46505 0.0441974
1313 5.45789 0.0170292
1314 5.45537 3.26468e-07
1315 5.45537 3.26468e-07
1316 5.47952 0.100025
1317 5.46914 0.0964192
1318 5.46469 0.0465618
1319 5.45537 3.26468e-07
1320 5.45541 0.000264152
1321 5.45537 3.26468e-07
1322 5.45537 3.26468e-07
1323 5.50431 0.150248
1324 5.4592 0.0268394
1325 5.48303 0.103334
1326 5.53595 0.225038
1327 5.5096 0.144323
1328 5.61114 0.341801
1329 5.45537 3.26468e-07
1330 5.54054 0.230713
1331 5.45537 3.26468e-07
1332 5.45537 3.26468e-07
1333 5.4578 0.0170304
1334 5.45537 3.26468e-07
1335 5.45537 3.26468e-07
1336 5.45537 3.26468e-07
1337 5.47566 0.0886997
1338 5.47655 0.076107
1339 5.48289 0.0879783
1340 5.50054 0.149467
1341 5.45537 3.26468e-07
1342 5.48836 0.117996
1343 5.47892 0.088867
1344 5.45537 3.26468e-07
1345 5.49303 0.155613
1346 5.45537 3.26468e-07
1347 5.45537 3.26468e-07
1348 5.64627 0.349038
1349 5.52319 0.19552
1350 5.45537 3.26468e-07
1351 5.48524 0.102612
1352 5.50151 0.147209
1353 5.45537 3.26468e-07
1354 5.4578 0.0170304
1355 5.45537 3.26468e-07
1356 5.45537 3.26468e-07
1357 5.47945 0.0786365
1358 5.45537 3.26468e-07
1359 5.45537 3.26468e-07
1360 5.54827 0.200556
1361 5.55474 0.206409
1362 5.45537 3.26468e-07
1363 5.53387 0.237146
1364 5.51207 0.17279
1365 5.46286 0.029824
1366 5.45537 3.26468e-07
1367 5.57007 0.294142
1368 5.45537 3.26468e-07
1369 5.48689 0.117702
1370 5.52175 0.158595
1371 5.49601 0.140528
1372 5.45537 3.26468e-07
1373 5.45537 3.26468e-07
1374 5.45537 3.26468e-07
1375 5.54706 0.233096
1376 5.4707 0.054106
1377 5.48944 0.111664
1378 5.61047 0.336518
1379 5.62573 0.350205
1380 5.45832 0.0206695
1381 5.45537 3.26468e-07
1382 5.45537 3.26468e-07
1383 5.45537 3.26468e-07
1384 5.45537 3.26468e-07
1385 5.45537 3.26468e-07
1386 5.51551 0.176041
1387 5.45537 3.26468e-07
1388 5.49734 0.114763
1389 5.45537 3.26468e-07
1390 5.45769 0.0162311
1391 5.47738 0.091046
1392 5.45537 3.26468e-07
1393 5.45541 0.000264152
1394 5.46101 0.0394881
1395 5.45537 3.26468e-07
1396 5.47157 0.0607026
1397 5.45537 3.26468e-07
1398 5.45537 3.26468e-07
1399 5.46335 0.0558621
1400 5.48464 0.0992797
1401 5.50205 0.144224
1402 5.69054 0.436403
1403 5.47984 0.0972081
1404 5.45537 3.26468e-07
1405 5.45537 3.26468e-07
1406 5.46943 0.0600241
1407 5.52449 0.25477
1408 5.61816 0.372316
1409 5.48088 0.083571
1410 5.49238 0.111307
1411 5.50334 0.153616
1412 5.45537 3.26468e-07
1413 5.49618 0.139002
1414 5.47318 0.0628127
1415 5.45537 3.26468e-07
1416 5.45554 0.00120782
1417 5.45537 3.26468e-07
1418 5.50055 0.120467
1419 5.46134 0.0418269
1420 5.45537 3.26468e-07
1421 5.45537 3.26468e-07
1422 5.45554 0.00120782
1423 5.59615 0.308212
1424 5.49475 0.10312
1425 5.49504 0.142678
1426 5.5302 0.174715
1427 5.60455 0.297098
1428 5.47411 0.080563
1429 5.58903 0.29325
1430 5.51534 0.1861
1431 5.5017 0.140443
1432 5.45537 3.26468e-07
1433 5.52626 0.192434
1434 5.49247 0.143867
1435 5.56658 0.272813
1436 5.60536 0.333735
1437 5.49246 0.117701
1438 5.50075 0.139602
1439 5.45537 3.26468e-07
1440 5.45537 3.26468e-07
1441 5.45537 3.26468e-07
1442 5.51045 0.186142
1443 5.56596 0.268621
1444 5.50123 0.127047
1445 5.45537 3.26468e-07
1446 5.45537 3.26468e-07
1447 5.45912 0.0262448
1448 5.46091 0.0263341
1449 5.45537 3.26468e-07
1450 5.45537 3.26468e-07
1451 5.45537 3.26468e-07
1452 5.45537 3.26468e-07
1453 5.45537 3.26468e-07
1454 5.45537 3.26468e-07
1455 5.48451 0.102916
1456 5.45537 3.26468e-07
1457 5.45537 3.26468e-07
1458 5.4582 0.0198494
1459 5.47699 0.0804008
1460 5.46034 0.0348388
1461 5.54559 0.268552
1462 5.55671 0.226341
1463 5.46382 0.0417273
1464 5.49135 0.114389
1465 5.48547 0.104211
1466 5.48678 0.0967919
1467 5.45537 3.26468e-07
1468 5.45537 3.26468e-07
1469 5.45537 3.26468e-07
1470 5.45537 3.26468e-07
1471 5.45537 3.26468e-07
1472 5.47692 0.0862507
1473 5.53673 0.233656
1474 5.45537 3.26468e-07
1475 5.46531 0.0502084
1476 5.5019 0.134801
1477 5.5077 0.139023
1478 5.45537 3.26468e-07
1479 5.60224 0.29785
1480 5.49969 0.110002
1481 5.45537 3.26468e-07
1482 5.45388 0.0104351
1483 5.44969 0.0797208
1484 5.42996 0.0899891
1485 5.45192 0.181652
1486 5.55679 0.328758
1487 5.38367 0.0198494
1488 5.38083 1.46001e-07
1489 5.41928 0.101954
1490 5.38083 1.46001e-07
1491 5.4014 0.0866889
1492 5.45895 0.201182
1493 5.42468 0.139531
1494 5.44366 0.199391
1495 5.57606 0.341137
1496 5.60528 0.379936
1497 5.38083 1.46001e-07
1498 5.43174 0.153897
1499 5.38083 1.46001e-07
1500 5.38083 1.46001e-07
1501 5.4233 0.122648
1502 5.45965 0.214453
1503 5.40622 0.107083
1504 5.38083 1.46001e-07
1505 5.38083 1.46001e-07
1506 5.38083 1.46001e-07
1507 5.38083 1.46001e-07
1508 5.38083 1.46001e-07
1509 5.38083 1.46001e-07
1510 5.4107 0.109822
1511 5.38083 1.46001e-07
1512 5.38083 1.46001e-07
1513 5.38083 1.46001e-07
1514 5.4734 0.257856
1515 5.38083 1.46001e-07
1516 5.38083 1.46001e-07
1517 5.39039 0.0669264
1518 5.43394 0.148893
1519 5.38083 1.46001e-07
1520 5.38083 1.46001e-07
1521 5.38083 1.46001e-07
1522 5.43928 0.143261
1523 5.38367 0.0198494
1524 5.4286 0.161496
1525 5.39235 0.0612556
1526 5.38083 1.46001e-07
1527 5.38083 1.46001e-07
1528 5.74591 0.558062
1529 5.52765 0.328252
1530 5.42135 0.126889
1531 5.38083 1.46001e-07
1532 5.38083 1.46001e-07
1533 5.52203 0.269652
1534 5.38748 0.0329303
1535 5.44876 0.189948
1536 5.42359 0.137761
1537 5.39821 0.0713722
1538 5.38083 1.46001e-07
1539 5.44994 0.183645
1540 5.47214 0.204987
1541 5.46686 0.217391
1542 5.49599 0.286743
1543 5.42903 0.146251
1544 5.53383 0.34749
1545 5.45406 0.224944
1546 5.38566 0.0238048
1547 5.40344 0.0916523
1548 5.38083 1.46001e-07
1549 5.38083 1.46001e-07
1550 5.38083 1.46001e-07
1551 5.4182 0.127328
1552 5.38083 1.46001e-07
1553 5.45966 0.245694
1554 5.38349 0.018616
1555 5.40327 0.0824814
1556 5.38411 0.0229756
1557 5.40917 0.112249
1558 5.38083 1.46001e-07
1559 5.40393 0.080749
1560 5.38083 1.46001e-07
1561 5.38083 1.46001e-07
1562 5.51173 0.277316
1563 5.39715 0.0573006
1564 5.38083 1.46001e-07
1565 5.38083 1.46001e-07
1566 5.38083 1.46001e-07
1567 5.42023 0.128027
1568 5.40429 0.0807777
1569 5.38083 1.46001e-07
1570 5.38083 1.46001e-07
1571 5.49406 0.269641
1572 5.46525 0.214807
1573 5.62269 0.46026
1574 5.46435 0.199278
1575 5.42833 0.170443
1576 5.39749 0.0675977
1577 5.38365 0.0197002
1578 5.43968 0.159641
1579 5.38083 1.46001e-07
1580 5.38083 1.46001e-07
1581 5.39407 0.0659361
1582 5.3908 0.042072
1583 5.38083 1.46001e-07
1584 5.38781 0.0488197
1585 5.39046 0.0504113
1586 5.42268 0.137987
1587 5.433 0.207009
1588 5.38083 1.46001e-07
1589 5.77071 0.424188
1590 5.5202 0.256726
1591 5.39895 0.0674045
1592 5.38083 1.46001e-07
1593 5.38083 1.46001e-07
1594 5.38083 1.46001e-07
1595 5.54408 0.328784
1596 5.4718 0.203573
1597 5.4349 0.135432
1598 5.38083 1.46001e-07
1599 5.43884 0.138883
1600 5.48495 0.253881
1601 5.43809 0.177082
1602 5.63678 0.408312
1603 5.45718 0.176331
1604 5.50149 0.268636
1605 5.51813 0.293048
1606 5.43838 0.161179
1607 5.43112 0.128209
1608 5.38083 1.46001e-07
1609 5.38083 1.46001e-07
1610 5.38881 0.0318713
1611 5.40546 0.0743267
1612 5.43852 0.145758
1613 5.39728 0.0663212
1614 5.44359 0.159047
1615 5.38083 1.46001e-07
1616 5.3926 0.0685985
1617 5.38083 1.46001e-07
1618 5.40389 0.112971
1619 5.44544 0.181483
1620 5.38083 1.46001e-07
1621 5.42436 0.127323
1622 5.51696 0.301349
1623 5.38785 0.0491092
1624 5.4305 0.159274
1625 5.46581 0.217154
1626 5.38914 0.0409478
1627 5.3989 0.0624653
1628 5.52438 0.279144
1629 5.54141 0.412849
1630 5.79155 0.721175
1631 5.55261 0.353979
1632 5.63868 0.417535
1633 5.40509 0.11893
1634 5.41631 0.115169
1635 5.39869 0.0539313
1636 5.38855 0.054002
1637 5.57738 0.335208
1638 5.38083 1.46001e-07
1639 5.38083 1.46001e-07
1640 5.3915 0.0425299
1641 5.38083 1.46001e-07
1642 5.38083 1.46001e-07
1643 5.38532 0.0273854
1644 5.38083 1.46001e-07
1645 5.42261 0.139406
1646 5.44557 0.176783
1647 5.38083 1.46001e-07
1648 5.40231 0.0812754
1649 5.38083 1.46001e-07
1650 5.38083 1.46001e-07
1651 5.38083 1.46001e-07
1652 5.41624 0.124265
1653 5.3861 0.0347618
1654 5.49238 0.261042
1655 5.38083 1.46001e-07
1656 5.38083 1.46001e-07
1657 5.38083 1.46001e-07
1658 5.55621 0.413818
1659 5.4975 0.271661
1660 5.38083 1.46001e-07
1661 5.38083 1.46001e-07
1662 5.40118 0.0766649
1663 5.38083 1.46001e-07
1664 5.38083 1.46001e-07
1665 5.39162 0.0395894
1666 5.38083 1.46001e-07
1667 5.54341 0.292296
1668 5.56356 0.370544
1669 5.52562 0.340651
1670 5.52712 0.314486
1671 5.4045 0.0818139
1672 5.38513 0.0301269
1673 5.38083 1.46001e-07
1674 5.38083 1.46001e-07
1675 5.38365 0.0197002
1676 5.38083 1.46001e-07
1677 5.38083 1.46001e-07
1678 5.38083 1.46001e-07
1679 5.38191 0.00754943
1680 5.38083 1.46001e-07
1681 5.42421 0.154743
1682 5.38083 1.46001e-07
1683 5.46053 0.192172
1684 5.39461 0.0476874
1685 5.44238 0.16544
1686 5.5838 0.334294
1687 5.38315 0.0162311
1688 5.38083 1.46001e-07
1689 5.38083 1.46001e-07
1690 5.48312 0.263112
1691 5.41874 0.117037
1692 5.38083 1.46001e-07
1693 5.38365 0.0197002
1694 5.38083 1.46001e-07
1695 5.38108 0.00177504
1696 5.40726 0.0972479
1697 5.40519 0.0848266
1698 5.38083 1.46001e-07
1699 5.39141 0.0526925
1700 5.41919 0.131477
1701 5.38083 1.46001e-07
1702 5.38349 0.018616
1703 5.38437 0.0247565
1704 5.38524 0.030852
1705 5.38083 1.46001e-07
1706 5.46846 0.207528
1707 5.38083 1.46001e-07
1708 5.38083 1.46001e-07
1709 5.38083 1.46001e-07
1710 5.43621 0.163246
1711 5.38083 1.46001e-07
1712 5.38083 1.46001e-07
1713 5.38083 1.46001e-07
1714 5.38083 1.46001e-07
1715 5.38083 1.46001e-07
1716 5.38517 0.0212588
1717 5.40192 0.0784907
1718 5.38933 0.0417517
1719 5.40418 0.0956205
1720 5.39748 0.0637767
1721 5.51931 0.315065
1722 5.44058 0.193802
1723 5.39935 0.0907331
1724 5.42542 0.133164
1725 5.63552 0.481409
1726 5.39269 0.0616053
1727 5.38083 1.46001e-07
1728 5.38083 1.46001e-07
1729 5.38083 1.46001e-07
1730 5.45785 0.192248
1731 5.38083 1.46001e-07
1732 5.41004 0.149693
1733 5.38083 1.46001e-07
1734 5.38083 1.46001e-07
1735 5.38083 1.46001e-07
1736 5.38083 1.46001e-07
1737 5.39874 0.073429
1738 5.38083 1.46001e-07
1739 5.38083 1.46001e-07
1740 5.38083 1.46001e-07
1741 5.38083 1.46001e-07
1742 5.38083 1.46001e-07
1743 5.39334 0.0612599
1744 5.52243 0.322698
1745 5.50088 0.286609
1746 5.39035 0.047565
1747 5.39603 0.0866792
1748 5.63548 0.437214
1749 5.57714 0.356665
1750 5.38636 0.0286455
1751 5.50138 0.247244
1752 5.4198 0.130114
1753 5.38083 1.46001e-07
1754 5.38083 1.46001e-07
1755 5.38083 1.46001e-07
1756 5.38083 1.46001e-07
1757 5.38083 1.46001e-07
1758 5.38083 1.46001e-07
1759 5.38083 1.46001e-07
1760 5.38083 1.46001e-07
1761 5.38742 0.0461438
1762 5.38083 1.46001e-07
1763 5.38083 1.46001e-07
1764 5.38083 1.46001e-07
1765 5.38775 0.0342477
1766 5.38083 1.46001e-07
1767 5.38945 0.0350671
1768 5.38083 1.46001e-07
1769 5.59484 0.47157
1770 5.48852 0.24443
1771 5.39739 0.058135
1772 5.38083 1.46001e-07
1773 5.38083 1.46001e-07
1774 5.38083 1.46001e-07
1775 5.38083 1.46001e-07
1776 5.39318 0.0622183
1777 5.38083 1.46001e-07
1778 5.41259 0.103179
1779 5.38083 1.46001e-07
1780 5.38083 1.46001e-07
1781 5.43504 0.179
1782 5.38617 0.0374056
1783 5.45679 0.193979
1784 5.43714 0.140369
1785 5.40582 0.077874
1786 5.39457 0.0739405
1787 5.4246 0.110086
1788 5.40942 0.0891749
1789 5.42392 0.134696
1790 5.38539 0.0242808
1791 5.46937 0.208917
1792 5.44716 0.199177
1793 5.39309 0.0693768
1794 5.52 0.320716
1795 5.38083 1.46001e-07
1796 5.38083 1.46001e-07
1797 5.56445 0.366148
1798 5.4005 0.0792101
1799 5.43961 0.191945
1800 5.38083 1.46001e-07
1801 5.41088 0.10841
1802 5.38083 1.46001e-07
1803 5.41398 0.113344
1804 5.38083 1.46001e-07
1805 5.40568 0.0778073
1806 5.39799 0.0844906
1807 5.38083 1.46001e-07
1808 5.41918 0.155157
1809 5.38083 1.46001e-07
1810 5.38083 1.46001e-07
1811 5.3846 0.0264042
1812 5.49081 0.272738
1813 5.38367 0.0198494
1814 5.38083 1.46001e-07
1815 5.39568 0.0644984
1816 5.38083 1.46001e-07
1817 5.38083 1.46001e-07
1818 5.42096 0.141676
1819 5.38377 0.0164984
1820 5.38083 1.46001e-07
1821 5.39681 0.0672154
1822 5.41234 0.135763
1823 5.41443 0.13657
1824 5.53117 0.272511
1825 5.49251 0.277303
1826 5.40126 0.0737078
1827 5.38942 0.0422835
1828 5.45692 0.210561
1829 5.51309 0.303218
1830 5.39218 0.0392883
1831 5.38622 0.0252793
1832 5.41061 0.114139
1833 5.42251 0.152411
1834 5.38633 0.0269346
1835 5.38083 1.46001e-07
1836 5.38083 1.46001e-07
1837 5.38302 0.0153018
1838 5.38349 0.018616
1839 5.40708 0.0963988
1840 5.38083 1.46001e-07
1841 5.38083 1.46001e-07
1842 5.41046 0.120318
1843 5.38498 0.0275899
1844 5.52516 0.281445
1845 5.38822 0.0296576
1846 5.38083 1.46001e-07
1847 5.46275 0.23115
1848 5.38083 1.46001e-07
1849 5.50255 0.305606
1850 5.39701 0.072798
1851 5.38083 1.46001e-07
1852 5.40103 0.0878735
1853 5.40578 0.094546
1854 5.41199 0.12837
1855 5.38083 1.46001e-07
1856 5.38083 1.46001e-07
1857 5.48739 0.272215
1858 5.38083 1.46001e-07
1859 5.38553 0.0328647
1860 5.38083 1.46001e-07
1861 5.38083 1.46001e-07
1862 5.388 0.0358499
1863 5.38716 0.0314144
1864 5.38838 0.036985
1865 5.40471 0.0896885
1866 5.38796 0.0358774
1867 5.38083 1.46001e-07
1868 5.38083 1.46001e-07
1869 5.38083 1.46001e-07
1870 5.38083 1.46001e-07
1871 5.49182 0.272008
1872 5.38083 1.46001e-07
1873 5.38083 1.46001e-07
1874 5.41012 0.117008
1875 5.38083 1.46001e-07
1876 5.38083 1.46001e-07
1877 5.38083 1.46001e-07
1878 5.38083 1.46001e-07
1879 5.39102 0.0415622
1880 5.40459 0.0780056
1881 5.38083 1.46001e-07
1882 5.39296 0.0594392
1883 5.38639 0.0388954
1884 5.38083 1.46001e-07
1885 5.38083 1.46001e-07
1886 5.44879 0.217976
1887 5.38895 0.0398423
1888 5.38083 1.46001e-07
1889 5.39707 0.0785215
1890 5.38083 1.46001e-07
1891 5.38083 1.46001e-07
1892 5.41061 0.119594
1893 5.38979 0.062747
1894 5.38083 1.46001e-07
1895 5.38083 1.46001e-07
1896 5.38083 1.46001e-07
1897 5.42332 0.137319
1898 5.39171 0.0533032
1899 5.38083 1.46001e-07
1900 5.38083 1.46001e-07
1901 5.38349 0.018616
1902 5.4328 0.194246
1903 5.42939 0.128573
1904 5.41422 0.122003
1905 5.38083 1.46001e-07
1906 5.38301 0.015221
1907 5.39546 0.0640225
1908 5.38083 1.46001e-07
1909 5.38083 1.46001e-07
1910 5.4116 0.0999365
1911 5.38083 1.46001e-07
1912 5.38083 1.46001e-07
1913 5.38845 0.0373496
1914 5.3959 0.0756167
1915 5.42714 0.146173
1916 5.40926 0.126804
1917 5.38083 1.46001e-07
1918 5.38508 0.0297292
1919 5.4133 0.118008
1920 5.38083 1.46001e-07
1921 5.45324 0.213767
1922 5.38083 1.46001e-07
1923 5.43392 0.160996
1924 5.51846 0.296647
1925 5.38083 1.46001e-07
1926 5.38083 1.46001e-07
1927 5.38083 1.46001e-07
1928 5.38083 1.46001e-07
1929 5.39002 0.0511164
1930 5.38381 0.0208725
1931 5.38315 0.0162311
1932 5.5573 0.352064
1933 5.38301 0.015221
1934 5.39071 0.0377715
1935 5.3842 0.0200024
1936 5.38693 0.0299584
1937 5.38651 0.0278247
1938 5.42688 0.120292
1939 5.40491 0.0895549
1940 5.45102 0.22904
1941 5.38083 1.46001e-07
1942 5.45329 0.206615
1943 5.46866 0.259036
1944 5.41978 0.12686
1945 5.39234 0.0596373
1946 5.57142 0.419553
1947 5.43911 0.181192
1948 5.53315 0.338201
1949 5.47097 0.214036
1950 5.38399 0.0206905
1951 5.57562 0.368476
1952 5.46926 0.224452
1953 5.41005 0.107465
1954 5.38823 0.0326904
1955 5.46525 0.217828
1956 5.3846 0.0207634
1957 5.38176 0.00651114
1958 5.44686 0.167286
1959 5.47132 0.232945
1960 5.38083 1.46001e-07
1961 5.38083 1.46001e-07
1962 5.40679 0.103804
1963 5.38083 1.46001e-07
1964 5.38083 1.46001e-07
1965 5.38083 1.46001e-07
1966 5.38083 1.46001e-07
1967 5.38083 1.46001e-07
1968 5.42938 0.165958
1969 5.46268 0.198133
1970 5.47181 0.211802
1971 5.46114 0.232223
1972 5.38645 0.0268079
1973 5.43301 0.149882
1974 5.38144 0.00426207
1975 5.40912 0.102695
1976 5.39889 0.0892163
1977 5.40415 0.0820973
1978 5.43692 0.142868
1979 5.39562 0.0709307
1980 5.40503 0.0845954
1981 5.45975 0.186038
1982 5.38739 0.0324472
1983 5.38083 1.46001e-07
1984 5.38083 1.46001e-07
1985 5.38083 1.46001e-07
1986 5.38083 1.46001e-07
1987 5.40717 0.105345
1988 5.39112 0.0562236
1989 5.38083 1.46001e-07
1990 5.38083 1.46001e-07
1991 5.38083 1.46001e-07
1992 5.38083 1.46001e-07
1993 5.38083 1.46001e-07
1994 5.38083 1.46001e-07
1995 5.384 0.0221568
1996 5.46083 0.186959
1997 5.54383 0.330078
1998 5.39643 0.0675909
1999 5.40496 0.0873273
2000 5.38083 1.46001e-07
