Iteration Mean StdDeviation
483 36.206 5.48348
484 36.745 5.49491
485 36.1519 5.0998
486 35.9798 5.08815
487 36.1663 4.96727
488 35.3684 5.04306
489 35.6425 4.71648
490 36.0076 5.22163
491 35.5011 5.054
492 35.3465 4.60623
493 35.2938 4.75688
494 35.2148 4.83263
495 35.3989 5.01646
496 35.7938 5.49113
497 35.8131 5.17568
498 36.0886 4.97634
499 35.6693 5.16278
500 36.1581 4.91683
501 36.0986 5.18824
502 36.4454 4.52648
503 36.7585 5.16794
504 36.8654 5.53255
505 36.8527 5.3636
506 36.3632 5.68494
507 36.2767 5.3724
508 35.8172 5.32784
509 35.5979 5.04631
510 35.9241 5.34454
511 35.4576 5.89443
512 35.308 5.0293
513 35.3106 4.9615
514 35.668 4.44437
515 35.6117 4.7382
516 35.9591 4.54866
517 35.721 4.23017
518 35.5333 4.56946
519 35.2336 4.63723
520 35.4925 4.51688
521 35.5778 4.79197
522 36.0706 4.91469
523 35.8103 5.08692
524 35.839 5.43425
525 35.6387 5.3985
526 35.7575 5.22278
527 35.7091 4.46853
528 35.5848 4.35304
529 35.6324 4.94195
530 35.8793 5.05589
531 36.2482 4.74009
532 36.2066 4.86122
533 36.0715 5.28483
534 35.8649 5.08775
535 36.4089 4.82269
536 36.106 5.29917
537 36.0099 5.08495
538 36.1168 5.00708
539 36.1097 5.30627
540 35.9135 5.01899
541 36.0325 5.14373
542 36.0301 5.07646
543 35.9765 5.19415
544 35.9317 5.14962
545 36.0568 4.39014
546 35.7872 4.99506
547 35.3753 4.92226
548 35.2412 5.18394
549 35.3827 5.05151
550 35.5976 4.82142
551 35.8729 5.17276
552 36.305 5.0077
553 35.8505 5.17743
554 36.012 5.19458
555 36.1633 5.1574
556 35.7766 5.16251
557 35.719 5.47857
558 35.9176 4.81843
559 35.774 4.70198
560 35.7079 5.00597
561 35.8503 4.85328
562 36.2111 5.31209
563 35.3787 5.31975
564 35.5724 5.28249
565 36.0502 4.82155
566 36.087 5.10016
567 35.3195 4.78719
568 35.6129 4.86707
569 35.5908 4.95129
570 35.4526 5.28439
571 35.4349 4.97251
572 35.252 4.95145
573 34.9442 5.05583
574 34.773 5.00401
575 35.3286 5.47111
576 35.3071 5.22341
577 35.886 5.28722
578 36.1727 5.03152
579 36.0385 5.29219
580 36.0918 4.64361
581 36.6611 5.03973
582 36.4553 5.38256
583 36.9215 4.8214
584 36.9815 4.68028
585 36.864 5.27075
586 36.3195 5.10129
587 35.9547 5.23766
588 35.8165 4.8757
589 35.9625 4.63534
590 35.6785 5.00871
591 36.0653 4.95136
592 36.1617 4.9687
593 36.3515 4.6816
594 36.3425 5.16248
595 36.1801 4.73864
596 35.8677 4.07272
597 35.0532 4.70588
598 35.3646 5.17842
599 35.6881 5.16315
600 36.0843 5.26852
601 35.8654 5.4539
602 36.2709 5.2767
603 36.3539 5.17191
604 36.131 5.36986
605 35.8852 5.20122
606 36.261 4.83003
607 35.7131 4.49212
608 36.1539 4.75241
609 36.6029 5.30113
610 36.1877 5.45794
611 36.5829 4.87993
612 36.4635 4.82735
613 36.4516 4.85877
614 36.118 5.32327
615 36.0329 5.91375
616 36.1848 5.30107
617 36.2547 5.04382
618 36.0585 5.42326
619 36.2437 5.14545
620 35.8518 5.08872
621 36.0683 5.51527
622 36.1854 5.43398
623 36.1883 5.63109
624 35.7468 5.78783
625 35.819 6.1374
626 36.4562 5.79635
627 36.7308 5.59994
628 36.5327 5.48298
629 36.6249 5.2727
630 36.6178 5.24528
631 36.5394 5.01922
632 36.2482 5.27682
633 36.5114 4.88946
634 36.4295 4.79333
635 36.6134 5.33232
636 36.8627 4.65313
637 36.6237 4.44918
638 36.7785 4.94952
639 36.9855 5.18499
640 37.1216 5.11239
641 36.5622 4.98139
642 36.2871 5.51833
643 36.1589 5.2152
644 35.8233 4.92163
645 35.7724 4.68147
646 36.0419 4.793
647 35.9344 4.95119
648 35.4922 5.45128
649 35.655 5.79795
650 35.3334 5.80895
651 35.8828 5.02779
652 36.3419 4.93995
653 36.5507 5.20816
654 36.2441 5.27184
655 36.6771 5.17175
656 36.2462 5.48189
657 36.1042 5.69654
658 36.3366 5.83197
659 36.709 5.15752
660 37.0889 5.63975
661 36.8908 5.62843
662 36.6745 5.49986
663 36.4418 5.22505
664 35.9817 5.11874
665 35.8628 5.03728
666 35.3181 5.61091
667 35.7365 5.67131
668 35.8112 5.27321
669 36.095 5.21639
670 35.9856 4.93537
671 36.1086 5.27556
672 35.8476 5.48871
673 35.5766 5.53763
674 35.6648 5.61958
675 35.6969 5.25749
676 35.8943 4.98332
677 35.658 4.79938
678 36.4677 4.87805
679 35.8346 5.55878
680 36.0906 5.32943
681 36.3884 5.58327
682 35.7358 5.83459
683 35.7746 5.12636
684 35.5392 5.22369
685 35.9204 5.30114
686 35.642 5.60225
687 35.7863 4.92558
688 36.1766 5.07492
689 36.4025 5.28715
690 36.0771 5.53935
691 36.4429 5.28799
692 36.7845 4.65187
693 36.6918 5.30414
694 36.6397 5.23467
695 36.4673 5.1294
696 36.4313 5.20144
697 36.0392 5.83011
698 35.4632 5.73871
699 35.2101 5.53632
700 35.6288 5.25961
701 35.569 4.99393
702 35.7752 4.93399
703 35.8165 4.91002
704 35.6088 5.74278
705 35.2029 5.70455
706 34.7996 6.223
707 35.4879 5.85689
708 35.8629 5.40641
709 34.925 5.3129
710 35.1371 5.52827
711 35.3373 5.52325
712 34.8951 5.35639
713 35.2008 5.51275
714 35.6326 5.38681
715 35.0533 6.10923
716 35.1858 6.09555
717 35.5256 5.59318
718 35.919 5.64909
719 35.7632 5.78291
720 35.8591 5.35315
721 35.9084 5.7605
722 36.2267 5.44861
723 35.9116 5.84998
724 35.7364 5.91876
725 35.9809 5.96042
726 36.0169 5.40622
727 36.1254 5.30465
728 35.9727 5.36516
729 35.8772 5.11808
730 35.6821 5.79423
731 36.0168 5.72856
732 35.5263 5.95387
733 35.2993 5.94911
734 35.6516 5.59993
735 36.0047 5.86536
736 35.4982 5.73651
737 35.234 5.72722
738 35.2581 5.5382
739 35.7137 5.42948
740 35.4235 5.38716
741 35.7762 6.03522
742 35.4749 5.91838
743 35.7463 5.8344
744 35.789 5.73488
745 35.5948 5.44605
746 35.9997 5.185
747 36.1832 5.53722
748 35.6459 5.23177
749 36.1998 5.18319
750 36.5748 5.86127
751 36.139 5.83035
752 36.0659 6.21763
753 35.6963 6.29857
754 35.2435 6.3593
755 35.2054 6.0345
756 35.0783 5.6325
757 35.2589 5.50533
758 34.8209 5.45917
759 34.976 5.27978
760 35.5023 5.02421
761 35.6849 5.18337
762 36.5705 5.42562
763 36.0614 5.91743
764 36.0939 5.80095
765 35.8548 6.16571
766 36.0048 5.6545
767 35.7797 5.63348
768 35.6931 5.42908
769 35.7225 6.07399
770 36.5041 5.03787
771 36.8548 4.74605
772 36.4747 5.48033
773 36.3026 5.48345
774 35.9241 5.93913
775 36.0885 5.97996
776 36.2309 5.56269
777 36.3721 5.67547
778 36.2663 6.19395
779 36.419 5.29136
780 36.1063 5.34146
781 36.0616 5.68556
782 35.8376 5.77659
783 35.2345 5.66006
784 35.1411 5.58889
785 35.2994 6.12105
786 35.3907 6.50257
787 35.3972 5.76754
788 35.6488 5.75382
789 35.83 5.8586
790 36.0099 5.47164
791 36.3963 5.28067
792 36.587 5.52163
793 35.9675 5.24335
794 35.6292 4.76391
795 35.5194 5.3848
796 35.5727 5.72664
797 34.9256 6.11889
798 35.1937 6.36686
799 35.6639 5.15045
800 35.056 5.43433
801 35.1436 5.84186
802 35.1747 5.3641
803 35.2611 6.048
804 35.3294 6.43341
805 35.4073 6.05536
806 35.1305 5.54651
807 35.1693 5.50236
808 35.0902 5.20094
809 35.3745 5.40854
810 35.5849 5.10515
811 35.1294 5.59035
812 35.3228 6.17683
813 35.4314 6.05545
814 35.1358 5.08697
815 35.7302 4.86083
816 35.9684 4.92718
817 35.4246 4.7414
818 35.6199 4.92379
819 35.8647 5.2227
820 35.8844 5.82067
821 35.9731 5.70584
822 36.2271 5.89427
823 36.0939 6.20595
824 35.8024 6.14991
825 36.0385 5.67153
826 36.0789 5.4099
827 35.5477 5.46187
828 35.398 5.65877
829 35.0987 5.85643
830 34.9858 5.24635
831 35.1647 5.39459
832 35.375 5.19301
833 36.0862 5.12977
834 36.2344 5.03775
835 36.0924 5.40607
836 35.9806 6.06448
837 36.1451 6.46223
838 36.2936 5.95012
839 36.2556 6.13626
840 36.0657 6.32321
841 35.8205 6.19663
842 35.4183 5.92117
843 35.8954 5.97598
844 36.0606 5.17128
845 35.6749 5.19274
846 35.1661 5.36399
847 34.6434 5.41716
848 34.6609 5.51474
849 34.8136 5.82332
850 35.3142 5.45936
851 36.2261 5.27353
852 35.7393 5.51524
853 35.7387 5.41241
854 35.7224 5.76226
855 35.7818 6.09353
856 35.1592 5.72192
857 35.2879 6.23782
858 35.508 5.48152
859 35.1278 5.1209
860 35.2375 5.06934
861 35.7577 4.78119
862 35.682 5.64744
863 35.9963 5.32237
864 35.9897 5.61672
865 36.1868 5.56739
866 35.6728 5.28956
867 35.3225 5.53
868 35.5554 5.53049
869 35.2338 5.94187
870 35.483 6.01315
871 35.1721 5.96839
872 34.7343 5.9108
873 35.3906 6.08134
874 35.3763 5.95073
875 35.548 5.64493
876 35.4131 6.05461
877 35.149 5.83031
878 35.3112 5.70813
879 35.2456 5.10049
880 35.5511 5.1933
881 35.8397 6.15364
882 35.5137 5.7569
883 34.981 5.3598
884 34.7483 5.10878
885 34.5915 5.08511
886 35.0028 5.28971
887 35.3379 5.07431
888 34.8244 5.30917
889 35.0795 5.5112
890 35.4382 5.83159
891 36.2505 5.88485
892 36.1639 6.33181
893 35.8676 6.49783
894 35.6156 6.3549
895 35.5247 5.85256
896 35.4266 5.22608
897 35.7829 5.61108
898 35.5308 5.49691
899 35.6407 5.57044
900 36.4338 5.123
901 36.3459 5.44024
902 36.3403 5.62207
903 36.5326 5.98775
904 36.4073 6.40254
905 36.1738 6.05204
906 35.5562 6.16048
907 35.6416 6.15589
908 35.3448 6.13157
909 35.3652 5.89037
910 35.5956 5.75943
911 35.5994 5.88715
912 35.213 6.00085
913 35.0626 5.72897
914 35.1729 6.1355
915 35.2422 6.27828
916 34.7465 6.19961
917 34.6473 6.47633
918 34.8646 6.04963
919 34.8076 6.39856
920 35.3102 6.20667
921 35.6216 6.10097
922 35.592 6.12089
923 34.9676 5.6997
924 35.0861 5.41543
925 35.2646 5.28469
926 35.3876 6.1297
927 35.3702 5.6898
928 35.6506 6.15116
929 36.0438 6.19556
930 35.7923 6.11775
931 36.1296 5.92274
932 35.8917 5.95688
933 35.8987 6.3627
934 35.6344 6.27073
935 35.5703 5.42197
936 35.2931 5.04938
937 35.1227 5.03142
938 35.7759 5.46838
939 35.4011 5.75282
940 35.5097 4.96391
941 35.9357 5.01462
942 35.6183 4.8927
943 35.8421 4.94665
944 36.282 5.42603
945 36.4293 5.35538
946 36.1059 5.46387
947 35.5046 5.34946
948 35.8115 5.8308
949 35.8195 6.05174
950 35.504 6.46892
951 35.3142 6.3797
952 35.1309 5.80549
953 35.4234 6.0306
954 35.1862 6.43918
955 35.4225 6.75882
956 35.5268 6.21737
957 36.2663 5.80907
958 36.2102 5.20346
959 36.114 5.34569
960 36.3898 5.68444
961 35.5403 5.25847
962 35.7686 5.20733
963 35.8032 5.7032
964 35.9419 6.46374
965 35.8982 6.06438
966 35.7627 5.55265
967 35.6661 6.00106
968 35.8945 5.97639
969 35.7806 6.24087
970 35.899 6.09461
971 35.867 6.32129
972 35.8512 6.13443
973 35.4468 6.51828
974 35.0868 6.26052
975 34.9794 5.97022
976 35.4895 5.97465
977 35.3852 5.22056
978 35.5822 5.35228
979 35.9853 5.12248
980 36.3309 4.98713
981 36.6024 5.24076
982 36.3396 5.32338
983 36.3107 5.33616
984 36.0864 5.69955
985 35.8337 5.72286
986 36.113 5.52086
987 35.7876 5.76023
988 36.1599 5.39305
989 36.2827 5.52929
990 36.3824 4.87881
991 36.1208 5.14011
992 36.5773 5.46657
993 36.2452 6.18615
994 35.6797 6.7678
995 35.848 5.81557
996 35.6529 6.71248
997 35.2717 6.47134
998 35.4659 5.91711
999 36.0128 5.41928
1000 36.2609 5.3531
1001 35.7766 5.47884
1002 36.1343 6.01908
1003 36.1067 5.76766
1004 35.9585 6.03794
1005 36.1965 6.12318
