#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.498439e+01  1.498439e+01  0.000000e+00
             2  1.424698e+01  1.461568e+01  2.607159e-01
             3  1.430177e+01  1.451104e+01  1.936741e-01
             4  1.480466e+01  1.458445e+01  1.585570e-01
             5  1.527829e+01  1.472322e+01  1.774682e-01
             6  1.520249e+01  1.480310e+01  1.648901e-01
             7  1.411366e+01  1.470460e+01  1.681968e-01
             8  1.466522e+01  1.469968e+01  1.472442e-01
             9  1.503435e+01  1.473687e+01  1.354977e-01
            10  1.422234e+01  1.468541e+01  1.313544e-01
            11  1.529011e+01  1.474039e+01  1.304098e-01
            12  1.458038e+01  1.472705e+01  1.202220e-01
            13  1.414349e+01  1.468216e+01  1.190602e-01
            14  1.432777e+01  1.465685e+01  1.132150e-01
            15  1.348682e+01  1.457885e+01  1.297854e-01
            16  1.416886e+01  1.455322e+01  1.241775e-01
            17  1.481564e+01  1.456866e+01  1.178285e-01
            18  1.367046e+01  1.451876e+01  1.213897e-01
            19  1.387636e+01  1.448495e+01  1.196167e-01
            20  1.389386e+01  1.445539e+01  1.172301e-01
            21  1.484481e+01  1.447394e+01  1.131049e-01
            22  1.403088e+01  1.445380e+01  1.097421e-01
            23  1.415130e+01  1.444065e+01  1.057559e-01
            24  1.504157e+01  1.446568e+01  1.042713e-01
            25  1.466263e+01  1.447356e+01  1.003975e-01
            26  1.546607e+01  1.451174e+01  1.035393e-01
            27  1.426389e+01  1.450256e+01  1.001106e-01
            28  1.532912e+01  1.453208e+01  1.007936e-01
            29  1.283235e+01  1.447347e+01  1.130822e-01
            30  1.335303e+01  1.443612e+01  1.153155e-01
            31  1.411169e+01  1.442565e+01  1.120695e-01
            32  1.363399e+01  1.440091e+01  1.112645e-01
            33  1.475824e+01  1.441174e+01  1.084184e-01
            34  1.478645e+01  1.442276e+01  1.057883e-01
            35  1.485668e+01  1.443516e+01  1.034897e-01
            36  1.506958e+01  1.445278e+01  1.021044e-01
            37  1.381492e+01  1.443554e+01  1.007897e-01
            38  1.425862e+01  1.443089e+01  9.824479e-02
            39  1.370716e+01  1.441233e+01  9.746252e-02
            40  1.323626e+01  1.438293e+01  9.936185e-02
            41  1.422212e+01  1.437901e+01  9.701577e-02
            42  1.397793e+01  1.436946e+01  9.517470e-02
            43  1.371910e+01  1.435433e+01  9.415541e-02
            44  1.455886e+01  1.435898e+01  9.213019e-02
            45  1.379708e+01  1.434649e+01  9.092509e-02
            46  1.488937e+01  1.435830e+01  8.971108e-02
            47  1.402731e+01  1.435125e+01  8.807831e-02
            48  1.444763e+01  1.435326e+01  8.626623e-02
            49  1.564731e+01  1.437967e+01  8.845574e-02
            50  1.391973e+01  1.437047e+01  8.716362e-02
            51  1.447199e+01  1.437246e+01  8.547725e-02
            52  1.456667e+01  1.437620e+01  8.391502e-02
            53  1.451299e+01  1.437878e+01  8.237140e-02
            54  1.411847e+01  1.437396e+01  8.098693e-02
            55  1.452459e+01  1.437670e+01  7.956074e-02
            56  1.375612e+01  1.436561e+01  7.890801e-02
            57  1.390247e+01  1.435749e+01  7.794088e-02
            58  1.405586e+01  1.435229e+01  7.677037e-02
            59  1.289924e+01  1.432766e+01  7.932119e-02
            60  1.314892e+01  1.430801e+01  8.039523e-02
            61  1.492181e+01  1.431808e+01  7.970449e-02
            62  1.459861e+01  1.432260e+01  7.854726e-02
            63  1.459207e+01  1.432688e+01  7.741685e-02
            64  1.332884e+01  1.431128e+01  7.776198e-02
            65  1.374872e+01  1.430263e+01  7.704577e-02
            66  1.391283e+01  1.429672e+01  7.610445e-02
            67  1.485632e+01  1.430508e+01  7.542548e-02
            68  1.322396e+01  1.428918e+01  7.597344e-02
            69  1.327110e+01  1.427442e+01  7.629169e-02
            70  1.345487e+01  1.426271e+01  7.609486e-02
            71  1.404327e+01  1.425962e+01  7.508584e-02
            72  1.538051e+01  1.427519e+01  7.563964e-02
            73  1.384434e+01  1.426929e+01  7.483339e-02
            74  1.318657e+01  1.425466e+01  7.523890e-02
            75  1.373227e+01  1.424769e+01  7.455741e-02
            76  1.375175e+01  1.424117e+01  7.386142e-02
            77  1.497012e+01  1.425063e+01  7.350637e-02
            78  1.412132e+01  1.424898e+01  7.258267e-02
            79  1.516833e+01  1.426061e+01  7.259083e-02
            80  1.433298e+01  1.426152e+01  7.168908e-02
            81  1.497072e+01  1.427027e+01  7.133670e-02
            82  1.364234e+01  1.426262e+01  7.087656e-02
            83  1.414750e+01  1.426123e+01  7.003620e-02
            84  1.551385e+01  1.427614e+01  7.077218e-02
            85  1.565975e+01  1.429242e+01  7.178711e-02
            86  1.439045e+01  1.429356e+01  7.096143e-02
            87  1.402074e+01  1.429042e+01  7.021503e-02
            88  1.301845e+01  1.427597e+01  7.088928e-02
            89  1.469164e+01  1.428064e+01  7.024646e-02
            90  1.437939e+01  1.428174e+01  6.947451e-02
            91  1.382816e+01  1.427675e+01  6.888962e-02
            92  1.284525e+01  1.426119e+01  6.987594e-02
            93  1.466322e+01  1.426552e+01  6.925817e-02
            94  1.422253e+01  1.426506e+01  6.852289e-02
            95  1.282134e+01  1.424986e+01  6.946637e-02
            96  1.476740e+01  1.425525e+01  6.895163e-02
            97  1.371380e+01  1.424967e+01  6.846636e-02
            98  1.369364e+01  1.424400e+01  6.800240e-02
            99  1.488136e+01  1.425043e+01  6.761958e-02
           100  1.481663e+01  1.425610e+01  6.718001e-02
