#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  8.321600e-01  8.321600e-01  0.000000e+00
             2  7.988400e-01  8.155000e-01  1.178040e-02
             3  8.016347e-01  8.108782e-01  8.713184e-03
             4  7.279040e-01  7.901347e-01  1.911612e-02
             5  7.799280e-01  7.880933e-01  1.540150e-02
             6  7.474133e-01  7.813133e-01  1.424899e-02
             7  7.643520e-01  7.788903e-01  1.241773e-02
             8  7.024293e-01  7.693327e-01  1.407085e-02
             9  7.636133e-01  7.686972e-01  1.252177e-02
            10  8.093387e-01  7.727613e-01  1.191089e-02
            11  7.352427e-01  7.693505e-01  1.130589e-02
            12  7.668080e-01  7.691387e-01  1.036572e-02
            13  8.086640e-01  7.721791e-01  1.000432e-02
            14  6.718187e-01  7.650105e-01  1.157658e-02
            15  7.993093e-01  7.672971e-01  1.102832e-02
            16  8.691253e-01  7.736613e-01  1.203613e-02
            17  7.093413e-01  7.698778e-01  1.190795e-02
            18  7.922373e-01  7.711200e-01  1.131100e-02
            19  7.786747e-01  7.715176e-01  1.072267e-02
            20  4.665253e-01  7.562680e-01  1.801912e-02
            21  8.624267e-01  7.613232e-01  1.785610e-02
            22  7.837573e-01  7.623429e-01  1.707355e-02
            23  7.834933e-01  7.632625e-01  1.635597e-02
            24  7.233707e-01  7.616003e-01  1.575870e-02
            25  7.336640e-01  7.604829e-01  1.516792e-02
            26  8.365093e-01  7.634070e-01  1.486372e-02
            27  8.290640e-01  7.658387e-01  1.451077e-02
            28  7.796427e-01  7.663317e-01  1.400090e-02
            29  8.445227e-01  7.690280e-01  1.377528e-02
            30  5.741707e-01  7.625327e-01  1.476823e-02
            31  8.430400e-01  7.651297e-01  1.451838e-02
            32  7.449547e-01  7.644992e-01  1.407836e-02
            33  8.219947e-01  7.662415e-01  1.375913e-02
            34  7.943787e-01  7.670691e-01  1.337932e-02
            35  7.469360e-01  7.664939e-01  1.300941e-02
            36  7.150960e-01  7.650661e-01  1.272614e-02
            37  8.463227e-01  7.672623e-01  1.257025e-02
            38  7.231707e-01  7.661020e-01  1.229289e-02
            39  7.850453e-01  7.665877e-01  1.198728e-02
            40  8.068453e-01  7.675941e-01  1.172977e-02
            41  5.759467e-01  7.629198e-01  1.233995e-02
            42  7.845600e-01  7.634350e-01  1.205689e-02
            43  8.587360e-01  7.656513e-01  1.197847e-02
            44  6.543147e-01  7.631210e-01  1.197051e-02
            45  6.114907e-01  7.597514e-01  1.216951e-02
            46  7.196667e-01  7.588800e-01  1.193611e-02
            47  6.027227e-01  7.555575e-01  1.213576e-02
            48  8.383600e-01  7.572826e-01  1.200491e-02
            49  6.684213e-01  7.554691e-01  1.189610e-02
            50  6.527547e-01  7.534148e-01  1.183422e-02
            51  6.203867e-01  7.508064e-01  1.188616e-02
            52  7.247067e-01  7.503045e-01  1.166818e-02
            53  8.237333e-01  7.516899e-01  1.152998e-02
            54  6.082960e-01  7.490345e-01  1.161822e-02
            55  8.710347e-01  7.512527e-01  1.161681e-02
            56  7.626320e-01  7.514559e-01  1.141114e-02
            57  6.323973e-01  7.493671e-01  1.140051e-02
            58  6.570107e-01  7.477748e-01  1.131461e-02
            59  7.709867e-01  7.481682e-01  1.112967e-02
            60  6.568640e-01  7.466464e-01  1.104772e-02
            61  4.305947e-01  7.414653e-01  1.202030e-02
            62  5.839787e-01  7.389252e-01  1.209183e-02
            63  7.599600e-01  7.392590e-01  1.190451e-02
            64  7.610933e-01  7.396002e-01  1.172339e-02
            65  7.763093e-01  7.401650e-01  1.155662e-02
            66  7.609013e-01  7.404792e-01  1.138579e-02
            67  7.774933e-01  7.410316e-01  1.122925e-02
            68  8.559680e-01  7.427218e-01  1.119060e-02
            69  2.825467e-01  7.360526e-01  1.286311e-02
            70  5.735680e-01  7.337314e-01  1.288709e-02
            71  7.652533e-01  7.341754e-01  1.271323e-02
            72  6.794533e-01  7.334154e-01  1.255935e-02
            73  8.082667e-01  7.344407e-01  1.242909e-02
            74  6.028107e-01  7.326619e-01  1.238776e-02
            75  5.639413e-01  7.304123e-01  1.242518e-02
            76  7.091973e-01  7.301332e-01  1.226482e-02
            77  6.868080e-01  7.295705e-01  1.211844e-02
            78  7.087600e-01  7.293037e-01  1.196601e-02
            79  8.899787e-01  7.313376e-01  1.198614e-02
            80  6.384587e-01  7.301766e-01  1.189241e-02
            81  7.921787e-01  7.309421e-01  1.177020e-02
            82  5.780507e-01  7.290775e-01  1.177342e-02
            83  6.628640e-01  7.282798e-01  1.165856e-02
            84  5.892427e-01  7.266246e-01  1.163667e-02
            85  5.764373e-01  7.248577e-01  1.163314e-02
            86  4.388213e-01  7.215317e-01  1.196389e-02
            87  7.940427e-01  7.223651e-01  1.185537e-02
            88  4.029920e-01  7.187359e-01  1.226358e-02
            89  6.971493e-01  7.184933e-01  1.212819e-02
            90  7.900507e-01  7.192884e-01  1.201946e-02
            91  7.086587e-01  7.191716e-01  1.188795e-02
            92  6.282453e-01  7.181833e-01  1.179974e-02
            93  6.982960e-01  7.179694e-01  1.167480e-02
            94  6.779707e-01  7.175439e-01  1.155835e-02
            95  5.888533e-01  7.161893e-01  1.151579e-02
            96  6.362053e-01  7.153561e-01  1.142594e-02
            97  6.917627e-01  7.151129e-01  1.131073e-02
            98  7.256587e-01  7.152205e-01  1.119583e-02
            99  7.894560e-01  7.159703e-01  1.110782e-02
           100  6.352907e-01  7.151635e-01  1.102601e-02
