# DISTANCE:     AVE_GOFR:        ERROR:
        1.1533214397429437e-02        2.1104221992066607e+00        1.9265430739419158e+00
        3.4599643192288310e-02        1.3722942379077792e+00        9.2145481971391607e-01
        5.7666071987147183e-02        4.4046924302861407e-01        2.8438401348977815e-01
        8.0732500782006056e-02        5.4481542328074939e-01        1.8196041105505953e-01
        1.0379892957686493e-01        7.8857494272221873e-01        2.5447855434363348e-01
        1.2686535837172380e-01        8.4608817232309663e-01        2.0114667435250905e-01
        1.4993178716658268e-01        8.3775108749392846e-01        1.7082768241685051e-01
        1.7299821596144155e-01        7.6347246667892465e-01        1.9927708963491797e-01
        1.9606464475630042e-01        8.4007748434970875e-01        1.6473240032251402e-01
        2.1913107355115929e-01        8.1608004369373732e-01        1.4668479328110653e-01
        2.4219750234601817e-01        8.1501563625992868e-01        1.8805153761611532e-01
        2.6526393114087704e-01        8.7712761427984365e-01        1.7402341908933611e-01
        2.8833035993573591e-01        9.6420583382621194e-01        1.8757345075221321e-01
        3.1139678873059479e-01        9.2848997845698999e-01        1.5321389982084954e-01
        3.3446321752545366e-01        9.7661375937930739e-01        1.4566836949294115e-01
        3.5752964632031253e-01        8.7408562079150920e-01        1.7750165494335296e-01
        3.8059607511517141e-01        9.7063566052230665e-01        1.8962220989773262e-01
        4.0366250391003028e-01        9.6157205226695630e-01        1.6355501375226211e-01
        4.2672893270488915e-01        9.8892160669269413e-01        1.5425684432750028e-01
        4.4979536149974803e-01        9.9178171590751019e-01        1.4987124195788853e-01
        4.7286179029460690e-01        9.8910350494142374e-01        1.3074979810287388e-01
        4.9592821908946577e-01        1.0206084235131017e+00        1.3036416339308088e-01
        5.1899464788432459e-01        8.8587811594584231e-01        1.2295693150597137e-01
        5.4206107667918357e-01        8.8693684708506204e-01        1.0452925766488187e-01
        5.6512750547404234e-01        9.1732188566484663e-01        1.2821628831400206e-01
        5.8819393426890132e-01        8.9897816191660140e-01        1.1891852166770778e-01
        6.1126036306376008e-01        9.1969825246673720e-01        1.0458266386263418e-01
        6.3432679185861907e-01        9.2597375895952772e-01        9.4350251195929796e-02
        6.5739322065347783e-01        9.5713005432020337e-01        1.0945709860528557e-01
        6.8045964944833681e-01        9.0363050384288091e-01        9.2614204485230500e-02
        7.0352607824319557e-01        8.6313527545852964e-01        7.3902903433750305e-02
        7.2659250703805456e-01        8.9075642589613857e-01        8.0050865762447007e-02
        7.4965893583291332e-01        9.1477424952282915e-01        7.4779541547871392e-02
        7.7272536462777230e-01        9.3403413802029689e-01        7.6319105797649819e-02
        7.9579179342263107e-01        8.9899636821331230e-01        5.2250491562642151e-02
        8.1885822221749005e-01        9.4058516222701638e-01        4.3072946874800337e-02
        8.4192465101234881e-01        9.4332028817385583e-01        4.2492575122121103e-02
        8.6499107980720780e-01        9.4631006442837162e-01        3.8814866274110724e-02
