# DISTANCE:     AVE_GOFR:        ERROR:
        1.1533214397429437e-02        1.2193944918881210e+00        4.6602398087625074e-01
        3.4599643192288310e-02        1.3030709698093272e+00        2.2660294748944634e-01
        5.7666071987147183e-02        1.0408713267921137e+00        1.2554504910795822e-01
        8.0732500782006056e-02        1.0248209815573341e+00        9.5999709446597165e-02
        1.0379892957686493e-01        9.8963958440372635e-01        7.5164387168969060e-02
        1.2686535837172380e-01        9.6637554746064225e-01        5.3284270277445839e-02
        1.4993178716658268e-01        9.7625352780397479e-01        4.8970743187615615e-02
        1.7299821596144155e-01        1.0031859958974165e+00        4.8233546689330928e-02
        1.9606464475630042e-01        9.4272226650349333e-01        3.8473346132707018e-02
        2.1913107355115929e-01        9.7468640761389291e-01        4.0301949761465207e-02
        2.4219750234601817e-01        9.9430223828980324e-01        3.4129553728467099e-02
        2.6526393114087704e-01        1.0201344897818185e+00        3.4384454753301000e-02
        2.8833035993573591e-01        1.0180373228335033e+00        3.2427685232866675e-02
        3.1139678873059479e-01        1.0070423093118781e+00        2.4861793859155538e-02
        3.3446321752545366e-01        1.0264672268306001e+00        2.5668254555074960e-02
        3.5752964632031253e-01        9.9974558369265520e-01        2.7277104500233140e-02
        3.8059607511517141e-01        9.9524823323320444e-01        2.7491098530410027e-02
        4.0366250391003028e-01        1.0234637301279230e+00        2.6691170265885945e-02
        4.2672893270488915e-01        1.0280155653072038e+00        2.3379154447175754e-02
        4.4979536149974803e-01        1.0141607791418392e+00        2.0888503620325165e-02
        4.7286179029460690e-01        9.9826261361619706e-01        1.9793658876276782e-02
        4.9592821908946577e-01        9.6637310054561176e-01        1.8322486197550586e-02
        5.1899464788432459e-01        9.9307889010374295e-01        1.7970962001364072e-02
        5.4206107667918357e-01        9.7825226010502109e-01        1.5028291392112196e-02
        5.6512750547404234e-01        9.7549134925309411e-01        1.5463206744128981e-02
        5.8819393426890132e-01        9.7470990377573252e-01        1.5382547292505972e-02
        6.1126036306376008e-01        9.7103380957979890e-01        1.5341030090200061e-02
        6.3432679185861907e-01        9.8171628235919151e-01        1.4624340889331495e-02
        6.5739322065347783e-01        9.8410398963396772e-01        1.3810295404982258e-02
        6.8045964944833681e-01        9.8936473380460632e-01        1.3581716110684804e-02
        7.0352607824319557e-01        9.8731920718829080e-01        1.3297994748308534e-02
        7.2659250703805456e-01        9.9732769307260916e-01        1.4410374051587762e-02
        7.4965893583291332e-01        9.8858529334115031e-01        1.2404774118328571e-02
        7.7272536462777230e-01        9.9645701195769842e-01        1.1653532180305837e-02
        7.9579179342263107e-01        1.0033713121562855e+00        1.1296051091243752e-02
        8.1885822221749005e-01        1.0052633046856014e+00        1.0714523898659416e-02
        8.4192465101234881e-01        9.9422470010712427e-01        8.8832249428241923e-03
        8.6499107980720780e-01        1.0034818089676614e+00        9.0600993555217061e-03
        8.8805750860206656e-01        9.9301640818624692e-01        9.0775003760718165e-03
        9.1112393739692554e-01        1.0055830606481024e+00        1.0427943039106418e-02
        9.3419036619178430e-01        9.9826806429743109e-01        8.8617911603604913e-03
        9.5725679498664329e-01        1.0026537610649080e+00        9.2531271601832468e-03
