# DISTANCE:     AVE_GOFR:        ERROR:
        1.1533214397429437e-02        1.1493143486761601e+00        4.4029358927840506e-01
        3.4599643192288310e-02        1.3034644328716529e+00        2.2082205444342101e-01
        5.7666071987147183e-02        1.0571261832686734e+00        1.2448700677760477e-01
        8.0732500782006056e-02        1.0082442527687807e+00        9.4428072534824936e-02
        1.0379892957686493e-01        9.9636314428150363e-01        7.3338102075463388e-02
        1.2686535837172380e-01        9.7795681322163597e-01        5.4472425891851958e-02
        1.4993178716658268e-01        9.8258611441336963e-01        4.8027492585287844e-02
        1.7299821596144155e-01        1.0056686158902743e+00        4.6172419227229283e-02
        1.9606464475630042e-01        9.2922549628242079e-01        3.7313714973433935e-02
        2.1913107355115929e-01        9.6998804889319679e-01        3.8258392689430099e-02
        2.4219750234601817e-01        9.9921919257191583e-01        3.3385865980718035e-02
        2.6526393114087704e-01        1.0165489653998696e+00        3.3340490758070884e-02
        2.8833035993573591e-01        1.0169518084877576e+00        3.1032207670621401e-02
        3.1139678873059479e-01        1.0008227476529097e+00        2.4197986218091275e-02
        3.3446321752545366e-01        1.0199300864327150e+00        2.4947880524443626e-02
        3.5752964632031253e-01        1.0008304721363486e+00        2.5935041359574182e-02
        3.8059607511517141e-01        9.9804270389976335e-01        2.6559827368186642e-02
        4.0366250391003028e-01        1.0215223412301473e+00        2.5611375622287384e-02
        4.2672893270488915e-01        1.0216882297388898e+00        2.2403400452475908e-02
        4.4979536149974803e-01        1.0070097824358268e+00        2.0244634222569016e-02
        4.7286179029460690e-01        9.9601087745068806e-01        1.8841628934708723e-02
        4.9592821908946577e-01        9.6225671980539984e-01        1.7833485946634191e-02
        5.1899464788432459e-01        9.8949452823633044e-01        1.7574103410242941e-02
        5.4206107667918357e-01        9.7270691365098050e-01        1.4875414786679780e-02
        5.6512750547404234e-01        9.7744207061386623e-01        1.4787370418164719e-02
        5.8819393426890132e-01        9.7468650080162855e-01        1.4606186339593766e-02
        6.1126036306376008e-01        9.7316187975203206e-01        1.4590352955976436e-02
        6.3432679185861907e-01        9.8197839453818692e-01        1.3822021142949135e-02
        6.5739322065347783e-01        9.8627721961365666e-01        1.3206399151121057e-02
        6.8045964944833681e-01        9.9215219163405166e-01        1.3011437393204085e-02
        7.0352607824319557e-01        9.9105994928949148e-01        1.2726635825705700e-02
        7.2659250703805456e-01        9.9716274492164980e-01        1.3828008588203353e-02
        7.4965893583291332e-01        9.8727344353871482e-01        1.1859123396659597e-02
        7.7272536462777230e-01        9.9525966268584576e-01        1.1016856235320550e-02
        7.9579179342263107e-01        1.0029092639242982e+00        1.0654518041924349e-02
        8.1885822221749005e-01        1.0068953074663045e+00        1.0255707049355758e-02
        8.4192465101234881e-01        9.9563638952980482e-01        8.7609569581748453e-03
