#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.937772e-01  2.937772e-01  0.000000e+00
             2  2.870241e-01  2.904006e-01  2.387580e-03
             3  2.869267e-01  2.892427e-01  1.851355e-03
             4  2.882028e-01  2.889827e-01  1.406651e-03
             5  2.816285e-01  2.875119e-01  1.731193e-03
             6  2.877825e-01  2.875570e-01  1.443249e-03
             7  2.824029e-01  2.868207e-01  1.412454e-03
             8  2.834804e-01  2.864031e-01  1.296143e-03
             9  2.902681e-01  2.868326e-01  1.221199e-03
            10  2.831584e-01  2.864652e-01  1.153028e-03
            11  2.975392e-01  2.874719e-01  1.421304e-03
            12  2.913239e-01  2.877929e-01  1.338621e-03
            13  2.865610e-01  2.876981e-01  1.238999e-03
            14  2.904271e-01  2.878931e-01  1.165732e-03
            15  2.815431e-01  2.874697e-01  1.162343e-03
            16  2.912018e-01  2.877030e-01  1.112855e-03
            17  2.838764e-01  2.874779e-01  1.069915e-03
            18  2.951530e-01  2.879043e-01  1.092141e-03
            19  2.871682e-01  2.878655e-01  1.035347e-03
            20  2.809988e-01  2.875222e-01  1.038949e-03
            21  2.918801e-01  2.877297e-01  1.009987e-03
            22  2.880503e-01  2.877443e-01  9.641839e-04
            23  2.937090e-01  2.880036e-01  9.565035e-04
            24  2.839185e-01  2.878334e-01  9.316711e-04
            25  2.836250e-01  2.876651e-01  9.094846e-04
            26  2.794771e-01  2.873502e-01  9.274264e-04
            27  2.837740e-01  2.872177e-01  9.024857e-04
            28  2.935246e-01  2.874429e-01  8.979231e-04
            29  2.881092e-01  2.874659e-01  8.672541e-04
            30  2.826711e-01  2.873061e-01  8.529459e-04
            31  2.868292e-01  2.872907e-01  8.255702e-04
            32  2.785424e-01  2.870173e-01  8.438230e-04
            33  2.868413e-01  2.870120e-01  8.182695e-04
            34  2.895421e-01  2.870864e-01  7.975794e-04
            35  2.938148e-01  2.872786e-01  7.976225e-04
            36  2.843840e-01  2.871982e-01  7.795085e-04
            37  2.899545e-01  2.872727e-01  7.619919e-04
            38  2.834075e-01  2.871710e-01  7.486975e-04
            39  2.897278e-01  2.872366e-01  7.323647e-04
            40  2.854558e-01  2.871921e-01  7.154075e-04
            41  2.843035e-01  2.871216e-01  7.014189e-04
            42  2.895735e-01  2.871800e-01  6.871436e-04
            43  2.844697e-01  2.871170e-01  6.740480e-04
            44  2.857687e-01  2.870863e-01  6.594249e-04
            45  2.894700e-01  2.871393e-01  6.468950e-04
            46  2.819275e-01  2.870260e-01  6.426773e-04
            47  2.848506e-01  2.869797e-01  6.306678e-04
            48  2.839459e-01  2.869165e-01  6.206880e-04
            49  2.828485e-01  2.868335e-01  6.135480e-04
            50  2.900898e-01  2.868986e-01  6.047237e-04
            51  2.808634e-01  2.867803e-01  6.043342e-04
            52  2.885042e-01  2.868134e-01  5.936210e-04
            53  2.810615e-01  2.867049e-01  5.922580e-04
            54  2.911052e-01  2.867864e-01  5.868693e-04
            55  2.945244e-01  2.869271e-01  5.928233e-04
            56  2.888529e-01  2.869615e-01  5.832338e-04
            57  2.838142e-01  2.869062e-01  5.756093e-04
            58  2.875794e-01  2.869178e-01  5.658020e-04
            59  2.884212e-01  2.869433e-01  5.567856e-04
            60  2.866782e-01  2.869389e-01  5.475233e-04
            61  2.812611e-01  2.868458e-01  5.464021e-04
            62  2.879461e-01  2.868636e-01  5.378772e-04
            63  2.831008e-01  2.868039e-01  5.326452e-04
            64  2.817630e-01  2.867251e-01  5.301141e-04
            65  2.890228e-01  2.867604e-01  5.231358e-04
            66  2.926071e-01  2.868490e-01  5.226561e-04
            67  2.911739e-01  2.869136e-01  5.188260e-04
            68  2.910263e-01  2.869741e-01  5.147094e-04
            69  2.835364e-01  2.869242e-01  5.096553e-04
            70  2.925820e-01  2.870051e-01  5.087430e-04
            71  2.892325e-01  2.870364e-01  5.025440e-04
            72  2.842477e-01  2.869977e-01  4.970545e-04
            73  2.955834e-01  2.871153e-01  5.039682e-04
            74  2.885656e-01  2.871349e-01  4.975387e-04
            75  2.814586e-01  2.870592e-01  4.966280e-04
            76  2.816599e-01  2.869882e-01  4.951488e-04
            77  2.846946e-01  2.869584e-01  4.896135e-04
            78  2.839774e-01  2.869202e-01  4.848257e-04
            79  2.893937e-01  2.869515e-01  4.796986e-04
            80  2.829131e-01  2.869010e-01  4.763510e-04
            81  2.869979e-01  2.869022e-01  4.704716e-04
            82  2.931009e-01  2.869778e-01  4.707680e-04
            83  2.859018e-01  2.869648e-01  4.652746e-04
            84  2.874624e-01  2.869708e-01  4.597733e-04
            85  2.806174e-01  2.868960e-01  4.603997e-04
            86  2.850074e-01  2.868740e-01  4.555697e-04
            87  2.859896e-01  2.868639e-01  4.504467e-04
            88  2.921963e-01  2.869245e-01  4.493853e-04
            89  2.823873e-01  2.868735e-01  4.472183e-04
            90  2.862925e-01  2.868670e-01  4.422958e-04
            91  2.867535e-01  2.868658e-01  4.374372e-04
            92  2.910032e-01  2.869108e-01  4.349880e-04
            93  2.901767e-01  2.869459e-01  4.317259e-04
            94  2.893896e-01  2.869719e-01  4.279151e-04
            95  2.888737e-01  2.869919e-01  4.238787e-04
            96  2.935847e-01  2.870606e-01  4.249901e-04
            97  2.828840e-01  2.870175e-01  4.227842e-04
            98  2.881101e-01  2.870287e-01  4.186171e-04
            99  2.835967e-01  2.869940e-01  4.158215e-04
           100  2.869420e-01  2.869935e-01  4.116636e-04
