#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.706667e-03  2.706667e-03  0.000000e+00
             2 -5.805333e-03 -1.549333e-03  3.009446e-03
             3  2.162400e-02  6.175111e-03  6.618403e-03
             4 -3.429333e-03  3.774000e-03  5.381759e-03
             5 -1.099733e-02  8.197333e-04  5.051602e-03
             6  5.896000e-03  1.665778e-03  4.279930e-03
             7 -3.858667e-03  8.765714e-04  3.740568e-03
             8 -1.506667e-03  5.786667e-04  3.284838e-03
             9 -4.082667e-03  6.074074e-05  2.960406e-03
            10  1.566667e-02  1.621333e-03  3.048072e-03
            11 -1.429333e-03  1.344000e-03  2.783563e-03
            12  1.081600e-02  2.133333e-03  2.661163e-03
            13 -4.672000e-03  1.609846e-03  2.507418e-03
            14 -1.373867e-02  5.135238e-04  2.556781e-03
            15  1.560000e-03  5.832889e-04  2.387281e-03
            16  1.573333e-03  6.451667e-04  2.238877e-03
            17  4.976000e-03  8.999216e-04  2.121623e-03
            18  1.179467e-02  1.505185e-03  2.088307e-03
            19  3.269333e-03  1.598035e-03  1.980459e-03
            20 -4.448000e-03  1.295733e-03  1.904368e-03
            21  5.778667e-03  1.509206e-03  1.825610e-03
            22  6.101333e-03  1.717939e-03  1.754520e-03
            23 -1.381333e-03  1.583188e-03  1.683403e-03
            24  7.453333e-03  1.827778e-03  1.630933e-03
            25  6.224000e-03  2.003627e-03  1.575147e-03
            26 -5.770667e-03  1.704615e-03  1.542685e-03
            27 -1.718933e-02  1.004840e-03  1.636583e-03
            28 -1.172800e-02  5.500952e-04  1.640095e-03
            29 -1.280533e-02  8.956322e-05  1.646929e-03
            30  6.666667e-05  8.880000e-05  1.592032e-03
            31  1.360533e-02  5.248172e-04  1.599269e-03
            32  1.378667e-03  5.515000e-04  1.549514e-03
            33  9.901333e-03  8.348283e-04  1.528243e-03
            34 -2.229600e-02  1.545098e-04  1.627693e-03
            35 -9.642667e-03 -1.254095e-04  1.605076e-03
            36  6.821333e-03  6.755556e-05  1.572047e-03
            37 -1.397333e-02 -3.119279e-04  1.574696e-03
            38 -1.149333e-03 -3.339649e-04  1.533411e-03
            39  1.613333e-03 -2.840342e-04  1.494905e-03
            40 -3.349333e-03 -3.606667e-04  1.459495e-03
            41 -2.412267e-02 -9.402276e-04  1.534661e-03
            42  6.680000e-03 -7.587937e-04  1.508808e-03
            43  5.600000e-03 -6.109147e-04  1.480949e-03
            44 -1.025067e-02 -8.300000e-04  1.463406e-03
            45 -5.661333e-03 -9.373630e-04  1.434819e-03
            46 -5.416000e-03 -1.034725e-03  1.406927e-03
            47  5.485333e-03 -8.960000e-04  1.383814e-03
            48  2.466667e-03 -8.259444e-04  1.356757e-03
            49 -1.818133e-02 -1.180136e-03  1.374523e-03
            50 -4.112000e-03 -1.238773e-03  1.348283e-03
            51  3.005333e-03 -1.155556e-03  1.324412e-03
            52 -7.208000e-03 -1.271949e-03  1.304047e-03
            53  1.367200e-02 -9.899874e-04  1.309570e-03
            54 -1.253333e-03 -9.948642e-04  1.285328e-03
            55  5.234667e-03 -8.816000e-04  1.266939e-03
            56 -3.602667e-03 -9.301905e-04  1.245246e-03
