#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.880353e+00  1.880353e+00  0.000000e+00
             2  1.989363e+00  1.934858e+00  3.854086e-02
             3  1.930713e+00  1.933476e+00  2.571866e-02
             4  1.974910e+00  1.943835e+00  2.127297e-02
             5  1.955720e+00  1.946212e+00  1.715067e-02
             6  2.001824e+00  1.955481e+00  1.660898e-02
             7  1.951125e+00  1.954858e+00  1.424791e-02
             8  1.931552e+00  1.951945e+00  1.276129e-02
             9  1.885987e+00  1.944616e+00  1.328211e-02
            10  1.869007e+00  1.937055e+00  1.394084e-02
            11  1.910164e+00  1.934611e+00  1.288605e-02
            12  1.906542e+00  1.932272e+00  1.202264e-02
            13  1.899375e+00  1.929741e+00  1.136101e-02
            14  1.970151e+00  1.932628e+00  1.091001e-02
            15  1.953038e+00  1.933988e+00  1.026718e-02
            16  1.951914e+00  1.935109e+00  9.686410e-03
            17  1.900591e+00  1.933078e+00  9.326999e-03
            18  1.958092e+00  1.934468e+00  8.911756e-03
            19  1.964733e+00  1.936061e+00  8.583891e-03
            20  1.981719e+00  1.938344e+00  8.452817e-03
            21  1.942043e+00  1.938520e+00  8.052138e-03
            22  1.878041e+00  1.935771e+00  8.141881e-03
            23  1.944535e+00  1.936152e+00  7.796799e-03
            24  2.031410e+00  1.940121e+00  8.421825e-03
            25  2.007169e+00  1.942803e+00  8.501266e-03
            26  1.942686e+00  1.942798e+00  8.174295e-03
            27  1.983239e+00  1.944296e+00  8.007589e-03
            28  1.949092e+00  1.944468e+00  7.723435e-03
            29  2.020058e+00  1.947074e+00  7.884692e-03
            30  1.976522e+00  1.948056e+00  7.682728e-03
            31  1.942990e+00  1.947892e+00  7.436636e-03
            32  1.979331e+00  1.948875e+00  7.268848e-03
            33  1.864678e+00  1.946323e+00  7.482977e-03
            34  1.911241e+00  1.945291e+00  7.333685e-03
            35  1.979711e+00  1.946275e+00  7.189784e-03
            36  1.950790e+00  1.946400e+00  6.991162e-03
            37  1.909160e+00  1.945394e+00  6.874279e-03
            38  1.930703e+00  1.945007e+00  6.704239e-03
            39  1.960926e+00  1.945415e+00  6.544749e-03
            40  1.986627e+00  1.946446e+00  6.461717e-03
            41  1.837061e+00  1.943778e+00  6.832716e-03
            42  2.009975e+00  1.945354e+00  6.849405e-03
            43  1.959352e+00  1.945679e+00  6.697849e-03
            44  1.930162e+00  1.945327e+00  6.554903e-03
            45  2.002125e+00  1.946589e+00  6.529627e-03
            46  1.909791e+00  1.945789e+00  6.436496e-03
            47  1.960698e+00  1.946106e+00  6.307361e-03
            48  1.949713e+00  1.946181e+00  6.176405e-03
            49  1.967842e+00  1.946623e+00  6.066155e-03
            50  1.868754e+00  1.945066e+00  6.141499e-03
            51  1.936305e+00  1.944894e+00  6.023479e-03
            52  1.957190e+00  1.945131e+00  5.912282e-03
            53  1.918546e+00  1.944629e+00  5.821968e-03
            54  1.921172e+00  1.944195e+00  5.730336e-03
            55  1.854912e+00  1.942571e+00  5.851565e-03
            56  1.891915e+00  1.941667e+00  5.816572e-03
            57  1.961515e+00  1.942015e+00  5.724940e-03
            58  1.923879e+00  1.941702e+00  5.634767e-03
            59  1.889198e+00  1.940812e+00  5.609095e-03
            60  1.873193e+00  1.939685e+00  5.627690e-03
            61  1.988970e+00  1.940493e+00  5.593129e-03
            62  1.902225e+00  1.939876e+00  5.536869e-03
            63  1.995766e+00  1.940763e+00  5.519596e-03
            64  1.894255e+00  1.940037e+00  5.480981e-03
            65  1.921498e+00  1.939751e+00  5.404074e-03
            66  1.937816e+00  1.939722e+00  5.322273e-03
            67  1.955939e+00  1.939964e+00  5.248337e-03
            68  1.950878e+00  1.940125e+00  5.173609e-03
            69  2.013892e+00  1.941194e+00  5.207920e-03
            70  1.957186e+00  1.941422e+00  5.138530e-03
            71  1.961202e+00  1.941701e+00  5.073702e-03
            72  2.005516e+00  1.942587e+00  5.080061e-03
            73  2.012569e+00  1.943546e+00  5.100121e-03
            74  1.989882e+00  1.944172e+00  5.069495e-03
            75  1.981526e+00  1.944670e+00  5.026307e-03
            76  1.987922e+00  1.945239e+00  4.992286e-03
            77  1.962133e+00  1.945458e+00  4.932270e-03
            78  1.992891e+00  1.946067e+00  4.906380e-03
            79  1.854161e+00  1.944903e+00  4.980287e-03
            80  1.889144e+00  1.944206e+00  4.966566e-03
            81  1.965755e+00  1.944472e+00  4.912370e-03
            82  2.003730e+00  1.945195e+00  4.905331e-03
            83  1.966569e+00  1.945452e+00  4.852985e-03
            84  1.978742e+00  1.945849e+00  4.811366e-03
            85  1.907254e+00  1.945395e+00  4.776139e-03
            86  1.903679e+00  1.944910e+00  4.745170e-03
            87  1.947753e+00  1.944942e+00  4.690740e-03
            88  1.905845e+00  1.944498e+00  4.658430e-03
            89  1.958833e+00  1.944659e+00  4.608871e-03
            90  1.917131e+00  1.944353e+00  4.567800e-03
            91  1.938604e+00  1.944290e+00  4.518041e-03
            92  1.936185e+00  1.944202e+00  4.469791e-03
            93  1.977450e+00  1.944559e+00  4.436003e-03
            94  1.973346e+00  1.944866e+00  4.399369e-03
            95  1.948877e+00  1.944908e+00  4.353263e-03
            96  1.932746e+00  1.944781e+00  4.309759e-03
            97  1.996954e+00  1.945319e+00  4.298760e-03
            98  1.958817e+00  1.945457e+00  4.257101e-03
            99  1.982957e+00  1.945836e+00  4.230919e-03
           100  1.963992e+00  1.946017e+00  4.192503e-03
