#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.492383e-01  2.492383e-01  0.000000e+00
             2  2.519506e-01  2.505945e-01  9.589596e-04
             3  2.526531e-01  2.512807e-01  8.500737e-04
             4  2.516746e-01  2.513792e-01  6.432361e-04
             5  2.498497e-01  2.510733e-01  5.828014e-04
             6  2.481103e-01  2.505795e-01  6.626389e-04
             7  2.490743e-01  2.503644e-01  6.018533e-04
             8  2.560203e-01  2.510714e-01  8.453831e-04
             9  2.489527e-01  2.508360e-01  7.835442e-04
            10  2.544145e-01  2.511938e-01  7.826510e-04
            11  2.570727e-01  2.517283e-01  8.751537e-04
            12  2.451278e-01  2.511782e-01  9.596322e-04
            13  2.532579e-01  2.513382e-01  8.990498e-04
            14  2.528126e-01  2.514435e-01  8.409773e-04
            15  2.504731e-01  2.513788e-01  7.873967e-04
            16  2.550231e-01  2.516066e-01  7.704232e-04
            17  2.538815e-01  2.517404e-01  7.366347e-04
            18  2.554648e-01  2.519473e-01  7.241874e-04
            19  2.542643e-01  2.520693e-01  6.962638e-04
            20  2.489203e-01  2.519118e-01  6.790199e-04
            21  2.561476e-01  2.521135e-01  6.759806e-04
            22  2.458112e-01  2.518271e-01  7.033409e-04
            23  2.518253e-01  2.518270e-01  6.727609e-04
            24  2.476082e-01  2.516512e-01  6.672991e-04
            25  2.511278e-01  2.516303e-01  6.409356e-04
            26  2.484023e-01  2.515061e-01  6.281935e-04
            27  2.554435e-01  2.516519e-01  6.216234e-04
            28  2.548529e-01  2.517663e-01  6.098439e-04
            29  2.492456e-01  2.516793e-01  5.949769e-04
            30  2.519340e-01  2.516878e-01  5.752049e-04
            31  2.511975e-01  2.516720e-01  5.568673e-04
            32  2.563435e-01  2.518180e-01  5.582722e-04
            33  2.477803e-01  2.516956e-01  5.546005e-04
            34  2.538054e-01  2.517577e-01  5.417490e-04
            35  2.596430e-01  2.519830e-01  5.711992e-04
            36  2.458176e-01  2.518117e-01  5.804390e-04
            37  2.536688e-01  2.518619e-01  5.669174e-04
            38  2.508917e-01  2.518364e-01  5.525731e-04
            39  2.521398e-01  2.518442e-01  5.384593e-04
            40  2.546518e-01  2.519144e-01  5.295530e-04
            41  2.468705e-01  2.517913e-01  5.307341e-04
            42  2.555666e-01  2.518812e-01  5.256543e-04
            43  2.497566e-01  2.518318e-01  5.157468e-04
            44  2.533769e-01  2.518669e-01  5.052193e-04
            45  2.497331e-01  2.518195e-01  4.962126e-04
            46  2.563806e-01  2.519187e-01  4.952327e-04
            47  2.537122e-01  2.519568e-01  4.861638e-04
            48  2.511582e-01  2.519402e-01  4.763200e-04
            49  2.534418e-01  2.519708e-01  4.675839e-04
            50  2.503682e-01  2.519388e-01  4.593296e-04
            51  2.504893e-01  2.519104e-01  4.512016e-04
            52  2.542164e-01  2.519547e-01  4.446986e-04
            53  2.555018e-01  2.520216e-01  4.413154e-04
            54  2.465331e-01  2.519200e-01  4.446933e-04
            55  2.470998e-01  2.518324e-01  4.451603e-04
            56  2.481559e-01  2.517667e-01  4.420254e-04
            57  2.542787e-01  2.518108e-01  4.364619e-04
            58  2.516236e-01  2.518075e-01  4.289486e-04
            59  2.542224e-01  2.518485e-01  4.236265e-04
            60  2.552665e-01  2.519054e-01  4.203789e-04
            61  2.516995e-01  2.519021e-01  4.135010e-04
            62  2.535512e-01  2.519287e-01  4.076862e-04
            63  2.559465e-01  2.519924e-01  4.061726e-04
            64  2.494120e-01  2.519521e-01  4.018224e-04
            65  2.525395e-01  2.519612e-01  3.957421e-04
            66  2.541965e-01  2.519950e-01  3.911926e-04
            67  2.539832e-01  2.520247e-01  3.864778e-04
            68  2.522569e-01  2.520281e-01  3.808094e-04
            69  2.568232e-01  2.520976e-01  3.815787e-04
            70  2.512861e-01  2.520860e-01  3.763036e-04
            71  2.508253e-01  2.520683e-01  3.714223e-04
            72  2.508925e-01  2.520519e-01  3.666224e-04
            73  2.546576e-01  2.520876e-01  3.633337e-04
            74  2.476317e-01  2.520274e-01  3.633791e-04
            75  2.530316e-01  2.520408e-01  3.587807e-04
            76  2.516971e-01  2.520363e-01  3.540884e-04
            77  2.533432e-01  2.520532e-01  3.498964e-04
            78  2.506847e-01  2.520357e-01  3.458502e-04
            79  2.561900e-01  2.520883e-01  3.454471e-04
            80  2.487357e-01  2.520464e-01  3.436616e-04
            81  2.556857e-01  2.520913e-01  3.423433e-04
            82  2.513994e-01  2.520829e-01  3.382723e-04
            83  2.557022e-01  2.521265e-01  3.369957e-04
            84  2.571629e-01  2.521864e-01  3.382755e-04
            85  2.533028e-01  2.521996e-01  3.345506e-04
            86  2.538064e-01  2.522183e-01  3.311819e-04
            87  2.501478e-01  2.521945e-01  3.282291e-04
            88  2.492145e-01  2.521606e-01  3.262413e-04
            89  2.504919e-01  2.521418e-01  3.231140e-04
            90  2.553289e-01  2.521773e-01  3.214584e-04
            91  2.483950e-01  2.521357e-01  3.206017e-04
            92  2.557211e-01  2.521747e-01  3.194768e-04
            93  2.513078e-01  2.521653e-01  3.161775e-04
            94  2.575319e-01  2.522224e-01  3.179264e-04
            95  2.540040e-01  2.522412e-01  3.151324e-04
            96  2.578871e-01  2.523000e-01  3.172902e-04
            97  2.509559e-01  2.522861e-01  3.143216e-04
            98  2.516093e-01  2.522792e-01  3.111901e-04
            99  2.519244e-01  2.522757e-01  3.080674e-04
           100  2.468076e-01  2.522210e-01  3.098016e-04
