#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.562661e-01  2.562661e-01  0.000000e+00
             2  2.566780e-01  2.564720e-01  1.456138e-04
             3  2.534161e-01  2.554534e-01  8.373594e-04
             4  2.531293e-01  2.548724e-01  8.047393e-04
             5  2.491852e-01  2.537349e-01  1.203945e-03
             6  2.485404e-01  2.528692e-01  1.277186e-03
             7  2.470660e-01  2.520401e-01  1.336989e-03
             8  2.530009e-01  2.521602e-01  1.175246e-03
             9  2.615773e-01  2.532066e-01  1.436841e-03
            10  2.496919e-01  2.528551e-01  1.335452e-03
            11  2.627189e-01  2.537518e-01  1.484891e-03
            12  2.564850e-01  2.539796e-01  1.378508e-03
            13  2.501628e-01  2.536860e-01  1.303360e-03
            14  2.543413e-01  2.537328e-01  1.211103e-03
            15  2.468584e-01  2.532745e-01  1.213980e-03
            16  2.558952e-01  2.534383e-01  1.149103e-03
            17  2.524581e-01  2.533806e-01  1.082955e-03
            18  2.559738e-01  2.535247e-01  1.032328e-03
            19  2.505904e-01  2.533703e-01  9.894796e-04
            20  2.489060e-01  2.531471e-01  9.648545e-04
            21  2.547438e-01  2.532231e-01  9.219002e-04
            22  2.519763e-01  2.531664e-01  8.817358e-04
            23  2.534149e-01  2.531772e-01  8.434656e-04
            24  2.497715e-01  2.530353e-01  8.201716e-04
            25  2.517440e-01  2.529837e-01  7.889896e-04
            26  2.503795e-01  2.528835e-01  7.649749e-04
            27  2.531439e-01  2.528932e-01  7.367033e-04
            28  2.541002e-01  2.529363e-01  7.116527e-04
            29  2.529344e-01  2.529362e-01  6.871130e-04
            30  2.553815e-01  2.530177e-01  6.690264e-04
            31  2.553485e-01  2.530929e-01  6.516560e-04
            32  2.506906e-01  2.530178e-01  6.356013e-04
            33  2.514752e-01  2.529711e-01  6.180573e-04
            34  2.523848e-01  2.529538e-01  6.001196e-04
            35  2.593688e-01  2.531371e-01  6.103209e-04
            36  2.524504e-01  2.531180e-01  5.936656e-04
            37  2.530934e-01  2.531174e-01  5.776210e-04
            38  2.508311e-01  2.530572e-01  5.655450e-04
            39  2.518276e-01  2.530257e-01  5.519220e-04
            40  2.509123e-01  2.529728e-01  5.406470e-04
            41  2.520448e-01  2.529502e-01  5.279341e-04
            42  2.527717e-01  2.529460e-01  5.153814e-04
            43  2.470673e-01  2.528092e-01  5.212132e-04
            44  2.551122e-01  2.528616e-01  5.119888e-04
            45  2.531001e-01  2.528669e-01  5.006387e-04
            46  2.505218e-01  2.528159e-01  4.923441e-04
            47  2.515664e-01  2.527893e-01  4.825860e-04
            48  2.495255e-01  2.527213e-01  4.772984e-04
            49  2.476045e-01  2.526169e-01  4.788445e-04
            50  2.529234e-01  2.526230e-01  4.693068e-04
            51  2.488998e-01  2.525500e-01  4.657484e-04
            52  2.584256e-01  2.526630e-01  4.702978e-04
            53  2.513737e-01  2.526387e-01  4.620530e-04
            54  2.548196e-01  2.526791e-01  4.552582e-04
            55  2.581688e-01  2.527789e-01  4.577916e-04
            56  2.566489e-01  2.528480e-01  4.548029e-04
            57  2.550880e-01  2.528873e-01  4.485185e-04
            58  2.536422e-01  2.529003e-01  4.409743e-04
            59  2.487017e-01  2.528291e-01  4.392046e-04
            60  2.480656e-01  2.527498e-01  4.390015e-04
            61  2.489545e-01  2.526875e-01  4.361913e-04
            62  2.538930e-01  2.527070e-01  4.295891e-04
            63  2.503779e-01  2.526700e-01  4.243580e-04
            64  2.526725e-01  2.526701e-01  4.177274e-04
            65  2.533893e-01  2.526811e-01  4.114474e-04
            66  2.547940e-01  2.527131e-01  4.064568e-04
            67  2.523567e-01  2.527078e-01  4.004251e-04
            68  2.504179e-01  2.526741e-01  3.959500e-04
            69  2.499861e-01  2.526352e-01  3.921234e-04
            70  2.598402e-01  2.527381e-01  3.998024e-04
            71  2.528633e-01  2.527399e-01  3.941753e-04
            72  2.548224e-01  2.527688e-01  3.897604e-04
            73  2.585387e-01  2.528478e-01  3.923536e-04
            74  2.509515e-01  2.528222e-01  3.878875e-04
            75  2.494420e-01  2.527771e-01  3.853252e-04
            76  2.508550e-01  2.527518e-01  3.810842e-04
            77  2.529114e-01  2.527539e-01  3.761407e-04
            78  2.497175e-01  2.527150e-01  3.733274e-04
            79  2.543991e-01  2.527363e-01  3.692099e-04
            80  2.459528e-01  2.526515e-01  3.742051e-04
            81  2.506558e-01  2.526269e-01  3.703955e-04
            82  2.550177e-01  2.526560e-01  3.670242e-04
            83  2.484796e-01  2.526057e-01  3.660353e-04
            84  2.530984e-01  2.526116e-01  3.617247e-04
            85  2.498111e-01  2.525786e-01  3.589664e-04
            86  2.483357e-01  2.525293e-01  3.581667e-04
            87  2.527037e-01  2.525313e-01  3.540554e-04
            88  2.546176e-01  2.525550e-01  3.508249e-04
            89  2.504488e-01  2.525313e-01  3.476803e-04
            90  2.560406e-01  2.525703e-01  3.459967e-04
            91  2.519450e-01  2.525635e-01  3.422628e-04
            92  2.522365e-01  2.525599e-01  3.385610e-04
            93  2.506576e-01  2.525395e-01  3.355379e-04
            94  2.581969e-01  2.525996e-01  3.373230e-04
            95  2.512188e-01  2.525851e-01  3.340853e-04
            96  2.576341e-01  2.526377e-01  3.347193e-04
            97  2.514934e-01  2.526259e-01  3.314764e-04
            98  2.518504e-01  2.526180e-01  3.281885e-04
            99  2.490768e-01  2.525822e-01  3.268169e-04
           100  2.491354e-01  2.525478e-01  3.253612e-04
