#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.916095e+00  1.916095e+00  0.000000e+00
             2  1.934054e+00  1.925075e+00  6.349210e-03
             3  1.989781e+00  1.946643e+00  1.811242e-02
             4  1.898435e+00  1.934591e+00  1.713109e-02
             5  1.931802e+00  1.934033e+00  1.371395e-02
             6  1.907843e+00  1.929668e+00  1.210306e-02
             7  1.983391e+00  1.937343e+00  1.257404e-02
             8  1.898210e+00  1.932451e+00  1.191584e-02
             9  2.035549e+00  1.943907e+00  1.512717e-02
            10  1.942151e+00  1.943731e+00  1.361547e-02
            11  1.939858e+00  1.943379e+00  1.238225e-02
            12  1.988470e+00  1.947137e+00  1.190690e-02
            13  1.977257e+00  1.949454e+00  1.121414e-02
            14  1.883067e+00  1.944712e+00  1.137158e-02
            15  1.936603e+00  1.944171e+00  1.062632e-02
            16  1.938446e+00  1.943813e+00  9.968196e-03
            17  1.871252e+00  1.939545e+00  1.025503e-02
            18  1.907393e+00  1.937759e+00  9.839631e-03
            19  1.869571e+00  1.934170e+00  9.954754e-03
            20  1.946334e+00  1.934778e+00  9.475578e-03
            21  1.851657e+00  1.930820e+00  9.816319e-03
            22  1.981652e+00  1.933131e+00  9.638216e-03
            23  1.924155e+00  1.932740e+00  9.227061e-03
            24  1.945343e+00  1.933265e+00  8.857529e-03
            25  1.837410e+00  1.929431e+00  9.296136e-03
            26  1.933053e+00  1.929570e+00  8.939636e-03
            27  1.977368e+00  1.931341e+00  8.782068e-03
            28  1.898805e+00  1.930179e+00  8.544949e-03
            29  1.906155e+00  1.929350e+00  8.290353e-03
            30  2.085149e+00  1.934544e+00  9.502398e-03
            31  1.851140e+00  1.931853e+00  9.569165e-03
            32  1.955723e+00  1.932599e+00  9.299157e-03
            33  2.003319e+00  1.934742e+00  9.261005e-03
            34  1.941872e+00  1.934952e+00  8.990996e-03
            35  2.054040e+00  1.938354e+00  9.355798e-03
            36  1.934019e+00  1.938234e+00  9.096689e-03
            37  2.030891e+00  1.940738e+00  9.189069e-03
            38  1.893869e+00  1.939505e+00  9.029650e-03
            39  1.886338e+00  1.938142e+00  8.900434e-03
            40  1.910931e+00  1.937461e+00  8.703881e-03
            41  1.870486e+00  1.935828e+00  8.643525e-03
            42  1.919553e+00  1.935440e+00  8.446408e-03
            43  1.901215e+00  1.934644e+00  8.287396e-03
            44  1.912409e+00  1.934139e+00  8.114439e-03
            45  1.910848e+00  1.933621e+00  7.950607e-03
            46  2.057608e+00  1.936317e+00  8.221967e-03
            47  1.961867e+00  1.936860e+00  8.064983e-03
            48  2.044549e+00  1.939104e+00  8.203079e-03
            49  1.929367e+00  1.938905e+00  8.038076e-03
            50  1.874580e+00  1.937619e+00  7.979603e-03
            51  1.910323e+00  1.937083e+00  7.841069e-03
            52  1.965185e+00  1.937624e+00  7.708880e-03
            53  1.995795e+00  1.938721e+00  7.641163e-03
            54  2.036331e+00  1.940529e+00  7.710498e-03
            55  1.999177e+00  1.941595e+00  7.643685e-03
            56  1.934830e+00  1.941475e+00  7.508145e-03
            57  1.968979e+00  1.941957e+00  7.391913e-03
            58  1.920640e+00  1.941590e+00  7.273598e-03
            59  1.926555e+00  1.941335e+00  7.154779e-03
            60  2.008360e+00  1.942452e+00  7.122205e-03
            61  1.914259e+00  1.941990e+00  7.020428e-03
            62  2.002847e+00  1.942971e+00  6.975477e-03
            63  2.033785e+00  1.944413e+00  7.012118e-03
            64  1.916320e+00  1.943974e+00  6.916278e-03
            65  1.973713e+00  1.944431e+00  6.824990e-03
            66  2.023142e+00  1.945624e+00  6.824982e-03
            67  2.045610e+00  1.947116e+00  6.884337e-03
            68  1.955163e+00  1.947235e+00  6.784114e-03
            69  1.898777e+00  1.946532e+00  6.722045e-03
            70  1.945653e+00  1.946520e+00  6.626027e-03
            71  2.027506e+00  1.947660e+00  6.630156e-03
            72  1.918144e+00  1.947250e+00  6.550732e-03
            73  1.961047e+00  1.947439e+00  6.463721e-03
            74  1.967864e+00  1.947715e+00  6.382264e-03
            75  1.870426e+00  1.946685e+00  6.379824e-03
            76  1.958672e+00  1.946843e+00  6.297828e-03
            77  1.957908e+00  1.946986e+00  6.217677e-03
            78  1.867465e+00  1.945967e+00  6.220986e-03
            79  1.845434e+00  1.944694e+00  6.271047e-03
            80  1.981114e+00  1.945149e+00  6.209161e-03
            81  1.944171e+00  1.945137e+00  6.132517e-03
            82  2.009481e+00  1.945922e+00  6.107725e-03
            83  1.913309e+00  1.945529e+00  6.046764e-03
            84  1.925307e+00  1.945288e+00  5.979569e-03
            85  2.024019e+00  1.946215e+00  5.980529e-03
            86  2.007334e+00  1.946925e+00  5.953066e-03
            87  1.942686e+00  1.946877e+00  5.884839e-03
            88  1.922850e+00  1.946604e+00  5.824296e-03
            89  1.917717e+00  1.946279e+00  5.767891e-03
            90  1.977608e+00  1.946627e+00  5.714298e-03
            91  1.912517e+00  1.946252e+00  5.663784e-03
            92  1.978036e+00  1.946598e+00  5.612748e-03
            93  1.964368e+00  1.946789e+00  5.555647e-03
            94  1.924877e+00  1.946556e+00  5.501433e-03
            95  2.013249e+00  1.947258e+00  5.488134e-03
            96  1.895028e+00  1.946714e+00  5.457867e-03
            97  1.982108e+00  1.947079e+00  5.413785e-03
            98  1.940758e+00  1.947014e+00  5.358926e-03
            99  1.916551e+00  1.946706e+00  5.313622e-03
           100  1.920136e+00  1.946441e+00  5.267125e-03
