#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             1 -5.436827e+00 -5.436827e+00  0.000000e+00
             2 -5.489830e+00 -5.463328e+00  1.873943e-02
             3 -5.416059e+00 -5.447572e+00  1.793276e-02
             4 -5.490101e+00 -5.458204e+00  1.629958e-02
             5 -5.506540e+00 -5.467871e+00  1.564593e-02
             6 -5.532379e+00 -5.478623e+00  1.631933e-02
             7 -5.530560e+00 -5.486042e+00  1.558363e-02
             8 -5.457187e+00 -5.482435e+00  1.404690e-02
             9 -5.457775e+00 -5.479695e+00  1.275057e-02
            10 -5.459858e+00 -5.477712e+00  1.162880e-02
            11 -5.457873e+00 -5.475908e+00  1.071058e-02
            12 -5.488809e+00 -5.476983e+00  9.871837e-03
            13 -5.484567e+00 -5.477566e+00  9.129686e-03
            14 -5.417100e+00 -5.473247e+00  9.444070e-03
            15 -5.495252e+00 -5.474714e+00  8.927676e-03
            16 -5.461685e+00 -5.473900e+00  8.406756e-03
            17 -5.459351e+00 -5.473044e+00  7.955686e-03
            18 -5.462871e+00 -5.472479e+00  7.533753e-03
            19 -5.459147e+00 -5.471777e+00  7.169843e-03
            20 -5.474311e+00 -5.471904e+00  6.812470e-03
            21 -5.458363e+00 -5.471259e+00  6.518510e-03
            22 -5.456160e+00 -5.470573e+00  6.258243e-03
            23 -5.501544e+00 -5.471919e+00  6.129299e-03
            24 -5.454929e+00 -5.471212e+00  5.914652e-03
            25 -5.428578e+00 -5.469506e+00  5.918813e-03
            26 -5.486146e+00 -5.470146e+00  5.725663e-03
            27 -5.400257e+00 -5.467558e+00  6.070572e-03
            28 -5.515951e+00 -5.469286e+00  6.094834e-03
            29 -5.388474e+00 -5.466499e+00  6.490510e-03
            30 -5.443003e+00 -5.465716e+00  6.321237e-03
            31 -5.435621e+00 -5.464745e+00  6.191425e-03
            32 -5.498319e+00 -5.465795e+00  6.086186e-03
            33 -5.478788e+00 -5.466188e+00  5.914478e-03
            34 -5.470073e+00 -5.466303e+00  5.741626e-03
            35 -5.440060e+00 -5.465553e+00  5.626324e-03
            36 -5.468181e+00 -5.465626e+00  5.470511e-03
            37 -5.438290e+00 -5.464887e+00  5.372316e-03
            38 -5.393155e+00 -5.462999e+00  5.552686e-03
            39 -5.451740e+00 -5.462711e+00  5.417810e-03
            40 -5.418681e+00 -5.461610e+00  5.393025e-03
            41 -5.525732e+00 -5.463174e+00  5.483568e-03
            42 -5.482310e+00 -5.463629e+00  5.371902e-03
            43 -5.404880e+00 -5.462263e+00  5.417934e-03
            44 -5.434306e+00 -5.461628e+00  5.331927e-03
            45 -5.491435e+00 -5.462290e+00  5.254422e-03
            46 -5.493068e+00 -5.462959e+00  5.182621e-03
            47 -5.414869e+00 -5.461936e+00  5.172368e-03
            48 -5.414928e+00 -5.460957e+00  5.156489e-03
            49 -5.396103e+00 -5.459633e+00  5.218350e-03
            50 -5.466644e+00 -5.459773e+00  5.115866e-03
            51 -5.463614e+00 -5.459849e+00  5.016109e-03
            52 -5.484672e+00 -5.460326e+00  4.942308e-03
            53 -5.439261e+00 -5.459929e+00  4.865011e-03
            54 -5.421515e+00 -5.459217e+00  4.826646e-03
            55 -5.477791e+00 -5.459555e+00  4.750689e-03
            56 -5.454539e+00 -5.459465e+00  4.666699e-03
            57 -5.453065e+00 -5.459353e+00  4.586178e-03
            58 -5.441733e+00 -5.459049e+00  4.517156e-03
            59 -5.457957e+00 -5.459031e+00  4.440632e-03
            60 -5.463482e+00 -5.459105e+00  4.367241e-03
            61 -5.399082e+00 -5.458121e+00  4.405102e-03
            62 -5.486024e+00 -5.458571e+00  4.356982e-03
            63 -5.462895e+00 -5.458640e+00  4.288364e-03
            64 -5.418020e+00 -5.458005e+00  4.268067e-03
            65 -5.470537e+00 -5.458198e+00  4.206757e-03
            66 -5.457196e+00 -5.458183e+00  4.143046e-03
            67 -5.457126e+00 -5.458167e+00  4.081239e-03
            68 -5.410308e+00 -5.457463e+00  4.081455e-03
            69 -5.490696e+00 -5.457945e+00  4.050621e-03
            70 -5.482980e+00 -5.458302e+00  4.008513e-03
            71 -5.448286e+00 -5.458161e+00  3.954537e-03
            72 -5.500205e+00 -5.458745e+00  3.942491e-03
            73 -5.497227e+00 -5.459272e+00  3.923569e-03
            74 -5.479032e+00 -5.459539e+00  3.879623e-03
            75 -5.358828e+00 -5.458197e+00  4.053626e-03
            76 -5.419507e+00 -5.457687e+00  4.032128e-03
            77 -5.489479e+00 -5.458100e+00  4.000845e-03
            78 -5.515296e+00 -5.458834e+00  4.016187e-03
            79 -5.490624e+00 -5.459236e+00  3.985458e-03
            80 -5.469461e+00 -5.459364e+00  3.937689e-03
            81 -5.437519e+00 -5.459094e+00  3.898300e-03
            82 -5.451120e+00 -5.458997e+00  3.851972e-03
            83 -5.418276e+00 -5.458506e+00  3.836679e-03
            84 -5.463474e+00 -5.458565e+00  3.791461e-03
            85 -5.460238e+00 -5.458585e+00  3.746906e-03
            86 -5.447031e+00 -5.458451e+00  3.705745e-03
            87 -5.483383e+00 -5.458737e+00  3.674215e-03
            88 -5.393019e+00 -5.457991e+00  3.707581e-03
            89 -5.421186e+00 -5.457577e+00  3.688913e-03
            90 -5.479301e+00 -5.457818e+00  3.655814e-03
            91 -5.400296e+00 -5.457186e+00  3.669882e-03
            92 -5.451970e+00 -5.457130e+00  3.630429e-03
            93 -5.474063e+00 -5.457312e+00  3.595956e-03
            94 -5.489656e+00 -5.457656e+00  3.574125e-03
            95 -5.513239e+00 -5.458241e+00  3.584073e-03
