# DISTANCE:     AVE_GOFR:        ERROR:
  1.282482e-02  0.000000e+00  0.000000e+00
  3.847446e-02  0.000000e+00  0.000000e+00
  6.412410e-02  0.000000e+00  0.000000e+00
  8.977374e-02  0.000000e+00  0.000000e+00
  1.154234e-01  0.000000e+00  0.000000e+00
  1.410730e-01  0.000000e+00  0.000000e+00
  1.667227e-01  0.000000e+00  0.000000e+00
  1.923723e-01  0.000000e+00  0.000000e+00
  2.180219e-01  0.000000e+00  0.000000e+00
  2.436716e-01  0.000000e+00  0.000000e+00
  2.693212e-01  0.000000e+00  0.000000e+00
  2.949709e-01  0.000000e+00  0.000000e+00
  3.206205e-01  0.000000e+00  0.000000e+00
  3.462701e-01  0.000000e+00  0.000000e+00
  3.719198e-01  0.000000e+00  0.000000e+00
  3.975694e-01  0.000000e+00  0.000000e+00
  4.232190e-01  0.000000e+00  0.000000e+00
  4.488687e-01  0.000000e+00  0.000000e+00
  4.745183e-01  0.000000e+00  0.000000e+00
  5.001680e-01  0.000000e+00  0.000000e+00
  5.258176e-01  0.000000e+00  0.000000e+00
  5.514672e-01  0.000000e+00  0.000000e+00
  5.771169e-01  0.000000e+00  0.000000e+00
  6.027665e-01  0.000000e+00  0.000000e+00
  6.284162e-01  0.000000e+00  0.000000e+00
  6.540658e-01  0.000000e+00  0.000000e+00
  6.797154e-01  0.000000e+00  0.000000e+00
  7.053651e-01  0.000000e+00  0.000000e+00
  7.310147e-01  0.000000e+00  0.000000e+00
  7.566644e-01  0.000000e+00  0.000000e+00
  7.823140e-01  0.000000e+00  0.000000e+00
  8.079636e-01  0.000000e+00  0.000000e+00
  8.336133e-01  0.000000e+00  0.000000e+00
  8.592629e-01  2.343649e-05  1.533169e-05
  8.849126e-01  1.330278e-03  1.345905e-04
  9.105622e-01  2.469376e-02  5.568368e-04
  9.362118e-01  1.671990e-01  1.870896e-03
  9.618615e-01  5.658526e-01  3.970957e-03
  9.875111e-01  1.205426e+00  5.062946e-03
  1.013161e+00  1.875819e+00  7.133599e-03
  1.038810e+00  2.346272e+00  4.402544e-03
  1.064460e+00  2.562558e+00  5.131546e-03
  1.090110e+00  2.545406e+00  5.160472e-03
  1.115759e+00  2.410844e+00  4.687365e-03
  1.141409e+00  2.194856e+00  4.520405e-03
  1.167059e+00  1.961368e+00  4.636157e-03
  1.192708e+00  1.745263e+00  4.148246e-03
  1.218358e+00  1.547967e+00  4.160666e-03
  1.244008e+00  1.383163e+00  3.595396e-03
  1.269657e+00  1.235242e+00  3.293436e-03
  1.295307e+00  1.119385e+00  3.507429e-03
  1.320956e+00  1.021717e+00  2.888513e-03
  1.346606e+00  9.430575e-01  2.655697e-03
  1.372256e+00  8.749831e-01  2.520298e-03
  1.397905e+00  8.192382e-01  2.293893e-03
  1.423555e+00  7.761494e-01  2.465226e-03
  1.449205e+00  7.383409e-01  2.384486e-03
  1.474854e+00  7.167101e-01  1.911730e-03
  1.500504e+00  6.924910e-01  1.942481e-03
  1.526154e+00  6.799246e-01  2.206117e-03
  1.551803e+00  6.732293e-01  2.298707e-03
  1.577453e+00  6.739390e-01  2.247772e-03
  1.603102e+00  6.790695e-01  2.105776e-03
  1.628752e+00  6.907740e-01  2.078930e-03
  1.654402e+00  7.011588e-01  2.138425e-03
  1.680051e+00  7.267985e-01  2.134704e-03
  1.705701e+00  7.524999e-01  2.007955e-03
  1.731351e+00  7.790872e-01  2.025161e-03
  1.757000e+00  8.158289e-01  2.242516e-03
  1.782650e+00  8.520796e-01  2.517286e-03
  1.808300e+00  8.900993e-01  2.290721e-03
  1.833949e+00  9.348268e-01  2.401893e-03
  1.859599e+00  9.769231e-01  1.927402e-03
  1.885248e+00  1.014709e+00  2.209884e-03
  1.910898e+00  1.058440e+00  2.165839e-03
  1.936548e+00  1.094989e+00  1.961507e-03
  1.962197e+00  1.130113e+00  2.514770e-03
  1.987847e+00  1.163511e+00  1.928632e-03
  2.013497e+00  1.185157e+00  2.156126e-03
  2.039146e+00  1.206064e+00  2.190200e-03
  2.064796e+00  1.213666e+00  2.137335e-03
  2.090446e+00  1.217935e+00  2.110534e-03
  2.116095e+00  1.207134e+00  2.252526e-03
  2.141745e+00  1.193667e+00  2.040877e-03
  2.167395e+00  1.174497e+00  2.405021e-03
  2.193044e+00  1.147992e+00  2.005282e-03
  2.218694e+00  1.123018e+00  2.301076e-03
  2.244343e+00  1.091202e+00  2.416458e-03
  2.269993e+00  1.065330e+00  2.196804e-03
  2.295643e+00  1.036546e+00  2.044762e-03
  2.321292e+00  1.009763e+00  1.917159e-03
  2.346942e+00  9.868362e-01  1.697086e-03
  2.372592e+00  9.666372e-01  1.805847e-03
  2.398241e+00  9.481057e-01  1.964030e-03
  2.423891e+00  9.328908e-01  1.853015e-03
  2.449541e+00  9.176555e-01  1.862835e-03
  2.475190e+00  9.101372e-01  1.646149e-03
  2.500840e+00  8.955010e-01  1.754951e-03
  2.526489e+00  8.872784e-01  1.630787e-03
  2.552139e+00  8.876159e-01  1.795026e-03
