#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  8.916000e-02  8.916000e-02  0.000000e+00
             2  7.553067e-02  8.234533e-02  4.818697e-03
             3  9.997333e-02  8.822133e-02  5.773922e-03
             4  6.742667e-02  8.302267e-02  6.246785e-03
             5  6.793600e-02  8.000533e-02  5.679589e-03
             6  7.552800e-02  7.925911e-02  4.781761e-03
             7  7.333067e-02  7.841219e-02  4.172980e-03
             8  6.741600e-02  7.703767e-02  3.871119e-03
             9  6.464267e-02  7.566044e-02  3.677830e-03
            10  1.019707e-01  7.829147e-02  4.145656e-03
            11  7.761600e-02  7.823006e-02  3.769233e-03
            12  7.490667e-02  7.795311e-02  3.465290e-03
            13  6.816267e-02  7.720000e-02  3.279545e-03
            14  5.856000e-02  7.586857e-02  3.304524e-03
            15  6.831733e-02  7.536516e-02  3.122333e-03
            16  8.210400e-02  7.578633e-02  2.955457e-03
            17  7.568267e-02  7.578024e-02  2.781613e-03
            18  9.991733e-02  7.712119e-02  2.932541e-03
            19  8.224000e-02  7.739060e-02  2.790544e-03
            20  5.501333e-02  7.627173e-02  2.866558e-03
            21  7.701067e-02  7.630692e-02  2.730271e-03
            22  7.194400e-02  7.610861e-02  2.613360e-03
            23  6.473600e-02  7.561414e-02  2.546083e-03
            24  6.464533e-02  7.515711e-02  2.480677e-03
            25  7.310133e-02  7.507488e-02  2.382813e-03
            26  8.455467e-02  7.543949e-02  2.318894e-03
            27  6.285333e-02  7.497333e-02  2.279381e-03
            28  5.506400e-02  7.426229e-02  2.306214e-03
            29  5.628800e-02  7.364248e-02  2.308475e-03
            30  7.503733e-02  7.368898e-02  2.231994e-03
            31  8.372000e-02  7.401256e-02  2.183324e-03
            32  5.329333e-02  7.336508e-02  2.209016e-03
            33  7.090933e-02  7.329067e-02  2.143329e-03
            34  4.575467e-02  7.248078e-02  2.228054e-03
            35  6.811200e-02  7.235596e-02  2.167889e-03
            36  6.992000e-02  7.228830e-02  2.108725e-03
            37  5.724000e-02  7.188159e-02  2.090586e-03
            38  7.406933e-02  7.193916e-02  2.036363e-03
            39  1.012533e-01  7.269080e-02  2.118332e-03
            40  6.199467e-02  7.242340e-02  2.082183e-03
            41  4.538133e-02  7.176384e-02  2.133305e-03
            42  7.744000e-02  7.189898e-02  2.086789e-03
            43  9.318933e-02  7.239411e-02  2.096174e-03
            44  6.450133e-02  7.221473e-02  2.056195e-03
            45  5.889067e-02  7.191864e-02  2.031708e-03
            46  6.480800e-02  7.176406e-02  1.993412e-03
            47  5.732267e-02  7.145679e-02  1.974538e-03
            48  7.847200e-02  7.160294e-02  1.938803e-03
            49  5.465067e-02  7.125698e-02  1.929856e-03
            50  6.625867e-02  7.115701e-02  1.893846e-03
            51  7.984800e-02  7.132742e-02  1.864363e-03
            52  6.741600e-02  7.125221e-02  1.830027e-03
            53  9.394400e-02  7.168035e-02  1.844902e-03
            54  7.544533e-02  7.175007e-02  1.812054e-03
            55  8.494667e-02  7.199001e-02  1.794923e-03
            56  6.162400e-02  7.180490e-02  1.772390e-03
            57  6.615733e-02  7.170582e-02  1.744063e-03
            58  8.371467e-02  7.191287e-02  1.726239e-03
            59  8.189067e-02  7.208199e-02  1.705244e-03
            60  8.827733e-02  7.235191e-02  1.698052e-03
            61  6.319467e-02  7.220179e-02  1.676838e-03
            62  7.088800e-02  7.218060e-02  1.649926e-03
            63  7.566667e-02  7.223594e-02  1.624664e-03
            64  8.300000e-02  7.240413e-02  1.607961e-03
            65  8.457333e-02  7.259134e-02  1.594085e-03
            66  6.383733e-02  7.245871e-02  1.575441e-03
            67  6.874933e-02  7.240334e-02  1.552899e-03
            68  7.536533e-02  7.244690e-02  1.530673e-03
            69  4.902667e-02  7.210748e-02  1.545665e-03
            70  7.693067e-02  7.217638e-02  1.525119e-03
            71  7.496533e-02  7.221566e-02  1.504144e-03
            72  6.750667e-02  7.215026e-02  1.484674e-03
            73  5.580267e-02  7.192632e-02  1.481129e-03
            74  4.650400e-02  7.158277e-02  1.500427e-03
            75  6.859467e-02  7.154293e-02  1.480950e-03
            76  5.995733e-02  7.139049e-02  1.469289e-03
            77  5.923467e-02  7.123262e-02  1.458664e-03
            78  6.786400e-02  7.118944e-02  1.440602e-03
            79  7.304000e-02  7.121286e-02  1.422557e-03
            80  5.712533e-02  7.103677e-02  1.415632e-03
            81  6.055467e-02  7.090736e-02  1.404058e-03
            82  7.587200e-02  7.096790e-02  1.388240e-03
            83  7.753333e-02  7.104700e-02  1.373766e-03
            84  6.361600e-02  7.095854e-02  1.360257e-03
            85  7.510667e-02  7.100734e-02  1.345129e-03
            86  7.540267e-02  7.105845e-02  1.330458e-03
            87  6.984000e-02  7.104444e-02  1.315239e-03
            88  6.118933e-02  7.093245e-02  1.305053e-03
            89  5.522933e-02  7.075601e-02  1.302262e-03
            90  8.284533e-02  7.089034e-02  1.294701e-03
            91  7.233067e-02  7.090617e-02  1.280571e-03
            92  6.827733e-02  7.087759e-02  1.266970e-03
            93  6.689600e-02  7.083478e-02  1.254070e-03
            94  6.253333e-02  7.074647e-02  1.243834e-03
            95  7.766133e-02  7.081926e-02  1.232869e-03
            96  6.324000e-02  7.074031e-02  1.222552e-03
            97  6.847467e-02  7.071695e-02  1.210172e-03
            98  7.576800e-02  7.076849e-02  1.198920e-03
            99  5.797333e-02  7.063925e-02  1.193756e-03
           100  6.707467e-02  7.060360e-02  1.182350e-03
