#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  2.765967e+00  2.765967e+00  0.000000e+00
             2  2.724326e+00  2.745147e+00  1.472252e-02
             3  2.688558e+00  2.726284e+00  1.826312e-02
             4  2.632785e+00  2.702909e+00  2.444171e-02
             5  2.668907e+00  2.696109e+00  2.047757e-02
             6  2.795129e+00  2.712612e+00  2.276332e-02
             7  2.865099e+00  2.734396e+00  2.806136e-02
             8  2.744857e+00  2.735704e+00  2.458414e-02
             9  2.893858e+00  2.753276e+00  2.742308e-02
            10  2.819481e+00  2.759897e+00  2.546740e-02
            11  2.822886e+00  2.765623e+00  2.378725e-02
            12  2.731736e+00  2.762799e+00  2.197196e-02
            13  2.671921e+00  2.755809e+00  2.136496e-02
            14  2.672769e+00  2.749877e+00  2.064583e-02
            15  2.739496e+00  2.749185e+00  1.928104e-02
            16  2.712583e+00  2.746897e+00  1.821118e-02
            17  2.612504e+00  2.738992e+00  1.877758e-02
            18  2.715991e+00  2.737714e+00  1.777781e-02
            19  2.618378e+00  2.731433e+00  1.791732e-02
            20  2.788629e+00  2.734293e+00  1.724817e-02
            21  2.652307e+00  2.730389e+00  1.686288e-02
            22  2.842987e+00  2.735507e+00  1.685520e-02
            23  2.721404e+00  2.734894e+00  1.613351e-02
            24  2.774531e+00  2.736545e+00  1.554559e-02
            25  2.514935e+00  2.727681e+00  1.726711e-02
            26  2.743848e+00  2.728303e+00  1.661419e-02
            27  2.737075e+00  2.728628e+00  1.600202e-02
            28  2.686380e+00  2.727119e+00  1.550149e-02
            29  2.704259e+00  2.726331e+00  1.498699e-02
            30  2.844508e+00  2.730270e+00  1.499620e-02
            31  2.595558e+00  2.725924e+00  1.512897e-02
            32  2.683609e+00  2.724602e+00  1.471387e-02
            33  2.876776e+00  2.729213e+00  1.497316e-02
            34  2.662086e+00  2.727239e+00  1.466236e-02
            35  2.895793e+00  2.732055e+00  1.501349e-02
            36  2.653033e+00  2.729860e+00  1.475604e-02
            37  2.897573e+00  2.734393e+00  1.503732e-02
            38  2.562756e+00  2.729876e+00  1.530492e-02
            39  2.659769e+00  2.728078e+00  1.501768e-02
            40  2.642683e+00  2.725943e+00  1.479321e-02
            41  2.713850e+00  2.725648e+00  1.443534e-02
            42  2.757728e+00  2.726412e+00  1.411183e-02
            43  2.652443e+00  2.724692e+00  1.388810e-02
            44  2.584843e+00  2.721514e+00  1.393141e-02
            45  2.645277e+00  2.719819e+00  1.372445e-02
            46  2.900041e+00  2.723737e+00  1.397412e-02
            47  2.790165e+00  2.725151e+00  1.374809e-02
            48  2.858669e+00  2.727932e+00  1.374019e-02
            49  2.762216e+00  2.728632e+00  1.347758e-02
            50  2.686365e+00  2.727787e+00  1.323451e-02
            51  2.668406e+00  2.726622e+00  1.302613e-02
            52  2.758996e+00  2.727245e+00  1.279049e-02
            53  2.713530e+00  2.726986e+00  1.255178e-02
            54  2.784878e+00  2.728058e+00  1.236504e-02
            55  2.807771e+00  2.729507e+00  1.222486e-02
            56  2.713353e+00  2.729219e+00  1.200997e-02
            57  2.883530e+00  2.731926e+00  1.210054e-02
            58  2.827628e+00  2.733576e+00  1.200388e-02
            59  2.813247e+00  2.734927e+00  1.187614e-02
            60  2.797093e+00  2.735963e+00  1.172331e-02
            61  2.737705e+00  2.735991e+00  1.153116e-02
            62  2.776064e+00  2.736638e+00  1.136327e-02
            63  2.740620e+00  2.736701e+00  1.118308e-02
            64  2.757625e+00  2.737028e+00  1.101312e-02
            65  2.757577e+00  2.737344e+00  1.084822e-02
            66  2.871894e+00  2.739382e+00  1.087372e-02
            67  2.902639e+00  2.741819e+00  1.098105e-02
            68  2.671368e+00  2.740783e+00  1.086833e-02
            69  2.622862e+00  2.739074e+00  1.084435e-02
            70  2.726924e+00  2.738901e+00  1.069082e-02
            71  2.919829e+00  2.741449e+00  1.083970e-02
            72  2.793802e+00  2.742176e+00  1.071351e-02
            73  2.747757e+00  2.742252e+00  1.056702e-02
            74  2.840555e+00  2.743581e+00  1.050739e-02
            75  2.683053e+00  2.742774e+00  1.039824e-02
            76  2.834110e+00  2.743976e+00  1.033063e-02
            77  2.644838e+00  2.742688e+00  1.027639e-02
            78  2.624723e+00  2.741176e+00  1.025532e-02
            79  2.677448e+00  2.740369e+00  1.015718e-02
            80  2.879676e+00  2.742110e+00  1.017839e-02
            81  2.722550e+00  2.741869e+00  1.005560e-02
            82  2.905414e+00  2.743863e+00  1.012883e-02
            83  2.752069e+00  2.743962e+00  1.000728e-02
            84  2.763657e+00  2.744197e+00  9.890889e-03
            85  2.690736e+00  2.743568e+00  9.794502e-03
            86  2.786687e+00  2.744069e+00  9.693437e-03
            87  2.743785e+00  2.744066e+00  9.582019e-03
            88  2.709819e+00  2.743677e+00  9.481032e-03
            89  2.704041e+00  2.743231e+00  9.384957e-03
            90  2.824563e+00  2.744135e+00  9.324086e-03
            91  2.753052e+00  2.744233e+00  9.222139e-03
            92  2.660277e+00  2.743320e+00  9.166938e-03
            93  2.807399e+00  2.744009e+00  9.094226e-03
            94  2.700559e+00  2.743547e+00  9.009218e-03
            95  2.864623e+00  2.744822e+00  9.004081e-03
            96  2.776583e+00  2.745153e+00  8.916365e-03
            97  2.767950e+00  2.745388e+00  8.827540e-03
            98  2.675632e+00  2.744676e+00  8.766113e-03
            99  2.554071e+00  2.742750e+00  8.886478e-03
           100  2.808504e+00  2.743408e+00  8.821907e-03
