#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.024000e-03  2.024000e-03  0.000000e+00
             2 -2.816000e-03 -3.960000e-04  1.711198e-03
             3  1.999200e-02  6.400000e-03  5.664965e-03
             4 -8.701333e-03  2.624667e-03  5.361111e-03
             5 -1.071467e-02 -4.320000e-05  4.908012e-03
             6  2.296000e-03  3.466667e-04  4.105465e-03
             7 -6.810667e-03 -6.758095e-04  3.644071e-03
             8 -3.669333e-03 -1.050000e-03  3.207717e-03
             9 -5.832000e-03 -1.581333e-03  2.894975e-03
            10  2.099200e-02  6.760000e-04  3.372612e-03
            11 -3.082667e-03  3.343030e-04  3.083272e-03
            12  1.321867e-02  1.408000e-03  3.007476e-03
            13 -4.794667e-03  9.308718e-04  2.813725e-03
            14 -1.535467e-02 -2.323810e-04  2.843050e-03
            15  4.152000e-03  5.991111e-05  2.668497e-03
            16  3.560000e-03  2.786667e-04  2.510666e-03
            17  4.594667e-03  5.325490e-04  2.375782e-03
            18  1.608533e-02  1.396593e-03  2.395768e-03
            19  7.501333e-03  1.717895e-03  2.291119e-03
            20 -3.608000e-03  1.451600e-03  2.191984e-03
            21  2.050667e-03  1.480127e-03  2.087790e-03
            22  6.776000e-03  1.720848e-03  2.006720e-03
            23  1.234667e-03  1.699710e-03  1.919582e-03
            24  5.133333e-03  1.842778e-03  1.844923e-03
            25  4.528000e-03  1.950187e-03  1.774250e-03
            26  1.781333e-03  1.943692e-03  1.706022e-03
            27 -1.693333e-02  1.244543e-03  1.780341e-03
            28 -1.494933e-02  6.661905e-04  1.808260e-03
            29 -8.848000e-03  3.381149e-04  1.775418e-03
            30 -7.461333e-03  7.813333e-05  1.735168e-03
            31  1.739200e-02  6.366452e-04  1.766796e-03
            32 -4.426667e-03  4.784167e-04  1.718654e-03
            33  6.717333e-03  6.674747e-04  1.676940e-03
            34 -2.333600e-02 -3.850980e-05  1.769999e-03
            35 -1.329600e-02 -4.172952e-04  1.759492e-03
            36  3.744000e-03 -3.017037e-04  1.714410e-03
            37 -1.618933e-02 -7.310991e-04  1.721008e-03
            38  3.605333e-03 -6.169825e-04  1.679497e-03
            39  3.557333e-03 -5.099487e-04  1.639840e-03
            40 -2.034667e-03 -5.480667e-04  1.599287e-03
            41 -2.308533e-02 -1.097756e-03  1.652048e-03
            42  1.496000e-03 -1.036000e-03  1.613868e-03
            43  1.097600e-02 -7.566512e-04  1.600330e-03
            44 -7.578667e-03 -9.116970e-04  1.571452e-03
            45 -1.251467e-02 -1.169541e-03  1.557540e-03
            46 -1.533600e-02 -1.477507e-03  1.553829e-03
            47  1.760000e-03 -1.408624e-03  1.522295e-03
            48  6.813333e-03 -1.237333e-03  1.500186e-03
            49 -2.075467e-02 -1.635646e-03  1.521530e-03
            50 -9.717333e-03 -1.797280e-03  1.499660e-03
            51  8.592000e-03 -1.593569e-03  1.484026e-03
            52 -5.341333e-03 -1.665641e-03  1.457236e-03
            53  1.894933e-02 -1.276679e-03  1.480742e-03
            54 -1.573333e-04 -1.255951e-03  1.453466e-03
            55  4.869333e-03 -1.144582e-03  1.431299e-03
            56 -9.253333e-03 -1.289381e-03  1.413046e-03
            57  6.512000e-03 -1.152515e-03  1.394868e-03
            58  5.090667e-03 -1.044874e-03  1.374966e-03
            59  1.072533e-02 -8.453785e-04  1.366057e-03
            60  2.214933e-02 -4.621333e-04  1.396014e-03
            61  1.432000e-03 -4.310820e-04  1.373474e-03
            62  2.594667e-03 -3.822796e-04  1.352188e-03
            63  1.957333e-02 -6.552381e-05  1.367322e-03
            64  1.928267e-02  2.367917e-04  1.378974e-03
            65  9.109333e-03  3.732923e-04  1.364498e-03
            66 -8.080000e-03  2.452121e-04  1.349822e-03
            67 -1.231467e-02  5.775124e-05  1.342629e-03
            68  3.093333e-04  6.145098e-05  1.322890e-03
            69 -1.561600e-02 -1.657585e-04  1.323085e-03
            70  6.861333e-03 -6.537143e-05  1.307987e-03
            71  3.176000e-03 -1.971831e-05  1.290361e-03
            72 -3.720000e-03 -7.111111e-05  1.273462e-03
            73 -5.709333e-03 -1.483470e-04  1.258358e-03
            74 -1.502133e-02 -3.493333e-04  1.257301e-03
            75 -7.288000e-03 -4.418489e-04  1.243936e-03
            76 -9.285333e-03 -5.582105e-04  1.232999e-03
            77  2.394667e-03 -5.198615e-04  1.217582e-03
            78 -4.136000e-03 -5.662222e-04  1.202855e-03
            79  5.173333e-03 -4.935696e-04  1.189821e-03
            80 -1.301333e-02 -6.500667e-04  1.185195e-03
            81  1.344000e-03 -6.254486e-04  1.170819e-03
            82 -4.664000e-03 -6.746992e-04  1.157576e-03
            83  9.762667e-03 -5.489478e-04  1.150439e-03
            84 -1.080000e-02 -6.709841e-04  1.143198e-03
            85  2.800000e-03 -6.301490e-04  1.130478e-03
            86 -9.973333e-04 -6.344186e-04  1.117341e-03
            87 -3.730667e-03 -6.700077e-04  1.105064e-03
            88 -1.432000e-03 -6.786667e-04  1.092541e-03
            89 -7.517333e-03 -7.555056e-04  1.082964e-03
            90  1.132533e-02 -6.212741e-04  1.079218e-03
            91 -6.842667e-03 -6.896410e-04  1.069521e-03
            92 -7.109333e-03 -7.594203e-04  1.060170e-03
            93 -1.716533e-02 -9.358280e-04  1.063346e-03
            94 -2.485333e-03 -9.523121e-04  1.052161e-03
            95 -5.277333e-03 -9.978386e-04  1.042071e-03
            96 -8.309333e-03 -1.074000e-03  1.033995e-03
            97 -1.186400e-02 -1.185237e-03  1.029301e-03
            98  9.336000e-03 -1.077878e-03  1.024382e-03
            99 -1.153333e-02 -1.183488e-03  1.019464e-03
           100 -2.584000e-03 -1.197493e-03  1.009366e-03
