#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.019575e-01  2.019575e-01  0.000000e+00
             2  2.001491e-01  2.010533e-01  6.393478e-04
             3  2.015718e-01  2.012261e-01  4.489893e-04
             4  1.938564e-01  1.993837e-01  1.630732e-03
             5  1.929246e-01  1.980919e-01  1.742699e-03
             6  1.955036e-01  1.976605e-01  1.504694e-03
             7  1.940764e-01  1.971485e-01  1.374092e-03
             8  1.996079e-01  1.974559e-01  1.236242e-03
             9  1.950253e-01  1.971858e-01  1.127994e-03
            10  1.993756e-01  1.974048e-01  1.036232e-03
            11  2.000879e-01  1.976487e-01  9.703111e-04
            12  2.002175e-01  1.978628e-01  9.127599e-04
            13  1.977710e-01  1.978557e-01  8.425750e-04
            14  1.922017e-01  1.974519e-01  8.738350e-04
            15  1.984638e-01  1.975193e-01  8.181791e-04
            16  1.957712e-01  1.974101e-01  7.743033e-04
            17  1.958164e-01  1.973163e-01  7.344090e-04
            18  1.935827e-01  1.971089e-01  7.223075e-04
            19  1.952025e-01  1.970086e-01  6.912249e-04
            20  2.010318e-01  1.972097e-01  6.853102e-04
            21  1.970192e-01  1.972007e-01  6.527364e-04
            22  1.996424e-01  1.973117e-01  6.324318e-04
            23  1.991023e-01  1.973895e-01  6.097078e-04
            24  2.004372e-01  1.975165e-01  5.973810e-04
            25  1.979283e-01  1.975330e-01  5.737128e-04
            26  1.929596e-01  1.973571e-01  5.779836e-04
            27  1.951094e-01  1.972738e-01  5.625397e-04
            28  1.978069e-01  1.972929e-01  5.427710e-04
            29  2.015345e-01  1.974391e-01  5.434049e-04
            30  1.954453e-01  1.973727e-01  5.293399e-04
            31  1.941712e-01  1.972694e-01  5.222416e-04
            32  1.958316e-01  1.972245e-01  5.078507e-04
            33  1.951101e-01  1.971604e-01  4.964865e-04
            34  1.951560e-01  1.971014e-01  4.853711e-04
            35  1.971895e-01  1.971040e-01  4.715099e-04
            36  1.992265e-01  1.971629e-01  4.620838e-04
            37  1.939457e-01  1.970760e-01  4.577028e-04
            38  1.928636e-01  1.969651e-01  4.588852e-04
            39  1.950026e-01  1.969148e-01  4.498693e-04
            40  1.962646e-01  1.968985e-01  4.389161e-04
            41  1.972460e-01  1.969070e-01  4.282926e-04
            42  1.961862e-01  1.968898e-01  4.184389e-04
            43  1.937000e-01  1.968157e-01  4.152314e-04
            44  1.942905e-01  1.967583e-01  4.097411e-04
            45  1.941832e-01  1.967011e-01  4.046118e-04
            46  1.945152e-01  1.966535e-01  3.985965e-04
            47  1.928153e-01  1.965719e-01  3.983937e-04
            48  1.953620e-01  1.965467e-01  3.908903e-04
            49  1.946573e-01  1.965081e-01  3.848100e-04
            50  1.936107e-01  1.964502e-01  3.814522e-04
            51  1.977236e-01  1.964751e-01  3.747891e-04
            52  1.970450e-01  1.964861e-01  3.677418e-04
            53  1.989107e-01  1.965318e-01  3.636377e-04
            54  1.958818e-01  1.965198e-01  3.571029e-04
            55  1.998885e-01  1.965810e-01  3.558239e-04
            56  1.978196e-01  1.966032e-01  3.501565e-04
            57  1.997760e-01  1.966588e-01  3.484097e-04
            58  1.953470e-01  1.966362e-01  3.431359e-04
            59  1.956231e-01  1.966190e-01  3.377494e-04
            60  1.928887e-01  1.965569e-01  3.377942e-04
            61  1.960216e-01  1.965481e-01  3.323705e-04
            62  1.903832e-01  1.964487e-01  3.415595e-04
            63  1.960959e-01  1.964431e-01  3.361838e-04
            64  1.958983e-01  1.964345e-01  3.310386e-04
            65  2.006681e-01  1.964997e-01  3.322914e-04
            66  1.987681e-01  1.965340e-01  3.290294e-04
            67  1.984310e-01  1.965624e-01  3.253343e-04
            68  1.942557e-01  1.965284e-01  3.223136e-04
            69  1.979146e-01  1.965485e-01  3.182678e-04
            70  1.963451e-01  1.965456e-01  3.137344e-04
            71  1.978846e-01  1.965645e-01  3.098819e-04
            72  1.977719e-01  1.965812e-01  3.060314e-04
            73  1.945236e-01  1.965531e-01  3.031345e-04
            74  1.978897e-01  1.965711e-01  2.995758e-04
            75  1.923087e-01  1.965143e-01  3.009239e-04
            76  1.956725e-01  1.965032e-01  2.971682e-04
            77  1.965203e-01  1.965034e-01  2.933089e-04
            78  1.972033e-01  1.965124e-01  2.896858e-04
            79  1.914276e-01  1.964480e-01  2.930821e-04
            80  1.944588e-01  1.964232e-01  2.904714e-04
            81  1.965623e-01  1.964249e-01  2.868904e-04
            82  1.954847e-01  1.964134e-01  2.836208e-04
            83  1.921755e-01  1.963624e-01  2.847626e-04
            84  2.025569e-01  1.964361e-01  2.907645e-04
            85  1.974757e-01  1.964483e-01  2.876009e-04
            86  1.998306e-01  1.964877e-01  2.869331e-04
            87  1.964837e-01  1.964876e-01  2.836350e-04
            88  1.933953e-01  1.964525e-01  2.825803e-04
            89  1.950711e-01  1.964370e-01  2.798311e-04
            90  1.968836e-01  1.964419e-01  2.767659e-04
            91  1.976398e-01  1.964551e-01  2.740374e-04
            92  1.977525e-01  1.964692e-01  2.714213e-04
            93  1.959230e-01  1.964633e-01  2.685663e-04
            94  1.978926e-01  1.964785e-01  2.661393e-04
            95  1.978944e-01  1.964934e-01  2.637549e-04
            96  1.958079e-01  1.964863e-01  2.611041e-04
            97  1.956605e-01  1.964778e-01  2.585510e-04
            98  1.950159e-01  1.964629e-01  2.563427e-04
            99  1.946229e-01  1.964443e-01  2.544262e-04
           100  1.967897e-01  1.964477e-01  2.519054e-04
