#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.350579e+00  1.350579e+00  0.000000e+00
             2  1.345480e+00  1.348029e+00  1.802651e-03
             3  1.344768e+00  1.346942e+00  1.494028e-03
             4  1.330768e+00  1.342899e+00  3.676727e-03
             5  1.346043e+00  1.343527e+00  2.994668e-03
             6  1.333168e+00  1.341801e+00  2.951615e-03
             7  1.321416e+00  1.338889e+00  3.697250e-03
             8  1.352499e+00  1.340590e+00  3.605311e-03
             9  1.342232e+00  1.340772e+00  3.209334e-03
            10  1.350035e+00  1.341699e+00  3.019099e-03
            11  1.367229e+00  1.344020e+00  3.525649e-03
            12  1.368040e+00  1.346021e+00  3.757355e-03
            13  1.328315e+00  1.344659e+00  3.706990e-03
            14  1.353968e+00  1.345324e+00  3.501328e-03
            15  1.402600e+00  1.349143e+00  4.928213e-03
            16  1.355531e+00  1.349542e+00  4.636345e-03
            17  1.310909e+00  1.347269e+00  4.888931e-03
            18  1.362645e+00  1.348124e+00  4.691357e-03
            19  1.316664e+00  1.346468e+00  4.727615e-03
            20  1.338651e+00  1.346077e+00  4.507363e-03
            21  1.383413e+00  1.347855e+00  4.630118e-03
            22  1.349744e+00  1.347941e+00  4.420454e-03
            23  1.419371e+00  1.351046e+00  5.206140e-03
            24  1.314024e+00  1.349504e+00  5.212749e-03
            25  1.350936e+00  1.349561e+00  5.004554e-03
            26  1.339075e+00  1.349158e+00  4.828296e-03
            27  1.357928e+00  1.349483e+00  4.660384e-03
            28  1.299200e+00  1.347687e+00  4.827551e-03
            29  1.372072e+00  1.348528e+00  4.733750e-03
            30  1.408301e+00  1.350520e+00  4.977645e-03
            31  1.318131e+00  1.349475e+00  4.925510e-03
            32  1.419749e+00  1.351671e+00  5.238324e-03
            33  1.364221e+00  1.352052e+00  5.093373e-03
            34  1.369840e+00  1.352575e+00  4.970366e-03
            35  1.441331e+00  1.355111e+00  5.436909e-03
            36  1.372587e+00  1.355596e+00  5.307511e-03
            37  1.327453e+00  1.354836e+00  5.218282e-03
            38  1.354632e+00  1.354830e+00  5.080962e-03
            39  1.380976e+00  1.355501e+00  4.994713e-03
            40  1.419965e+00  1.357112e+00  5.123258e-03
            41  1.323291e+00  1.356287e+00  5.064277e-03
            42  1.388051e+00  1.357044e+00  4.999849e-03
            43  1.343896e+00  1.356738e+00  4.892913e-03
            44  1.318688e+00  1.355873e+00  4.857529e-03
            45  1.375371e+00  1.356306e+00  4.768868e-03
            46  1.427235e+00  1.357848e+00  4.908146e-03
            47  1.365112e+00  1.358003e+00  4.806150e-03
            48  1.375152e+00  1.358360e+00  4.719283e-03
            49  1.381813e+00  1.358839e+00  4.647180e-03
            50  1.297427e+00  1.357610e+00  4.713753e-03
            51  1.353027e+00  1.357521e+00  4.622183e-03
            52  1.419891e+00  1.358720e+00  4.686333e-03
            53  1.441099e+00  1.360274e+00  4.848825e-03
            54  1.388163e+00  1.360791e+00  4.786457e-03
            55  1.308656e+00  1.359843e+00  4.792372e-03
            56  1.360008e+00  1.359846e+00  4.706795e-03
            57  1.335232e+00  1.359414e+00  4.643986e-03
            58  1.382933e+00  1.359819e+00  4.581587e-03
            59  1.417229e+00  1.360793e+00  4.606103e-03
            60  1.403139e+00  1.361498e+00  4.583087e-03
            61  1.409797e+00  1.362290e+00  4.575839e-03
            62  1.398067e+00  1.362867e+00  4.538273e-03
            63  1.341669e+00  1.362531e+00  4.478693e-03
            64  1.332611e+00  1.362063e+00  4.433046e-03
            65  1.370885e+00  1.362199e+00  4.366922e-03
            66  1.390899e+00  1.362634e+00  4.322353e-03
            67  1.385179e+00  1.362970e+00  4.270918e-03
            68  1.351187e+00  1.362797e+00  4.211624e-03
            69  1.368816e+00  1.362884e+00  4.151490e-03
            70  1.354400e+00  1.362763e+00  4.093952e-03
            71  1.409651e+00  1.363423e+00  4.089207e-03
            72  1.366013e+00  1.363459e+00  4.032570e-03
            73  1.349728e+00  1.363271e+00  3.981714e-03
            74  1.374877e+00  1.363428e+00  3.930995e-03
            75  1.324560e+00  1.362910e+00  3.912594e-03
            76  1.380139e+00  1.363137e+00  3.867674e-03
            77  1.342944e+00  1.362874e+00  3.826324e-03
            78  1.289187e+00  1.361930e+00  3.892146e-03
            79  1.326944e+00  1.361487e+00  3.867991e-03
            80  1.354880e+00  1.361404e+00  3.820523e-03
            81  1.397128e+00  1.361845e+00  3.798727e-03
            82  1.348925e+00  1.361688e+00  3.755667e-03
            83  1.341371e+00  1.361443e+00  3.718386e-03
            84  1.389088e+00  1.361772e+00  3.688655e-03
            85  1.376624e+00  1.361947e+00  3.649396e-03
            86  1.463917e+00  1.363132e+00  3.794696e-03
            87  1.366688e+00  1.363173e+00  3.751299e-03
            88  1.354832e+00  1.363078e+00  3.709868e-03
            89  1.346397e+00  1.362891e+00  3.672915e-03
            90  1.358456e+00  1.362842e+00  3.632436e-03
            91  1.347424e+00  1.362672e+00  3.596468e-03
            92  1.360117e+00  1.362645e+00  3.557483e-03
            93  1.396072e+00  1.363004e+00  3.537342e-03
            94  1.363501e+00  1.363009e+00  3.499714e-03
            95  1.427704e+00  1.363690e+00  3.528510e-03
            96  1.402816e+00  1.364098e+00  3.515213e-03
            97  1.332885e+00  1.363776e+00  3.493670e-03
            98  1.381221e+00  1.363954e+00  3.462553e-03
            99  1.342163e+00  1.363734e+00  3.434567e-03
           100  1.305627e+00  1.363153e+00  3.449025e-03
