#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  1.709333e-03  1.709333e-03  0.000000e+00
             2 -8.080000e-04  4.506667e-04  8.900117e-04
             3  1.880000e-03  9.271111e-04  7.094974e-04
             4  1.960000e-03  1.185333e-03  5.772036e-04
             5  1.280000e-04  9.738667e-04  4.989985e-04
             6 -1.060800e-02 -9.564444e-04  1.810525e-03
             7  2.960000e-03 -3.969524e-04  1.636044e-03
             8  5.653333e-04 -2.766667e-04  1.435953e-03
             9  3.544000e-03  1.478519e-04  1.337683e-03
            10  4.269333e-03  5.600000e-04  1.265816e-03
            11  2.960000e-04  5.360000e-04  1.150970e-03
            12 -3.200000e-03  2.246667e-04  1.096354e-03
            13 -3.373333e-03 -5.210256e-05  1.046371e-03
            14 -1.290667e-03 -1.405714e-04  9.753630e-04
            15  7.781333e-03  3.875556e-04  1.043571e-03
            16 -7.752000e-03 -1.211667e-04  1.095348e-03
            17 -4.589333e-03 -3.840000e-04  1.061982e-03
            18  8.560000e-04 -3.151111e-04  1.005215e-03
            19 -1.112000e-03 -3.570526e-04  9.531833e-04
            20 -5.818667e-03 -6.301333e-04  9.438317e-04
            21  7.917333e-03 -2.231111e-04  9.827394e-04
            22 -4.725333e-03 -4.277576e-04  9.591406e-04
            23 -4.405333e-03 -6.006957e-04  9.328994e-04
            24 -7.840000e-04 -6.083333e-04  8.940599e-04
            25  4.018667e-03 -4.232533e-04  8.772451e-04
            26  1.485333e-03 -3.498462e-04  8.465707e-04
            27 -1.051733e-02 -7.264198e-04  8.950603e-04
            28  3.008000e-03 -5.930476e-04  8.729742e-04
            29 -3.386667e-04 -5.842759e-04  8.429157e-04
            30 -9.546667e-04 -5.966222e-04  8.149089e-04
            31  2.072000e-03 -5.105376e-04  7.931553e-04
            32 -1.061867e-02 -8.264167e-04  8.288864e-04
            33 -5.882667e-03 -9.796364e-04  8.178074e-04
            34  8.176000e-03 -7.103529e-04  8.369149e-04
            35 -4.445333e-03 -8.170667e-04  8.197783e-04
            36 -2.098667e-03 -8.526667e-04  7.977793e-04
            37 -1.264000e-03 -8.637838e-04  7.762951e-04
            38 -8.882667e-03 -1.074807e-03  7.840235e-04
            39  9.120000e-04 -1.023863e-03  7.655736e-04
            40  5.312000e-03 -8.654667e-04  7.626443e-04
            41 -9.253333e-03 -1.070049e-03  7.709951e-04
            42  1.677333e-03 -1.004635e-03  7.554079e-04
            43 -1.290667e-03 -1.011287e-03  7.378696e-04
            44 -5.680000e-03 -1.117394e-03  7.286891e-04
            45  8.232000e-03 -9.096296e-04  7.415236e-04
            46  4.968000e-03 -7.818551e-04  7.363299e-04
            47 -2.845333e-03 -8.257589e-04  7.219710e-04
            48  1.160000e-03 -7.843889e-04  7.081142e-04
