#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.490815e+00  1.490815e+00  0.000000e+00
             2  1.516240e+00  1.503527e+00  8.988856e-03
             3  1.462171e+00  1.489742e+00  1.275172e-02
             4  1.472032e+00  1.485314e+00  1.030381e-02
             5  1.432896e+00  1.474831e+00  1.248497e-02
             6  1.464322e+00  1.473079e+00  1.052627e-02
             7  1.495454e+00  1.476276e+00  9.495446e-03
             8  1.417527e+00  1.468932e+00  1.078049e-02
             9  1.511626e+00  1.473676e+00  1.057497e-02
            10  1.499372e+00  1.476245e+00  9.824701e-03
            11  1.520049e+00  1.480227e+00  9.705059e-03
            12  1.476626e+00  1.479927e+00  8.900943e-03
            13  1.460277e+00  1.478416e+00  8.343612e-03
            14  1.487620e+00  1.479073e+00  7.773498e-03
            15  1.450697e+00  1.477181e+00  7.481918e-03
            16  1.481471e+00  1.477450e+00  7.019099e-03
            17  1.481948e+00  1.477714e+00  6.611197e-03
            18  1.472537e+00  1.477427e+00  6.250162e-03
            19  1.434442e+00  1.475164e+00  6.317396e-03
            20  1.480491e+00  1.475431e+00  6.007137e-03
            21  1.448267e+00  1.474137e+00  5.858686e-03
            22  1.466526e+00  1.473791e+00  5.602586e-03
            23  1.462784e+00  1.473313e+00  5.379396e-03
            24  1.479158e+00  1.473556e+00  5.160765e-03
            25  1.490105e+00  1.474218e+00  4.996606e-03
            26  1.493747e+00  1.474969e+00  4.860556e-03
            27  1.498025e+00  1.475823e+00  4.754954e-03
            28  1.469430e+00  1.475595e+00  4.590613e-03
            29  1.456985e+00  1.474953e+00  4.476945e-03
            30  1.478353e+00  1.475066e+00  4.329147e-03
            31  1.476035e+00  1.475098e+00  4.189610e-03
            32  1.516787e+00  1.476400e+00  4.256421e-03
            33  1.477187e+00  1.476424e+00  4.127505e-03
            34  1.429253e+00  1.475037e+00  4.232860e-03
            35  1.467323e+00  1.474816e+00  4.117655e-03
            36  1.474969e+00  1.474821e+00  4.003278e-03
            37  1.493567e+00  1.475327e+00  3.927010e-03
            38  1.447368e+00  1.474592e+00  3.891985e-03
            39  1.426744e+00  1.473365e+00  3.980870e-03
            40  1.506043e+00  1.474182e+00  3.964288e-03
            41  1.426300e+00  1.473014e+00  4.035956e-03
            42  1.469061e+00  1.472920e+00  3.940959e-03
            43  1.462323e+00  1.472673e+00  3.857006e-03
            44  1.483700e+00  1.472924e+00  3.777479e-03
            45  1.454980e+00  1.472525e+00  3.714521e-03
            46  1.465263e+00  1.472367e+00  3.637124e-03
            47  1.429456e+00  1.471454e+00  3.672544e-03
            48  1.536112e+00  1.472801e+00  3.835118e-03
            49  1.456263e+00  1.472464e+00  3.771673e-03
            50  1.422088e+00  1.471456e+00  3.828443e-03
            51  1.447696e+00  1.470990e+00  3.781617e-03
            52  1.518069e+00  1.471896e+00  3.815732e-03
            53  1.520815e+00  1.472819e+00  3.853754e-03
            54  1.485799e+00  1.473059e+00  3.789878e-03
            55  1.461088e+00  1.472841e+00  3.727216e-03
            56  1.480716e+00  1.472982e+00  3.663310e-03
            57  1.488828e+00  1.473260e+00  3.609573e-03
            58  1.474055e+00  1.473274e+00  3.547365e-03
            59  1.487031e+00  1.473507e+00  3.494896e-03
            60  1.473286e+00  1.473503e+00  3.436650e-03
            61  1.495576e+00  1.473865e+00  3.399308e-03
            62  1.448359e+00  1.473454e+00  3.369282e-03
            63  1.447326e+00  1.473039e+00  3.341227e-03
            64  1.450822e+00  1.472692e+00  3.307006e-03
            65  1.474800e+00  1.472724e+00  3.256288e-03
            66  1.456355e+00  1.472476e+00  3.216382e-03
            67  1.405639e+00  1.471479e+00  3.319473e-03
            68  1.465252e+00  1.471387e+00  3.271920e-03
            69  1.483669e+00  1.471565e+00  3.229339e-03
            70  1.509938e+00  1.472113e+00  3.229397e-03
            71  1.517172e+00  1.472748e+00  3.245672e-03
            72  1.462465e+00  1.472605e+00  3.203734e-03
            73  1.449669e+00  1.472291e+00  3.175216e-03
            74  1.501112e+00  1.472680e+00  3.156104e-03
            75  1.476437e+00  1.472731e+00  3.114420e-03
            76  1.485610e+00  1.472900e+00  3.078048e-03
            77  1.502547e+00  1.473285e+00  3.062061e-03
            78  1.453165e+00  1.473027e+00  3.033650e-03
            79  1.491115e+00  1.473256e+00  3.003877e-03
            80  1.458545e+00  1.473072e+00  2.971952e-03
            81  1.438662e+00  1.472647e+00  2.965468e-03
            82  1.525279e+00  1.473289e+00  2.997960e-03
            83  1.502792e+00  1.473645e+00  2.982838e-03
            84  1.446013e+00  1.473316e+00  2.965410e-03
            85  1.479938e+00  1.473394e+00  2.931547e-03
            86  1.517150e+00  1.473902e+00  2.941281e-03
            87  1.483789e+00  1.474016e+00  2.909667e-03
            88  1.450402e+00  1.473748e+00  2.888950e-03
            89  1.463406e+00  1.473631e+00  2.858826e-03
            90  1.458062e+00  1.473458e+00  2.832290e-03
            91  1.464078e+00  1.473355e+00  2.803041e-03
            92  1.481859e+00  1.473448e+00  2.774097e-03
            93  1.460030e+00  1.473304e+00  2.748018e-03
            94  1.446180e+00  1.473015e+00  2.733891e-03
            95  1.457845e+00  1.472855e+00  2.709772e-03
            96  1.439289e+00  1.472506e+00  2.704009e-03
            97  1.501287e+00  1.472802e+00  2.692363e-03
            98  1.430339e+00  1.472369e+00  2.699532e-03
            99  1.496315e+00  1.472611e+00  2.683078e-03
           100  1.443193e+00  1.472317e+00  2.672326e-03
