#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.155440e-01  2.155440e-01  0.000000e+00
             2  2.145520e-01  2.150480e-01  3.507250e-04
             3  2.538027e-01  2.279662e-01  1.055028e-02
             4  2.231413e-01  2.267600e-01  7.981363e-03
             5  1.777680e-01  2.169616e-01  1.084326e-02
             6  1.945573e-01  2.132276e-01  9.657611e-03
             7  1.473307e-01  2.038137e-01  1.202018e-02
             8  2.010987e-01  2.034743e-01  1.052245e-02
             9  1.715387e-01  1.999259e-01  9.933590e-03
            10  2.614053e-01  2.060739e-01  1.067451e-02
            11  2.106800e-01  2.064926e-01  9.712311e-03
            12  1.738453e-01  2.037720e-01  9.276176e-03
            13  2.047440e-01  2.038468e-01  8.562925e-03
            14  2.164347e-01  2.047459e-01  7.998354e-03
            15  2.075627e-01  2.049337e-01  7.467335e-03
            16  2.039627e-01  2.048730e-01  7.000873e-03
            17  2.129840e-01  2.053501e-01  6.605295e-03
            18  2.265680e-01  2.065289e-01  6.342643e-03
            19  2.232747e-01  2.074102e-01  6.069746e-03
            20  1.976000e-01  2.069197e-01  5.786045e-03
            21  1.848293e-01  2.058678e-01  5.605325e-03
            22  1.835787e-01  2.048547e-01  5.441328e-03
            23  1.546400e-01  2.026714e-01  5.625721e-03
            24  2.177920e-01  2.033014e-01  5.426479e-03
            25  1.805680e-01  2.023921e-01  5.285062e-03
            26  2.139600e-01  2.028370e-01  5.100483e-03
            27  1.904160e-01  2.023770e-01  4.932279e-03
            28  1.973520e-01  2.021975e-01  4.759390e-03
            29  2.106213e-01  2.024880e-01  4.604129e-03
            30  2.005600e-01  2.024237e-01  4.451107e-03
            31  2.606453e-01  2.043018e-01  4.687034e-03
            32  2.306267e-01  2.051245e-01  4.612193e-03
            33  2.537413e-01  2.065977e-01  4.701839e-03
            34  1.861147e-01  2.059953e-01  4.601983e-03
            35  2.163467e-01  2.062910e-01  4.479991e-03
            36  2.264800e-01  2.068519e-01  4.390507e-03
            37  1.859707e-01  2.062875e-01  4.307963e-03
            38  2.099760e-01  2.063846e-01  4.195689e-03
            39  3.119040e-01  2.090902e-01  4.883169e-03
            40  2.131413e-01  2.091915e-01  4.762140e-03
            41  1.709200e-01  2.082580e-01  4.736591e-03
            42  2.019973e-01  2.081090e-01  4.626160e-03
            43  2.438240e-01  2.089395e-01  4.592532e-03
            44  1.834213e-01  2.083596e-01  4.524627e-03
            45  2.008347e-01  2.081924e-01  4.427169e-03
            46  1.525120e-01  2.069819e-01  4.493355e-03
            47  2.061440e-01  2.069641e-01  4.397787e-03
            48  2.169627e-01  2.071724e-01  4.311097e-03
            49  1.667653e-01  2.063478e-01  4.301261e-03
            50  1.640107e-01  2.055010e-01  4.297772e-03
            51  2.517067e-01  2.064070e-01  4.307938e-03
            52  1.866320e-01  2.060267e-01  4.241845e-03
            53  2.473173e-01  2.068058e-01  4.232748e-03
            54  2.433307e-01  2.074822e-01  4.208060e-03
            55  2.050880e-01  2.074386e-01  4.131775e-03
            56  1.845360e-01  2.070297e-01  4.078184e-03
            57  1.908613e-01  2.067460e-01  4.016489e-03
            58  2.438853e-01  2.073863e-01  3.997957e-03
            59  2.372267e-01  2.078921e-01  3.962057e-03
            60  1.879493e-01  2.075597e-01  3.909940e-03
            61  1.932507e-01  2.073252e-01  3.852872e-03
            62  2.314320e-01  2.077140e-01  3.810298e-03
            63  2.024987e-01  2.076312e-01  3.750716e-03
            64  2.391013e-01  2.081229e-01  3.724204e-03
            65  2.379627e-01  2.085820e-01  3.695095e-03
            66  1.614533e-01  2.078679e-01  3.707463e-03
            67  2.127093e-01  2.079402e-01  3.652832e-03
            68  2.542800e-01  2.086216e-01  3.662129e-03
            69  1.721840e-01  2.080936e-01  3.646931e-03
            70  2.001627e-01  2.079803e-01  3.596591e-03
            71  1.912240e-01  2.077443e-01  3.553670e-03
            72  1.762747e-01  2.073072e-01  3.531090e-03
            73  1.910720e-01  2.070848e-01  3.489716e-03
            74  2.009253e-01  2.070015e-01  3.443550e-03
            75  1.576880e-01  2.063440e-01  3.459839e-03
            76  1.705733e-01  2.058734e-01  3.446181e-03
            77  2.336533e-01  2.062341e-01  3.420258e-03
            78  2.133013e-01  2.063248e-01  3.377608e-03
            79  2.121173e-01  2.063981e-01  3.335649e-03
            80  1.905093e-01  2.061995e-01  3.299861e-03
            81  1.754693e-01  2.058201e-01  3.280859e-03
            82  1.647013e-01  2.053186e-01  3.278945e-03
            83  1.882427e-01  2.051129e-01  3.245888e-03
            84  2.147467e-01  2.052276e-01  3.209272e-03
            85  2.130933e-01  2.053201e-01  3.172849e-03
            86  2.200613e-01  2.054915e-01  3.140582e-03
            87  1.612107e-01  2.049826e-01  3.145457e-03
            88  1.477440e-01  2.043321e-01  3.176252e-03
            89  1.947067e-01  2.042240e-01  3.142404e-03
            90  2.359467e-01  2.045764e-01  3.127194e-03
            91  2.213360e-01  2.047606e-01  3.098248e-03
            92  2.077200e-01  2.047928e-01  3.064738e-03
            93  2.260933e-01  2.050218e-01  3.040331e-03
            94  2.286320e-01  2.052730e-01  3.018344e-03
            95  1.963467e-01  2.051790e-01  2.988034e-03
            96  2.224933e-01  2.053594e-01  2.962347e-03
            97  1.649040e-01  2.049423e-01  2.961021e-03
            98  2.008107e-01  2.049002e-01  2.931106e-03
            99  1.869760e-01  2.047191e-01  2.907086e-03
           100  2.088267e-01  2.047602e-01  2.878305e-03
