#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
            42  5.253333e-04 -4.914286e-04  9.996899e-04
            43  4.317333e-03 -3.795969e-04  9.826765e-04
            44 -5.752000e-03 -5.016970e-04  9.678988e-04
            45 -8.949333e-03 -6.894222e-04  9.644229e-04
            46 -9.560000e-03 -8.822609e-04  9.625434e-04
            47 -5.866667e-05 -8.647376e-04  9.422233e-04
            48  4.285333e-03 -7.574444e-04  9.286824e-04
            49 -1.365600e-02 -1.020680e-03  9.463018e-04
            50  1.000000e-03 -9.802667e-04  9.282383e-04
            51 -5.760000e-04 -9.723399e-04  9.100714e-04
            52 -3.368000e-03 -1.018410e-03  8.937354e-04
            53  8.768000e-03 -8.337610e-04  8.957440e-04
            54 -7.613333e-03 -9.593086e-04  8.879109e-04
            55 -6.773333e-04 -9.541818e-04  8.717819e-04
            56  2.218667e-03 -8.975238e-04  8.580535e-04
            57  7.066667e-04 -8.693801e-04  8.434614e-04
            58  7.840000e-03 -7.192184e-04  8.421795e-04
            59  4.112000e-03 -6.373333e-04  8.318766e-04
            60  7.168000e-03 -5.072444e-04  8.281212e-04
            61  8.213333e-04 -4.854645e-04  8.148318e-04
            62  5.525333e-03 -3.885161e-04  8.074362e-04
            63  1.015467e-02 -2.211640e-04  8.117775e-04
            64  1.319467e-02 -1.154167e-05  8.257151e-04
            65  7.280000e-04 -1.641026e-07  8.130901e-04
            66 -2.645333e-03 -4.024242e-05  8.017577e-04
            67 -5.610667e-03 -1.233831e-04  7.940903e-04
            68  3.232000e-03 -7.403922e-05  7.839440e-04
            69 -1.382933e-02 -2.733913e-04  7.975268e-04
            70  3.552000e-03 -2.187429e-04  7.880037e-04
            71  3.472000e-03 -1.667606e-04  7.786177e-04
            72  2.458667e-03 -1.302963e-04  7.686570e-04
            73 -4.130667e-03 -1.850959e-04  7.600783e-04
            74 -1.050400e-02 -3.245405e-04  7.624910e-04
            75 -5.517333e-03 -3.937778e-04  7.554614e-04
            76 -4.061333e-03 -4.420351e-04  7.470609e-04
            77  9.016000e-03 -3.192035e-04  7.473885e-04
            78  8.346667e-04 -3.044103e-04  7.379530e-04
            79  1.098667e-03 -2.866498e-04  7.288255e-04
            80 -3.770667e-03 -3.302000e-04  7.210152e-04
            81  1.653333e-04 -3.240823e-04  7.121397e-04
            82 -3.986667e-03 -3.687480e-04  7.048544e-04
            83  7.560000e-03 -2.732209e-04  7.028057e-04
            84 -6.933333e-05 -2.707937e-04  6.944431e-04
            85  1.165333e-03 -2.538980e-04  6.864787e-04
            86 -6.754667e-03 -3.294884e-04  6.826454e-04
            87 -6.752000e-03 -4.033103e-04  6.787788e-04
            88 -6.602667e-03 -4.737576e-04  6.747112e-04
            89 -6.104000e-03 -5.370187e-04  6.700893e-04
            90  4.682667e-03 -4.790222e-04  6.651489e-04
            91 -3.264000e-03 -5.096264e-04  6.585433e-04
            92 -1.970667e-03 -5.255072e-04  6.515767e-04
            93 -1.728000e-02 -7.056631e-04  6.690129e-04
            94 -3.192000e-03 -7.321135e-04  6.624184e-04
            95 -5.744000e-03 -7.848702e-04  6.575430e-04
            96  1.626667e-04 -7.750000e-04  6.507677e-04
            97  1.288000e-03 -7.537320e-04  6.444062e-04
            98  4.482667e-03 -7.002993e-04  6.400421e-04
            99 -5.680000e-04 -6.989630e-04  6.335784e-04
           100  3.613333e-03 -6.558400e-04  6.287084e-04
