#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  8.133333e-03  8.133333e-03  0.000000e+00
             2 -4.189333e-03  1.972000e-03  4.356721e-03
             3  1.820000e-02  7.381333e-03  5.286139e-03
             4 -4.629333e-03  4.378667e-03  4.741317e-03
             5 -6.589333e-03  2.185067e-03  4.270452e-03
             6  3.253333e-03  2.363111e-03  3.562420e-03
             7  2.869333e-03  2.435429e-03  3.054237e-03
             8 -4.317333e-03  1.591333e-03  2.786658e-03
             9 -1.936000e-03  1.199407e-03  2.504438e-03
            10  1.521333e-02  2.600800e-03  2.616869e-03
            11 -1.346667e-03  2.241939e-03  2.403452e-03
            12  8.536000e-03  2.766444e-03  2.259671e-03
            13 -1.578667e-03  2.432205e-03  2.110425e-03
            14 -1.465067e-02  1.212000e-03  2.285366e-03
            15 -7.600000e-04  1.080533e-03  2.136786e-03
            16 -2.413333e-03  8.621667e-04  2.014364e-03
            17  6.093333e-03  1.169882e-03  1.919231e-03
            18  6.800000e-03  1.482667e-03  1.837919e-03
            19  4.005333e-03  1.615439e-03  1.745975e-03
            20 -7.061333e-03  1.181600e-03  1.711728e-03
            21  3.837333e-03  1.308063e-03  1.634882e-03
            22  9.384000e-03  1.675152e-03  1.601251e-03
            23  1.882667e-03  1.684174e-03  1.531657e-03
            24  6.869333e-03  1.900222e-03  1.482997e-03
            25  4.914667e-03  2.020800e-03  1.428570e-03
            26 -1.936000e-03  1.868615e-03  1.381708e-03
            27 -1.818667e-02  1.125827e-03  1.517109e-03
            28 -1.023733e-02  7.200000e-04  1.516234e-03
            29 -1.073067e-02  3.251494e-04  1.514491e-03
            30 -3.893333e-04  3.013333e-04  1.464195e-03
            31  9.066667e-03  5.840860e-04  1.444006e-03
            32  5.101333e-03  7.252500e-04  1.405764e-03
            33  3.760000e-03  8.172121e-04  1.366170e-03
            34 -1.644000e-02  3.096471e-04  1.417141e-03
            35 -5.784000e-03  1.355429e-04  1.387305e-03
            36  1.106933e-02  4.392593e-04  1.381615e-03
            37 -1.750133e-02 -4.562162e-05  1.426824e-03
            38  1.485333e-03 -5.333333e-06  1.389845e-03
            39 -4.130667e-03 -1.111111e-04  1.358227e-03
            40 -9.040000e-04 -1.309333e-04  1.324416e-03
            41 -2.186400e-02 -6.610081e-04  1.394160e-03
            42  6.261333e-03 -4.961905e-04  1.370674e-03
            43  4.749333e-03 -3.742016e-04  1.344215e-03
            44 -9.096000e-03 -5.724242e-04  1.328200e-03
            45 -6.794667e-03 -7.106963e-04  1.305862e-03
            46 -5.781333e-03 -8.209275e-04  1.282117e-03
            47  4.013333e-03 -7.180709e-04  1.258957e-03
            48  3.896000e-03 -6.219444e-04  1.236393e-03
            49 -1.435200e-02 -9.021497e-04  1.242507e-03
            50 -3.840000e-03 -9.609067e-04  1.219045e-03
            51 -1.416000e-03 -9.698301e-04  1.195175e-03
            52 -5.357333e-03 -1.054205e-03  1.175165e-03
            53  1.397333e-02 -7.706667e-04  1.186705e-03
            54 -6.781333e-03 -8.819753e-04  1.169938e-03
            55 -2.349333e-03 -9.086545e-04  1.148970e-03
            56 -3.304000e-03 -9.514286e-04  1.129249e-03
            57  8.986667e-04 -9.189708e-04  1.109904e-03
            58  8.445333e-03 -7.575172e-04  1.102448e-03
            59  1.109600e-02 -5.566102e-04  1.101917e-03
            60  1.635733e-02 -2.747111e-04  1.119029e-03
            61  1.949333e-03 -2.382514e-04  1.101278e-03
            62  7.445333e-03 -1.143226e-04  1.090466e-03
            63  1.622400e-02  1.450159e-04  1.103565e-03
            64  1.466933e-02  3.719583e-04  1.109411e-03
            65  2.194667e-03  4.000000e-04  1.092698e-03
            66 -2.360000e-03  3.581818e-04  1.076941e-03
            67 -5.570667e-03  2.696915e-04  1.064497e-03
            68  3.413333e-04  2.707451e-04  1.048843e-03
            69 -5.085333e-03  1.931208e-04  1.036511e-03
            70  7.613333e-03  2.991238e-04  1.027110e-03
            71  1.962667e-03  3.225540e-04  1.012911e-03
            72  2.176000e-03  3.482963e-04  9.991696e-04
            73 -2.381333e-03  3.109041e-04  9.861818e-04
            74 -1.375467e-02  1.208288e-04  9.910031e-04
            75 -3.450667e-03  7.320889e-05  9.789332e-04
            76 -2.392000e-03  4.077193e-05  9.665898e-04
            77  5.082667e-03  1.062511e-04  9.562519e-04
