#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.749335e-01  2.749335e-01  0.000000e+00
             2  2.697764e-01  2.723550e-01  1.823309e-03
             3  2.689372e-01  2.712157e-01  1.530625e-03
             4  2.742736e-01  2.719802e-01  1.325198e-03
             5  2.665781e-01  2.708998e-01  1.434493e-03
             6  2.677290e-01  2.703713e-01  1.289086e-03
             7  2.649536e-01  2.695974e-01  1.316930e-03
             8  2.674866e-01  2.693335e-01  1.178449e-03
             9  2.747088e-01  2.699308e-01  1.189268e-03
            10  2.630028e-01  2.692380e-01  1.256027e-03
            11  2.780686e-01  2.700408e-01  1.374654e-03
            12  2.737233e-01  2.703476e-01  1.293900e-03
            13  2.687227e-01  2.702226e-01  1.200391e-03
            14  2.699819e-01  2.702054e-01  1.114772e-03
            15  2.630354e-01  2.697274e-01  1.138332e-03
            16  2.720463e-01  2.698724e-01  1.076373e-03
            17  2.672926e-01  2.697206e-01  1.023698e-03
            18  2.706819e-01  2.697740e-01  9.682181e-04
            19  2.668590e-01  2.696206e-01  9.293351e-04
            20  2.665570e-01  2.694674e-01  8.954039e-04
            21  2.703608e-01  2.695100e-01  8.537756e-04
            22  2.654231e-01  2.693242e-01  8.349332e-04
            23  2.709813e-01  2.693962e-01  8.017344e-04
            24  2.631589e-01  2.691364e-01  8.093562e-04
            25  2.678266e-01  2.690840e-01  7.786758e-04
            26  2.661362e-01  2.689706e-01  7.569356e-04
            27  2.671370e-01  2.689027e-01  7.319410e-04
            28  2.732769e-01  2.690589e-01  7.222797e-04
            29  2.701366e-01  2.690961e-01  6.983287e-04
            30  2.664076e-01  2.690064e-01  6.807770e-04
            31  2.715095e-01  2.690872e-01  6.635876e-04
            32  2.632210e-01  2.689039e-01  6.676921e-04
            33  2.689858e-01  2.689064e-01  6.474636e-04
            34  2.711771e-01  2.689731e-01  6.318557e-04
            35  2.757638e-01  2.691672e-01  6.429010e-04
            36  2.695681e-01  2.691783e-01  6.251391e-04
            37  2.683414e-01  2.691557e-01  6.086525e-04
            38  2.646670e-01  2.690376e-01  6.039891e-04
            39  2.702017e-01  2.690674e-01  5.892393e-04
            40  2.692267e-01  2.690714e-01  5.745217e-04
            41  2.646022e-01  2.689624e-01  5.707562e-04
            42  2.699185e-01  2.689851e-01  5.576205e-04
            43  2.639482e-01  2.688680e-01  5.568203e-04
            44  2.669024e-01  2.688233e-01  5.459544e-04
            45  2.680638e-01  2.688065e-01  5.340829e-04
            46  2.677466e-01  2.687834e-01  5.229692e-04
            47  2.657564e-01  2.687190e-01  5.157927e-04
            48  2.667987e-01  2.686790e-01  5.065961e-04
            49  2.651145e-01  2.686063e-01  5.014531e-04
            50  2.737028e-01  2.687082e-01  5.016767e-04
            51  2.645299e-01  2.686263e-01  4.984846e-04
            52  2.722400e-01  2.686958e-01  4.937189e-04
            53  2.660495e-01  2.686458e-01  4.869215e-04
            54  2.731009e-01  2.687283e-01  4.848434e-04
            55  2.758081e-01  2.688570e-01  4.928196e-04
            56  2.725354e-01  2.689227e-01  4.883771e-04
            57  2.687316e-01  2.689194e-01  4.798206e-04
            58  2.704615e-01  2.689460e-01  4.722839e-04
            59  2.674860e-01  2.689212e-01  4.649269e-04
            60  2.644775e-01  2.688472e-01  4.630396e-04
            61  2.636311e-01  2.687617e-01  4.632769e-04
            62  2.713020e-01  2.688026e-01  4.576131e-04
            63  2.669620e-01  2.687734e-01  4.512811e-04
            64  2.674018e-01  2.687520e-01  4.447384e-04
            65  2.707675e-01  2.687830e-01  4.389759e-04
            66  2.714937e-01  2.688241e-01  4.342418e-04
            67  2.723643e-01  2.688769e-01  4.309633e-04
            68  2.696448e-01  2.688882e-01  4.247736e-04
            69  2.694738e-01  2.688967e-01  4.187022e-04
            70  2.772668e-01  2.690162e-01  4.294555e-04
            71  2.753636e-01  2.691056e-01  4.326119e-04
            72  2.702990e-01  2.691222e-01  4.269208e-04
            73  2.743843e-01  2.691943e-01  4.271146e-04
            74  2.707966e-01  2.692160e-01  4.218913e-04
            75  2.673940e-01  2.691917e-01  4.169649e-04
            76  2.635567e-01  2.691175e-01  4.180186e-04
            77  2.700662e-01  2.691298e-01  4.127713e-04
            78  2.676072e-01  2.691103e-01  4.079408e-04
            79  2.726560e-01  2.691552e-01  4.052384e-04
            80  2.641415e-01  2.690925e-01  4.049900e-04
            81  2.707295e-01  2.691127e-01  4.004941e-04
            82  2.702955e-01  2.691272e-01  3.958696e-04
            83  2.657950e-01  2.690870e-01  3.931306e-04
            84  2.667272e-01  2.690589e-01  3.894529e-04
            85  2.671848e-01  2.690369e-01  3.854947e-04
            86  2.668105e-01  2.690110e-01  3.818804e-04
            87  2.701919e-01  2.690246e-01  3.777322e-04
            88  2.743887e-01  2.690855e-01  3.783263e-04
            89  2.671505e-01  2.690638e-01  3.746996e-04
            90  2.714914e-01  2.690908e-01  3.715059e-04
            91  2.692580e-01  2.690926e-01  3.674280e-04
            92  2.749175e-01  2.691559e-01  3.688488e-04
            93  2.689763e-01  2.691540e-01  3.648878e-04
            94  2.748433e-01  2.692145e-01  3.659913e-04
            95  2.688821e-01  2.692110e-01  3.621555e-04
            96  2.739153e-01  2.692600e-01  3.616831e-04
            97  2.653864e-01  2.692201e-01  3.601523e-04
            98  2.721073e-01  2.692495e-01  3.576803e-04
            99  2.629118e-01  2.691855e-01  3.597505e-04
           100  2.642930e-01  2.691366e-01  3.594645e-04
