#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  2.143845e+00  2.143845e+00  0.000000e+00
             2  2.164646e+00  2.154246e+00  7.354298e-03
             3  2.127835e+00  2.145442e+00  8.700988e-03
             4  2.145207e+00  2.145383e+00  6.525939e-03
             5  2.137709e+00  2.143849e+00  5.398242e-03
             6  2.163626e+00  2.147145e+00  5.412162e-03
             7  2.253057e+00  2.162275e+00  1.475608e-02
             8  2.133151e+00  2.158635e+00  1.335311e-02
             9  2.236299e+00  2.167264e+00  1.439012e-02
            10  2.166879e+00  2.167225e+00  1.295116e-02
            11  2.139490e+00  2.164704e+00  1.201672e-02
            12  2.181251e+00  2.166083e+00  1.109417e-02
            13  2.190790e+00  2.167983e+00  1.040228e-02
            14  2.125094e+00  2.164920e+00  1.010031e-02
            15  2.157929e+00  2.164454e+00  9.437702e-03
            16  2.142440e+00  2.163078e+00  8.947574e-03
            17  2.074897e+00  2.157891e+00  9.810243e-03
            18  2.115858e+00  2.155556e+00  9.539105e-03
            19  2.109692e+00  2.153142e+00  9.337474e-03
            20  2.170178e+00  2.153994e+00  8.909369e-03
            21  2.055355e+00  2.149296e+00  9.644121e-03
            22  2.180215e+00  2.150702e+00  9.307587e-03
            23  2.200105e+00  2.152850e+00  9.147405e-03
            24  2.153128e+00  2.152861e+00  8.766270e-03
            25  1.985500e+00  2.146167e+00  1.066986e-02
            26  2.167241e+00  2.146977e+00  1.029022e-02
            27  2.201953e+00  2.149014e+00  1.010854e-02
            28  2.115529e+00  2.147818e+00  9.818003e-03
            29  2.145500e+00  2.147738e+00  9.479777e-03
            30  2.274632e+00  2.151968e+00  1.006329e-02
            31  2.074781e+00  2.149478e+00  1.004198e-02
            32  2.196707e+00  2.150954e+00  9.836026e-03
            33  2.241243e+00  2.153690e+00  9.911195e-03
            34  2.122559e+00  2.152774e+00  9.661889e-03
            35  2.253804e+00  2.155661e+00  9.807556e-03
            36  2.191065e+00  2.156644e+00  9.584307e-03
            37  2.250243e+00  2.159174e+00  9.653346e-03
            38  2.160321e+00  2.159204e+00  9.399357e-03
            39  2.103921e+00  2.157786e+00  9.264620e-03
            40  2.098020e+00  2.156292e+00  9.152696e-03
            41  2.126971e+00  2.155577e+00  8.957355e-03
            42  2.140005e+00  2.155206e+00  8.751755e-03
            43  2.151583e+00  2.155122e+00  8.548632e-03
            44  2.095854e+00  2.153775e+00  8.459802e-03
            45  2.097705e+00  2.152529e+00  8.363063e-03
            46  2.325364e+00  2.156286e+00  8.985723e-03
            47  2.179650e+00  2.156783e+00  8.808276e-03
            48  2.246967e+00  2.158662e+00  8.822874e-03
            49  2.153168e+00  2.158550e+00  8.643527e-03
            50  2.149453e+00  2.158368e+00  8.472572e-03
            51  2.125117e+00  2.157716e+00  8.331490e-03
            52  2.141137e+00  2.157397e+00  8.177367e-03
            53  2.186212e+00  2.157941e+00  8.041129e-03
            54  2.241425e+00  2.159487e+00  8.039465e-03
            55  2.205072e+00  2.160316e+00  7.935901e-03
            56  2.131536e+00  2.159802e+00  7.810812e-03
            57  2.205963e+00  2.160612e+00  7.715649e-03
            58  2.188142e+00  2.161086e+00  7.597206e-03
            59  2.174042e+00  2.161306e+00  7.471613e-03
            60  2.286174e+00  2.163387e+00  7.631421e-03
            61  2.139543e+00  2.162996e+00  7.516320e-03
            62  2.223063e+00  2.163965e+00  7.457265e-03
            63  2.229468e+00  2.165005e+00  7.411024e-03
            64  2.170467e+00  2.165090e+00  7.295718e-03
            65  2.194308e+00  2.165540e+00  7.197310e-03
            66  2.272037e+00  2.167153e+00  7.266889e-03
            67  2.319779e+00  2.169431e+00  7.506991e-03
            68  2.124822e+00  2.168775e+00  7.425203e-03
            69  2.074791e+00  2.167413e+00  7.441476e-03
            70  2.153556e+00  2.167215e+00  7.337802e-03
            71  2.311702e+00  2.169250e+00  7.511347e-03
            72  2.169959e+00  2.169260e+00  7.407029e-03
            73  2.167882e+00  2.169241e+00  7.305587e-03
            74  2.216245e+00  2.169876e+00  7.234424e-03
            75  2.113260e+00  2.169121e+00  7.177242e-03
            76  2.213857e+00  2.169710e+00  7.106900e-03
            77  2.107712e+00  2.168905e+00  7.060067e-03
            78  2.084588e+00  2.167824e+00  7.051824e-03
            79  2.102658e+00  2.166999e+00  7.010639e-03
            80  2.227714e+00  2.167758e+00  6.963964e-03
            81  2.151164e+00  2.167553e+00  6.881002e-03
            82  2.258230e+00  2.168659e+00  6.885369e-03
            83  2.104728e+00  2.167889e+00  6.845360e-03
            84  2.101645e+00  2.167100e+00  6.809142e-03
            85  2.237186e+00  2.167925e+00  6.778774e-03
            86  2.242867e+00  2.168796e+00  6.755730e-03
            87  2.179564e+00  2.168920e+00  6.679212e-03
            88  2.126071e+00  2.168433e+00  6.621036e-03
            89  2.154935e+00  2.168281e+00  6.548379e-03
            90  2.231193e+00  2.168980e+00  6.512821e-03
            91  2.077953e+00  2.167980e+00  6.517616e-03
            92  2.161669e+00  2.167911e+00  6.447133e-03
            93  2.180258e+00  2.168044e+00  6.379176e-03
            94  2.151892e+00  2.167872e+00  6.313626e-03
            95  2.260691e+00  2.168849e+00  6.322315e-03
            96  2.186275e+00  2.169031e+00  6.259062e-03
            97  2.202521e+00  2.169376e+00  6.204051e-03
            98  2.115735e+00  2.168829e+00  6.164843e-03
            99  2.087611e+00  2.168008e+00  6.156915e-03
           100  2.154407e+00  2.167872e+00  6.096848e-03
