#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  1.385600e-02  1.385600e-02  0.000000e+00
             2  2.730133e-02  2.057867e-02  4.753643e-03
             3  6.002667e-03  1.572000e-02  5.077492e-03
             4  2.346667e-03  1.237667e-02  4.783846e-03
             5  1.445600e-02  1.279253e-02  3.845110e-03
             6  1.612800e-02  1.334844e-02  3.244195e-03
             7 -8.560000e-03  1.021867e-02  4.016050e-03
             8 -1.383200e-02  7.212333e-03  4.500754e-03
             9 -1.697600e-02  4.524741e-03  4.735604e-03
            10 -6.154667e-03  3.456800e-03  4.380806e-03
            11  2.125067e-02  5.074424e-03  4.270777e-03
            12 -1.334667e-02  3.539333e-03  4.181675e-03
            13  7.170667e-03  3.818667e-03  3.869326e-03
            14  8.664000e-03  4.164762e-03  3.608391e-03
            15  1.018933e-02  4.566400e-03  3.390111e-03
            16  2.256533e-02  5.691333e-03  3.359690e-03
            17  3.288000e-03  5.549961e-03  3.165035e-03
            18 -4.053333e-04  5.219111e-03  3.006442e-03
            19 -1.012000e-02  4.411789e-03  2.954616e-03
            20  1.531467e-02  4.956933e-03  2.856733e-03
            21 -2.637867e-02  3.464762e-03  3.085895e-03
            22  1.286667e-02  3.892121e-03  2.975072e-03
            23  6.322667e-03  3.997797e-03  2.847597e-03
            24 -3.010667e-03  3.705778e-03  2.743880e-03
            25  4.266667e-05  3.559253e-03  2.638034e-03
            26  1.794667e-03  3.491385e-03  2.537444e-03
            27 -1.373333e-03  3.311210e-03  2.449853e-03
            28 -1.453867e-02  2.673714e-03  2.443895e-03
            29 -1.594667e-03  2.526529e-03  2.364051e-03
            30  2.026667e-03  2.509867e-03  2.285308e-03
            31  6.472000e-03  2.637677e-03  2.215159e-03
            32  6.141333e-03  2.747167e-03  2.148640e-03
            33 -3.445333e-03  2.559515e-03  2.091708e-03
            34  1.807200e-02  3.015765e-03  2.079351e-03
            35 -1.095200e-02  2.616686e-03  2.057881e-03
            36  9.760000e-04  2.571111e-03  2.001222e-03
            37  6.864000e-03  2.687135e-03  1.950496e-03
            38 -1.152000e-03  2.586105e-03  1.901782e-03
            39  3.968000e-03  2.621538e-03  1.853348e-03
            40 -1.616000e-03  2.515600e-03  1.810040e-03
            41 -7.400000e-03  2.273756e-03  1.781976e-03
            42  3.477333e-03  2.302413e-03  1.739778e-03
            43 -1.457333e-02  1.909953e-03  1.743022e-03
            44 -3.898667e-03  1.777939e-03  1.708399e-03
            45 -1.353600e-02  1.437630e-03  1.703992e-03
            46 -6.109333e-03  1.273565e-03  1.674829e-03
            47 -2.384533e-02  7.391206e-04  1.722356e-03
            48  6.176000e-03  8.523889e-04  1.690194e-03
            49  4.717333e-03  9.312653e-04  1.657540e-03
            50 -4.621333e-03  8.202133e-04  1.628105e-03
            51  1.405333e-03  8.316863e-04  1.596222e-03
            52  9.880000e-03  1.005692e-03  1.574981e-03
            53 -1.229867e-02  7.546667e-04  1.565141e-03
            54  8.520000e-03  8.984691e-04  1.542749e-03
            55 -6.586667e-04  8.701576e-04  1.514959e-03
            56  5.994667e-03  9.616667e-04  1.490667e-03
            57 -2.592000e-03  8.993216e-04  1.465818e-03
            58  1.438933e-02  1.131908e-03  1.458882e-03
            59  1.503733e-02  1.367593e-03  1.453068e-03
            60 -1.692800e-02  1.062667e-03  1.460494e-03
            61 -8.258667e-03  9.098579e-04  1.444523e-03
            62 -1.428267e-02  6.648172e-04  1.441858e-03
            63 -1.646400e-02  3.929312e-04  1.444379e-03
            64 -2.784000e-03  3.432917e-04  1.422663e-03
            65  5.064000e-03  4.159179e-04  1.402628e-03
            66 -4.512000e-03  3.412525e-04  1.383362e-03
            67  1.930667e-03  3.649751e-04  1.362919e-03
            68 -3.218667e-03  3.122745e-04  1.343894e-03
            69  9.573333e-03  4.464928e-04  1.331103e-03
            70 -1.128533e-02  2.788952e-04  1.322596e-03
            71 -1.560000e-03  2.529953e-04  1.304221e-03
            72  8.538667e-03  3.680741e-04  1.291174e-03
            73 -1.695467e-02  1.307763e-04  1.295109e-03
            74  1.226133e-02  2.947027e-04  1.287940e-03
            75  3.013333e-03  3.309511e-04  1.271278e-03
            76 -2.460800e-02  2.807018e-06  1.296209e-03
            77  3.685333e-03  5.063203e-05  1.280257e-03
            78  1.181600e-02  2.014701e-04  1.272699e-03
            79  1.027733e-02  3.290127e-04  1.262963e-03
            80 -2.149333e-03  2.980333e-04  1.247556e-03
            81 -2.320000e-03  2.657119e-04  1.232573e-03
            82 -3.698667e-03  2.173659e-04  1.218489e-03
            83 -1.449600e-02  4.009639e-05  1.216635e-03
            84 -3.826667e-03 -5.936508e-06  1.203022e-03
            85 -1.009333e-02 -1.246118e-04  1.194708e-03
            86 -1.763200e-02 -3.281860e-04  1.198035e-03
            87  1.308533e-02 -1.740077e-04  1.194144e-03
            88  1.016000e-02 -5.657576e-05  1.186334e-03
            89  1.199200e-02  7.880150e-05  1.180703e-03
            90  2.060800e-02  3.069037e-04  1.189414e-03
            91  1.506133e-02  4.690403e-04  1.187343e-03
            92  2.625600e-02  7.493333e-04  1.207068e-03
            93  1.447733e-02  8.969462e-04  1.203081e-03
            94  7.042667e-03  9.623262e-04  1.192057e-03
            95 -9.224000e-03  8.551018e-04  1.184322e-03
            96  2.133600e-02  1.068444e-03  1.191046e-03
            97 -9.866667e-05  1.056412e-03  1.178828e-03
            98 -6.314667e-03  9.811973e-04  1.169196e-03
            99 -2.247467e-02  7.442694e-04  1.181148e-03
           100  1.262667e-02  8.630933e-04  1.175298e-03
