-0.243325 -0.320306 0.104241
-0.321569 0.336281 0.38421
-0.321569 0.336281 0.38421
-0.321569 0.336281 0.38421
-0.21046 -0.0354144 0.497266
-0.21046 -0.0354144 0.497266
-0.21046 -0.0354144 0.497266
0.446815 0.0855478 1.62162
0.446815 0.0855478 1.62162
-0.167298 -0.254517 0.739185
-0.142987 -0.211803 0.686851
0.692036 -0.304709 -0.183318
0.0914049 -0.389366 0.138193
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.816079 0.428893 -0.341854
-0.437858 -0.0690606 0.354443
-0.437858 -0.0690606 0.354443
-0.437858 -0.0690606 0.354443
-0.437858 -0.0690606 0.354443
-0.437858 -0.0690606 0.354443
-0.276396 -0.677478 -0.429208
-0.276396 -0.677478 -0.429208
-0.276396 -0.677478 -0.429208
-0.276396 -0.677478 -0.429208
-0.276396 -0.677478 -0.429208
0.35157 0.396795 -1.16679
0.35157 0.396795 -1.16679
0.35157 0.396795 -1.16679
0.35157 0.396795 -1.16679
0.35157 0.396795 -1.16679
0.35157 0.396795 -1.16679
0.747817 -0.17265 -0.569175
0.747817 -0.17265 -0.569175
0.747817 -0.17265 -0.569175
0.747817 -0.17265 -0.569175
0.747817 -0.17265 -0.569175
1.36784 -0.207176 0.145888
1.36784 -0.207176 0.145888
1.36784 -0.207176 0.145888
0.409757 0.0652086 0.530101
-0.28133 0.609232 0.747095
-1.25961 0.787534 -0.318321
-1.25961 0.787534 -0.318321
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-1.25223 -0.0846081 -0.178794
-0.803006 0.314144 -0.11761
-0.803006 0.314144 -0.11761
-0.973601 -0.732858 -0.280179
-0.465623 0.507509 -0.796681
-0.465623 0.507509 -0.796681
-0.465623 0.507509 -0.796681
-0.465623 0.507509 -0.796681
-0.465623 0.507509 -0.796681
-0.465623 0.507509 -0.796681
0.628104 0.971491 -0.688857
1.20153 1.6912 -1.8388
2.21656 1.29653 -1.07417
2.21656 1.29653 -1.07417
1.2254 1.46615 -0.519535
1.2254 1.46615 -0.519535
0.188801 1.3561 -0.717445
0.188801 1.3561 -0.717445
-0.209226 0.748013 -1.08622
0.973941 0.687268 -1.19413
0.165152 0.582288 -1.85119
0.123268 0.147618 -0.839778
0.131799 1.19747 -0.139066
0.131799 1.19747 -0.139066
1.3695 0.0157024 -1.18359
0.5393 0.486905 -0.959549
0.5393 0.486905 -0.959549
0.22169 1.11725 -0.260971
0.22169 1.11725 -0.260971
0.22169 1.11725 -0.260971
0.22169 1.11725 -0.260971
0.22169 1.11725 -0.260971
-0.596567 0.0966458 -0.552829
-0.596567 0.0966458 -0.552829
-0.570293 -0.192423 0.576025
0.441839 0.316804 -0.624738
0.274403 0.893933 -0.64079
0.121174 1.24317 -0.449223
1.13488 1.51027 -0.182949
