5.21879 nan
5.00624 0.212545
4.90141 0.161392
4.82834 0.135509
4.86584 0.111461
4.86809 0.0910351
4.86185 0.0771913
4.84144 0.0698936
4.86889 0.0674745
4.84711 0.0641612
4.83665 0.0589713
4.87747 0.0675589
4.85128 0.0674385
4.84759 0.0625445
4.83383 0.0598295
4.89323 0.0816133
4.89578 0.0767046
4.90898 0.0735126
4.9212 0.0706014
4.93848 0.0691708
4.97005 0.0729762
4.97875 0.0701231
4.98389 0.0672014
4.97136 0.0655497
4.96231 0.063521
4.96332 0.0610374
4.9753 0.0599431
4.96252 0.0591608
4.96534 0.0571542
4.98877 0.0599814
4.99385 0.0582356
4.98952 0.0565517
4.98728 0.0548573
4.97932 0.053811
4.97465 0.052459
4.96359 0.0521681
4.96168 0.0507744
4.95188 0.050383
4.96018 0.0497719
4.95099 0.0493745
4.95154 0.0481584
4.96753 0.0496408
4.95848 0.049309
4.97087 0.0497426
4.98666 0.0511244
4.99177 0.0502606
4.99408 0.0492338
4.99151 0.0482656
4.99047 0.0472817
4.98956 0.0463353
4.98687 0.0454972
4.98312 0.0447717
4.98625 0.0440308
4.98122 0.0434994
4.97696 0.0429138
4.96864 0.0429532
4.96876 0.0421931
4.99221 0.0476345
4.99849 0.0472396
5.00689 0.0471988
5.00706 0.0464189
5.00604 0.0456754
5.0025 0.0450837
4.99776 0.0446262
4.99741 0.0439357
4.99565 0.0433005
4.99527 0.0426511
5.00222 0.0425903
4.99926 0.0420727
5.00934 0.0426746
5.01252 0.0421889
5.00653 0.0420282
5.00363 0.0415496
5.00178 0.041026
5.01063 0.0414311
5.01075 0.0408825
5.0097 0.0403616
5.00709 0.039926
5.00461 0.0394954
5.00727 0.0390888
5.01291 0.0390135
5.00768 0.0388884
5.00409 0.0385836
5.00562 0.0381522
5.00173 0.0379013
4.99828 0.037616
4.99711 0.0371997
4.99637 0.036782
4.99712 0.0363743
4.99306 0.0361971
4.99272 0.0357986
4.99703 0.0356685
4.99192 0.0356518
4.99471 0.0353811
5.00165 0.0356884
5.0033 0.0353529
5.00817 0.0353249
5.00786 0.034964
5.01396 0.0351415
5.01191 0.0348489
