20.3456 nan
11.0011 9.34457
7.81996 6.2631
6.27519 4.69036
5.28095 3.76673
4.65926 3.13772
4.18554 2.69384
3.85323 2.35648
3.61351 2.092
3.40076 1.8832
3.21003 1.71406
3.05868 1.57202
2.93401 1.45141
2.82748 1.34796
2.73458 1.25832
2.65713 1.1796
2.58507 1.11038
2.51003 1.04956
2.47024 0.993582
2.41564 0.944175
2.37364 0.899071
2.33058 0.858311
2.29458 0.820934
2.26561 0.786518
2.23072 0.755208
2.20095 0.726191
2.16973 0.699475
2.15027 0.674312
2.12501 0.651134
2.1024 0.629462
2.08499 0.609067
2.0662 0.590026
2.04933 0.572116
2.03065 0.555348
2.01378 0.539511
2.00021 0.524486
1.98476 0.510348
1.97024 0.496948
1.95765 0.484202
1.94957 0.472011
1.93909 0.460474
1.92735 0.44953
1.91615 0.439094
1.90214 0.429227
1.89782 0.419603
1.88568 0.410559
1.87509 0.401868
1.86678 0.393495
1.86281 0.385401
1.8606 0.377621
1.8549 0.370186
1.84688 0.363086
1.83564 0.356347
1.82939 0.349742
1.82492 0.343353
1.82525 0.337166
1.81695 0.331302
1.81492 0.325546
1.81684 0.319986
1.81534 0.314612
1.81115 0.30944
1.80501 0.304469
1.79941 0.29965
1.79324 0.294995
1.79009 0.290439
1.78627 0.28603
1.779 0.281822
1.77248 0.277723
1.76862 0.273696
1.76576 0.269773
1.75916 0.266028
1.75439 0.26235
1.748 0.25881
1.74424 0.255317
1.74141 0.251905
1.73693 0.248609
1.73349 0.245383
1.72808 0.242277
1.72954 0.239195
1.72696 0.236201
1.72673 0.233266
1.72325 0.230431
1.71923 0.227673
1.7168 0.224959
1.71435 0.22231
1.71011 0.219751
1.70718 0.21723
1.704 0.214771
1.70062 0.212371
1.70186 0.210002
1.70153 0.207682
1.70003 0.205417
1.69596 0.203237
1.6927 0.20109
1.69088 0.19897
1.68658 0.196934
1.68558 0.194895
1.68118 0.192947
1.68155 0.190988
1.68126 0.189069
