0.549932 0.596491 -0.985659
0.549932 0.596491 -0.985659
1.12732 -0.063363 -1.63763
1.12732 -0.063363 -1.63763
1.12732 -0.063363 -1.63763
1.12732 -0.063363 -1.63763
1.12732 -0.063363 -1.63763
1.12732 -0.063363 -1.63763
2.49323 0.785669 -4.02819
-0.183051 1.17894 -3.0627
-0.183051 1.17894 -3.0627
-0.183051 1.17894 -3.0627
-0.183051 1.17894 -3.0627
-1.31207 1.13516 -4.58365
-1.31207 1.13516 -4.58365
-1.31207 1.13516 -4.58365
-0.868313 0.0149458 -7.02916
-1.68963 -1.93045 -5.01433
-1.68963 -1.93045 -5.01433
0.597304 0.552312 -3.28504
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
1.63956 1.55159 -2.75783
-0.861366 0.466762 -5.26027
-0.861366 0.466762 -5.26027
-1.68528 -0.939519 -4.15023
-0.423246 -0.333074 -4.4745
-2.10728 1.87654 -3.46743
-3.69627 1.07711 -2.7991
-2.96934 -0.22445 -3.57966
-0.82464 -2.35898 -5.91722
1.13742 -3.53044 -4.09597
-0.494542 -2.45828 -1.67713
0.966848 -2.06249 -2.74224
-0.382085 -0.807237 -1.70577
0.84768 -2.0125 -1.82707
2.25095 -2.85302 -4.25732
3.91992 -1.77965 -2.78356
1.91322 -1.90757 -2.00975
3.22096 -1.33016 -1.99868
3.46209 -1.5859 -3.56933
3.46209 -1.5859 -3.56933
1.02786 -3.43952 -3.30493
0.580534 -5.26495 -4.80527
0.580534 -5.26495 -4.80527
0.580534 -5.26495 -4.80527
0.580534 -5.26495 -4.80527
-0.248352 -7.61885 -2.73433
-0.248352 -7.61885 -2.73433
-1.85023 -7.33949 -3.94307
-2.51804 -4.95562 -3.71895
-2.51804 -4.95562 -3.71895
0.147271 -5.43553 -1.17194
2.3781 -6.31019 -2.01509
2.3781 -6.31019 -2.01509
0.932481 -5.63385 -1.18957
0.932481 -5.63385 -1.18957
-0.89162 -7.54195 -3.38196
-2.77722 -4.85222 -1.02567
-2.54702 -4.32534 -1.21586
-3.31373 -5.88874 -1.42647
-5.55385 -5.56102 -3.22097
-5.55385 -5.56102 -3.22097
-5.74228 -3.97987 -4.10406
-3.0735 -1.47017 -2.93125
-5.45151 -0.786313 -5.33127
-3.59717 -2.10728 -5.75012
-2.71716 -2.73346 -4.74235
-2.46914 -4.77663 -4.40399
-1.87936 -4.37719 -6.79913
