1.50499 nan
1.65861 0.15362
1.5731 0.123202
1.55004 0.0901155
1.52533 0.0740482
1.53894 0.0619737
1.51118 0.059283
1.50052 0.0524355
1.49381 0.0467269
1.51368 0.0462738
1.50694 0.0423953
1.5006 0.039217
1.51302 0.0381522
1.50356 0.0365678
1.49786 0.0345165
1.49897 0.0323066
1.50169 0.0304684
1.49599 0.029286
1.49899 0.027863
1.50713 0.0276602
1.49742 0.028046
1.51761 0.0335064
1.52153 0.0322554
1.5098 0.0330355
1.50971 0.0316866
1.51299 0.0306203
1.51227 0.0294732
1.50764 0.0287761
1.50899 0.0277987
1.50841 0.0268624
1.51041 0.0260589
1.51375 0.0254507
1.50856 0.0252077
1.51214 0.0247156
1.51419 0.024087
1.51503 0.0234233
1.51149 0.0230542
1.5115 0.0224393
1.51142 0.0218565
1.51145 0.0213031
1.51498 0.0210756
1.5138 0.0206015
1.51119 0.0202853
1.51022 0.0198426
1.50913 0.0194275
1.50854 0.0190098
1.51078 0.0187364
1.50916 0.0184136
1.50545 0.0184119
1.5063 0.0180598
1.50397 0.0178552
1.49931 0.0181159
1.5012 0.0178707
1.50107 0.0175371
1.4997 0.0172698
1.4989 0.0169772
1.5004 0.0167432
1.49992 0.0164589
1.49826 0.0162624
1.49631 0.0161071
1.49437 0.0159588
1.49621 0.0158064
1.49585 0.0155575
1.4939 0.0154371
1.49247 0.0152643
1.49638 0.0155293
1.4962 0.0152968
1.49804 0.0151828
1.49987 0.015072
1.50029 0.0148613
1.49784 0.0148548
1.4966 0.0146988
1.49366 0.0147914
1.49617 0.0148037
1.49609 0.0146052
1.49619 0.0144121
1.49524 0.0142554
1.4974 0.0142362
1.49984 0.0142643
1.49857 0.0141419
1.49728 0.014026
1.49674 0.0138641
1.4963 0.0137032
1.49762 0.0136032
1.49527 0.0136451
1.49575 0.0134941
1.49879 0.0136799
1.49895 0.0135244
1.50031 0.0134407
1.50015 0.0132914
1.49944 0.0131635
1.49899 0.0130277
1.50077 0.0130101
1.50064 0.0128717
1.50268 0.0128979
1.50201 0.0127804
1.50266 0.0126648
1.50327 0.0125498
1.50527 0.0125814
1.50505 0.0124569
