-0.265582 -0.785313 -0.0393958
-0.265582 -0.785313 -0.0393958
-0.265582 -0.785313 -0.0393958
-0.265582 -0.785313 -0.0393958
-0.265582 -0.785313 -0.0393958
0.442269 0.856632 -0.629176
0.442269 0.856632 -0.629176
0.677764 0.675862 -0.103807
0.87637 -0.147482 -1.22905
0.719884 -0.374794 -0.962661
1.60953 0.442062 -0.806165
1.27445 -0.0738835 -0.83108
2.08976 0.168459 -0.960061
2.08976 0.168459 -0.960061
2.08976 0.168459 -0.960061
2.10326 1.1272 -0.223857
1.11952 0.779052 -0.963814
1.11952 0.779052 -0.963814
0.524197 0.837509 -1.29663
0.524197 0.837509 -1.29663
0.192974 0.305217 -0.894861
0.0542716 -0.585737 -0.957787
0.0542716 -0.585737 -0.957787
1.28756 -0.0809536 -0.106259
1.90653 -0.345689 -0.477755
1.90653 -0.345689 -0.477755
1.90653 -0.345689 -0.477755
1.98509 -0.485644 -1.59274
1.34208 -0.863634 -1.11671
0.909179 0.689828 -0.730262
0.909179 0.689828 -0.730262
0.909179 0.689828 -0.730262
0.379965 0.203138 -1.11967
0.379965 0.203138 -1.11967
0.850418 -0.860493 -0.255488
0.850418 -0.860493 -0.255488
0.850418 -0.860493 -0.255488
0.850418 -0.860493 -0.255488
0.850418 -0.860493 -0.255488
0.850418 -0.860493 -0.255488
1.2159 -1.0086 0.308568
1.2159 -1.0086 0.308568
0.493034 -0.510406 1.00902
0.716596 -0.705188 0.644372
0.716596 -0.705188 0.644372
0.716596 -0.705188 0.644372
-0.097235 -0.0973776 0.00211211
-0.097235 -0.0973776 0.00211211
-0.097235 -0.0973776 0.00211211
-0.097235 -0.0973776 0.00211211
-0.097235 -0.0973776 0.00211211
-0.097235 -0.0973776 0.00211211
-0.361962 -0.633439 0.258032
-0.361962 -0.633439 0.258032
-0.493487 0.313196 0.323306
-0.493487 0.313196 0.323306
-0.493487 0.313196 0.323306
-0.493487 0.313196 0.323306
-0.469033 -0.187928 -0.0117713
-0.469033 -0.187928 -0.0117713
-0.469033 -0.187928 -0.0117713
-0.469033 -0.187928 -0.0117713
-0.469033 -0.187928 -0.0117713
-0.469033 -0.187928 -0.0117713
-0.552784 0.579784 0.512112
-0.044878 1.13759 1.30853
-0.044878 1.13759 1.30853
1.31695 0.170759 1.27035
0.741248 -0.0784545 0.334563
1.10624 -0.00342588 -0.933097
1.97387 -0.382316 0.122732
2.46197 0.749981 0.0203084
2.46197 0.749981 0.0203084
2.17089 -0.0603101 -0.322702
2.16681 0.473914 0.150185
2.16681 0.473914 0.150185
2.16681 0.473914 0.150185
0.696357 0.0576726 -0.0954252
0.257173 0.127271 0.301571
0.257173 0.127271 0.301571
0.467444 0.415551 -0.380968
0.467444 0.415551 -0.380968
0.467444 0.415551 -0.380968
0.307719 0.585854 -0.0885169
0.307719 0.585854 -0.0885169
0.307719 0.585854 -0.0885169
0.350023 0.748711 -0.160413
0.350023 0.748711 -0.160413
0.112051 -0.28539 -0.781052
-0.307635 -0.736104 -0.965967
-1.06471 -1.15112 -1.6804
-1.31205 -0.0281838 -0.37905
-1.31205 -0.0281838 -0.37905
-0.30819 1.07576 -0.0764765
-0.30819 1.07576 -0.0764765
-0.30819 1.07576 -0.0764765
-0.30819 1.07576 -0.0764765
-0.30819 1.07576 -0.0764765
-0.259041 0.60347 -0.324647
-0.3025 0.750301 0.518144
