4.86508 nan
4.71291 0.152169
4.74267 0.0927584
4.85773 0.132447
4.89297 0.108474
4.95181 0.106332
4.88093 0.114453
4.90127 0.101186
4.92958 0.0936191
4.97151 0.0936489
5.00711 0.091883
4.9863 0.0864206
4.97478 0.0803259
4.98371 0.0749021
4.9863 0.0697781
5.0862 0.119329
5.08683 0.112092
5.06081 0.108838
5.05718 0.103014
5.07122 0.0987319
5.05168 0.095925
5.05349 0.0914789
5.05529 0.0874297
5.04405 0.0844587
5.04425 0.0810102
5.03657 0.0782096
5.02634 0.0759501
5.02727 0.0731932
5.04977 0.0741221
5.05431 0.0717526
5.05889 0.0695504
5.0599 0.0673495
5.04794 0.066364
5.06422 0.0664089
5.05236 0.0655646
5.07135 0.0664853
5.05093 0.0678109
5.03584 0.0677051
5.02206 0.0673701
5.01549 0.0659921
5.02208 0.0646988
5.03026 0.0636673
5.03336 0.0622463
5.04037 0.0612171
5.03971 0.0598448
5.04384 0.0586749
5.0419 0.0574458
5.03773 0.056391
5.02787 0.0561008
5.02726 0.0549707
5.02593 0.0538986
5.01362 0.0542674
5.00854 0.0534752
5.01209 0.052596
5.01203 0.0516308
5.01073 0.0507171
5.00642 0.050006
5.0014 0.0493911
5.0011 0.0485477
5.00747 0.0481548
5.00725 0.0473594
5.01597 0.0473976
5.0146 0.0466591
5.00644 0.0466444
5.00609 0.0459225
5.00609 0.0452214
5.00328 0.0446294
5.00094 0.0440304
5.00909 0.044145
5.00726 0.0435479
5.00107 0.0433743
5.00379 0.0428537
5.00563 0.042303
4.99924 0.0422141
4.99659 0.0417318
5.00262 0.0416182
5.00603 0.0412151
5.00534 0.0406891
5.01024 0.0404689
5.0095 0.0399666
5.00968 0.0394705
5.00867 0.0389991
5.00891 0.0385271
5.00402 0.0383777
5.00639 0.0379975
5.00197 0.0378126
5.00193 0.0373755
4.99522 0.0375524
4.9936 0.0371634
4.99685 0.0368912
4.99556 0.0365062
4.99609 0.0361111
4.99663 0.0357248
5.00385 0.0360717
4.99845 0.0360955
5.00061 0.0357826
4.99944 0.0354313
4.99992 0.0350712
5.00493 0.0350737
5.00873 0.0349291
