1.43451 nan
1.53189 0.0973798
1.52307 0.0569106
1.56864 0.0607989
1.5295 0.0612387
1.51382 0.0524
1.493 0.0489358
1.49494 0.0424239
1.49139 0.0375821
1.48176 0.0349686
1.49594 0.0346635
1.48066 0.0351363
1.45967 0.0385413
1.44794 0.0375615
1.45286 0.0353127
1.45787 0.0334094
1.45441 0.031572
1.46159 0.0306182
1.47383 0.0314419
1.48149 0.0307974
1.48479 0.029479
1.485 0.028108
1.47777 0.0278154
1.48236 0.027024
1.48398 0.025971
1.49467 0.0271476
1.49891 0.0264644
1.48899 0.0273627
1.48895 0.0264024
1.48829 0.0255155
1.49472 0.0255024
1.4938 0.0247096
1.49184 0.0240297
1.49156 0.0233139
1.49241 0.0226538
1.49108 0.0220559
1.49055 0.0214581
1.48834 0.0210024
1.49128 0.0206675
1.48833 0.0203594
1.48615 0.0199755
1.48454 0.0195606
1.48102 0.0194218
1.48177 0.01899
1.47718 0.0191222
1.47512 0.018815
1.47968 0.0189678
1.47909 0.0185779
1.47755 0.0182598
1.47848 0.0179151
1.48029 0.0176534
1.4838 0.017663
1.48018 0.0177011
1.47928 0.0173931
1.48315 0.0175075
1.48265 0.0171995
1.48067 0.0170108
1.48079 0.0167154
1.47829 0.0166184
1.48108 0.0165753
1.48198 0.0163258
1.48205 0.0160605
1.486 0.0162889
1.48758 0.0161107
1.48923 0.0159458
1.48857 0.0157161
1.48886 0.0154826
1.48878 0.0152534
1.48655 0.0151946
1.48735 0.0149971
1.48621 0.0148281
1.48292 0.0149858
1.48048 0.0149785
1.48247 0.0149069
1.48204 0.0147129
1.48057 0.0145924
1.48162 0.0144403
1.48343 0.0143675
1.4833 0.014185
1.4893 0.0152386
1.48823 0.0150872
1.48959 0.0149636
1.48754 0.014923
1.48725 0.0147472
1.4885 0.0146266
1.49089 0.0146517
1.49172 0.0145058
1.49136 0.0143446
1.49132 0.0141825
1.49459 0.0144001
1.49615 0.0143263
1.49331 0.0144517
1.49516 0.014415
1.49419 0.0142939
1.49494 0.0141625
1.49593 0.0140491
1.49417 0.0140146
1.49359 0.0138828
1.49289 0.0137598
1.49384 0.0136552
