#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  5.138667e-03  5.138667e-03  0.000000e+00
             2 -4.296000e-03  4.213333e-04  3.335658e-03
             3  1.619733e-02  5.680000e-03  4.835378e-03
             4 -2.989333e-03  3.512667e-03  4.083472e-03
             5 -6.178667e-03  1.574400e-03  3.698289e-03
             6 -1.210667e-03  1.110222e-03  3.110901e-03
             7 -2.514667e-03  5.923810e-04  2.709243e-03
             8 -1.150400e-02 -9.196667e-04  2.760469e-03
             9 -1.573333e-03 -9.922963e-04  2.454706e-03
            10  1.132267e-02  2.392000e-04  2.499129e-03
            11  3.200000e-03  5.083636e-04  2.286384e-03
            12  7.141333e-03  1.061111e-03  2.161635e-03
            13  3.205333e-03  1.226051e-03  2.001638e-03
            14 -6.842667e-03  6.497143e-04  1.939863e-03
            15 -1.600000e-05  6.053333e-04  1.811047e-03
            16 -3.266667e-03  3.633333e-04  1.713949e-03
            17  5.080000e-03  6.407843e-04  1.635431e-03
            18  6.533333e-03  9.681481e-04  1.576997e-03
            19  1.962667e-03  1.020491e-03  1.494866e-03
            20 -7.213333e-03  6.088000e-04  1.475725e-03
            21  8.565333e-03  9.876825e-04  1.453276e-03
            22  4.472000e-03  1.146061e-03  1.395821e-03
            23  3.093333e-03  1.230725e-03  1.337699e-03
            24  8.853333e-04  1.216333e-03  1.282039e-03
            25  1.861333e-03  1.242133e-03  1.231017e-03
            26  1.360000e-04  1.199590e-03  1.184405e-03
            27 -9.418667e-03  8.063210e-04  1.204059e-03
            28 -5.277333e-03  5.890476e-04  1.180498e-03
            29 -8.216000e-03  2.854253e-04  1.178190e-03
            30  4.346667e-04  2.904000e-04  1.138928e-03
            31  3.554667e-03  3.956989e-04  1.107045e-03
            32  1.920000e-03  4.433333e-04  1.073474e-03
            33  2.757333e-03  5.134545e-04  1.043232e-03
            34 -1.250667e-02  1.305098e-04  1.080550e-03
            35 -3.701333e-03  2.102857e-05  1.055209e-03
            36  8.525333e-03  2.572593e-04  1.052008e-03
            37  1.256000e-03  2.842523e-04  1.023922e-03
            38 -2.512000e-03  2.106667e-04  9.996171e-04
            39 -3.389333e-03  1.183590e-04  9.782386e-04
            40 -1.848000e-03  6.920000e-05  9.550170e-04
            41 -7.229333e-03 -1.088130e-04  9.481694e-04
            42  3.706667e-04 -9.739683e-05  9.256627e-04
            43  6.586667e-04 -7.981395e-05  9.043026e-04
            44 -4.632000e-03 -1.832727e-04  8.896488e-04
            45 -7.181333e-03 -3.387852e-04  8.833662e-04
            46 -7.554667e-03 -4.956522e-04  8.779802e-04
            47  3.653333e-04 -4.773333e-04  8.594909e-04
            48  7.170667e-03 -3.180000e-04  8.562262e-04
            49 -9.674667e-03 -5.089524e-04  8.597813e-04
            50 -1.546667e-03 -5.297067e-04  8.428361e-04
            51 -4.389333e-03 -6.053856e-04  8.297006e-04
            52 -1.264000e-03 -6.180513e-04  8.138415e-04
            53  6.992000e-03 -4.744654e-04  8.110535e-04
            54 -3.901333e-03 -5.379259e-04  7.985129e-04
            55  3.344000e-03 -4.673455e-04  7.871076e-04
            56  1.840000e-03 -4.261429e-04  7.741297e-04
            57  5.600000e-04 -4.088421e-04  7.607418e-04
            58  8.042667e-03 -2.631264e-04  7.614532e-04
            59  3.656000e-03 -1.967006e-04  7.514390e-04
            60  4.741333e-03 -1.144000e-04  7.434083e-04
            61  3.360000e-04 -1.070164e-04  7.312579e-04
            62  5.490667e-03 -1.673118e-05  7.250156e-04
            63  5.541333e-03  7.149206e-05  7.188550e-04
            64  1.116533e-02  2.448333e-04  7.282224e-04
            65 -3.653333e-04  2.354462e-04  7.170795e-04
            66  3.200000e-04  2.367273e-04  7.062158e-04
            67 -5.826667e-03  1.462289e-04  7.014498e-04
            68  2.712000e-03  1.839608e-04  6.921485e-04
            69 -1.256000e-02 -7.342995e-07  7.063299e-04
