#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  8.149774e+00  8.149774e+00  0.000000e+00
             2  8.146882e+00  8.148328e+00  1.022498e-03
             3  8.212276e+00  8.169644e+00  1.741792e-02
             4  8.566055e+00  8.268747e+00  8.681408e-02
             5  8.172669e+00  8.249531e+00  7.154625e-02
             6  7.959747e+00  8.201234e+00  7.415279e-02
             7  7.521101e+00  8.104072e+00  1.101436e-01
             8  7.796170e+00  8.065584e+00  1.028805e-01
             9  8.016953e+00  8.060181e+00  9.159115e-02
            10  7.311481e+00  7.985311e+00  1.088118e-01
            11  8.354781e+00  8.018899e+00  1.039747e-01
            12  8.101764e+00  8.025804e+00  9.553915e-02
            13  8.554339e+00  8.066461e+00  9.645349e-02
            14  8.543149e+00  8.100510e+00  9.538467e-02
            15  8.200100e+00  8.107149e+00  8.925646e-02
            16  7.699691e+00  8.081683e+00  8.723524e-02
            17  7.960157e+00  8.074535e+00  8.239613e-02
            18  7.921378e+00  8.066026e+00  7.825667e-02
            19  7.932672e+00  8.059007e+00  7.445197e-02
            20  8.291041e+00  8.070609e+00  7.162760e-02
            21  7.277680e+00  8.032851e+00  7.753284e-02
            22  8.150508e+00  8.038199e+00  7.419284e-02
            23  8.079663e+00  8.040001e+00  7.098896e-02
            24  7.948863e+00  8.036204e+00  6.813258e-02
            25  7.915703e+00  8.031384e+00  6.557755e-02
            26  8.205490e+00  8.038080e+00  6.339632e-02
            27  7.603185e+00  8.021973e+00  6.306131e-02
            28  8.227635e+00  8.029318e+00  6.123539e-02
            29  7.847625e+00  8.023053e+00  5.944347e-02
            30  7.298040e+00  7.998886e+00  6.218090e-02
            31  8.128768e+00  8.003075e+00  6.031606e-02
            32  8.302889e+00  8.012445e+00  5.915438e-02
            33  7.894593e+00  8.008873e+00  5.746952e-02
            34  7.985759e+00  8.008194e+00  5.578327e-02
            35  8.507562e+00  8.022461e+00  5.598435e-02
            36  7.786902e+00  8.015918e+00  5.481028e-02
            37  8.209828e+00  8.021159e+00  5.357889e-02
            38  8.463968e+00  8.032812e+00  5.342108e-02
            39  7.742229e+00  8.025361e+00  5.256834e-02
            40  8.181318e+00  8.029260e+00  5.139852e-02
            41  8.005631e+00  8.028683e+00  5.014813e-02
            42  8.412327e+00  8.037818e+00  4.977908e-02
            43  8.536549e+00  8.049416e+00  4.995435e-02
            44  7.981766e+00  8.047879e+00  4.884268e-02
            45  8.098944e+00  8.049013e+00  4.777047e-02
            46  7.250688e+00  8.031658e+00  4.978477e-02
            47  7.860962e+00  8.028027e+00  4.885781e-02
            48  7.919340e+00  8.025762e+00  4.789238e-02
            49  7.636186e+00  8.017812e+00  4.757033e-02
            50  8.136540e+00  8.020186e+00  4.667815e-02
            51  7.788107e+00  8.015636e+00  4.598418e-02
            52  7.749273e+00  8.010513e+00  4.538427e-02
            53  8.116597e+00  8.012515e+00  4.457208e-02
            54  8.339291e+00  8.018566e+00  4.415555e-02
            55  8.121560e+00  8.020439e+00  4.339241e-02
            56  7.996473e+00  8.020011e+00  4.261966e-02
            57  7.264661e+00  8.006759e+00  4.388380e-02
            58  8.499883e+00  8.015261e+00  4.394308e-02
            59  7.962529e+00  8.014368e+00  4.320737e-02
            60  8.129228e+00  8.016282e+00  4.252963e-02
            61  8.159671e+00  8.018633e+00  4.189733e-02
            62  7.845850e+00  8.015846e+00  4.131415e-02
            63  7.640908e+00  8.009894e+00  4.108479e-02
            64  7.933263e+00  8.008697e+00  4.046028e-02
            65  7.950824e+00  8.007807e+00  3.984761e-02
            66  8.643615e+00  8.017440e+00  4.039156e-02
            67  8.474709e+00  8.024265e+00  4.036118e-02
            68  8.429794e+00  8.030229e+00  4.020581e-02
            69  8.186209e+00  8.032489e+00  3.968661e-02
            70  8.376450e+00  8.037403e+00  3.942268e-02
            71  8.562867e+00  8.044804e+00  3.955603e-02
            72  8.096922e+00  8.045528e+00  3.901326e-02
            73  8.017840e+00  8.045149e+00  3.848067e-02
            74  7.520104e+00  8.038053e+00  3.860924e-02
            75  8.093630e+00  8.038794e+00  3.810156e-02
            76  7.839387e+00  8.036171e+00  3.769046e-02
            77  7.970712e+00  8.035320e+00  3.721056e-02
            78  7.886684e+00  8.033415e+00  3.678226e-02
            79  8.053591e+00  8.033670e+00  3.631755e-02
            80  7.462350e+00  8.026529e+00  3.655899e-02
            81  7.784958e+00  8.023546e+00  3.622909e-02
            82  7.990552e+00  8.023144e+00  3.578950e-02
            83  7.876326e+00  8.021375e+00  3.540199e-02
            84  7.735491e+00  8.017972e+00  3.514375e-02
            85  8.141180e+00  8.019421e+00  3.476018e-02
            86  7.379949e+00  8.011986e+00  3.514230e-02
            87  7.888617e+00  8.010568e+00  3.476696e-02
            88  8.381171e+00  8.014779e+00  3.462601e-02
            89  7.527394e+00  8.009303e+00  3.466729e-02
            90  7.799845e+00  8.006975e+00  3.436013e-02
            91  8.102953e+00  8.008030e+00  3.399873e-02
            92  8.372791e+00  8.011995e+00  3.385957e-02
            93  7.509462e+00  8.006591e+00  3.392392e-02
            94  8.479299e+00  8.011620e+00  3.393371e-02
            95  8.856198e+00  8.020510e+00  3.472157e-02
            96  8.012680e+00  8.020429e+00  3.435999e-02
            97  8.100674e+00  8.021256e+00  3.401572e-02
            98  7.972575e+00  8.020759e+00  3.367224e-02
            99  8.207336e+00  8.022644e+00  3.338482e-02
           100  8.251779e+00  8.024935e+00  3.312951e-02
