#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1 -2.288000e-02 -2.288000e-02  0.000000e+00
             2  1.897600e-02 -1.952000e-03  1.479833e-02
             3 -1.863733e-02 -7.513778e-03  1.086054e-02
             4 -3.946667e-04 -5.734000e-03  8.289956e-03
             5  3.112533e-02  1.637867e-03  9.351924e-03
             6 -7.333333e-04  1.242667e-03  7.801616e-03
             7  1.736533e-02  3.545905e-03  7.018858e-03
             8 -1.904800e-02  7.216667e-04  6.685605e-03
             9  5.016000e-03  1.198815e-03  5.959762e-03
            10 -2.145600e-02 -1.066667e-03  5.778353e-03
            11  1.693333e-02  5.696970e-04  5.479852e-03
            12  1.796533e-02  2.019333e-03  5.211414e-03
            13  1.048267e-02  2.670359e-03  4.851030e-03
            14  2.489600e-02  4.257905e-03  4.757210e-03
            15  1.664000e-03  4.084978e-03  4.443205e-03
            16  1.793867e-02  4.950833e-03  4.249033e-03
            17 -1.157333e-02  3.978824e-03  4.108764e-03
            18  2.716800e-02  5.267111e-03  4.077469e-03
            19 -1.674667e-03  4.901754e-03  3.879200e-03
            20 -3.071200e-02  3.121067e-03  4.073487e-03
            21  1.389067e-02  3.633905e-03  3.911661e-03
            22 -1.805867e-02  2.647879e-03  3.856132e-03
            23 -3.716800e-02  9.167536e-04  4.058489e-03
            24  1.124800e-02  1.347222e-03  3.912148e-03
            25  2.647467e-02  2.352320e-03  3.882629e-03
            26  4.261333e-03  2.425744e-03  3.733992e-03
            27 -6.826667e-03  2.083062e-03  3.611386e-03
            28 -2.650400e-02  1.062095e-03  3.623853e-03
            29  2.619467e-02  1.928736e-03  3.601030e-03
            30 -2.336000e-02  1.085778e-03  3.578299e-03
            31  3.007200e-02  2.020817e-03  3.582954e-03
            32 -1.360533e-02  1.532500e-03  3.504105e-03
            33 -6.133333e-04  1.467475e-03  3.398524e-03
            34 -9.280000e-04  1.397020e-03  3.299297e-03
            35 -5.288000e-03  1.206019e-03  3.210555e-03
