#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  3.522854e+00  3.522854e+00  0.000000e+00
             2  3.770503e+00  3.646679e+00  8.755731e-02
             3  3.703066e+00  3.665474e+00  6.035529e-02
             4  3.701726e+00  3.674537e+00  4.594187e-02
             5  3.556128e+00  3.650855e+00  4.242036e-02
             6  3.710726e+00  3.660834e+00  3.650505e-02
             7  3.749426e+00  3.673490e+00  3.341198e-02
             8  3.656818e+00  3.671406e+00  2.930040e-02
             9  3.864038e+00  3.692810e+00  3.294759e-02
            10  3.716483e+00  3.695177e+00  2.973776e-02
            11  3.798161e+00  3.704539e+00  2.846992e-02
            12  3.594907e+00  3.695403e+00  2.752431e-02
            13  3.642379e+00  3.691324e+00  2.570749e-02
            14  3.323736e+00  3.665068e+00  3.478488e-02
            15  3.747350e+00  3.670553e+00  3.289557e-02
            16  3.572713e+00  3.664438e+00  3.140282e-02
            17  3.464487e+00  3.652677e+00  3.168180e-02
            18  3.752131e+00  3.658202e+00  3.039968e-02
            19  3.404189e+00  3.644833e+00  3.160299e-02
            20  3.784119e+00  3.651797e+00  3.078063e-02
            21  3.667369e+00  3.652539e+00  2.932382e-02
            22  3.984234e+00  3.667616e+00  3.163031e-02
            23  3.763534e+00  3.671786e+00  3.052877e-02
            24  3.712008e+00  3.673462e+00  2.930270e-02
            25  3.479310e+00  3.665696e+00  2.914154e-02
            26  3.567146e+00  3.661905e+00  2.826614e-02
            27  3.573031e+00  3.658614e+00  2.741023e-02
            28  3.590986e+00  3.656199e+00  2.653750e-02
            29  3.647537e+00  3.655900e+00  2.562409e-02
            30  3.978104e+00  3.666640e+00  2.692687e-02
            31  3.394295e+00  3.657855e+00  2.745405e-02
            32  3.462766e+00  3.651758e+00  2.726461e-02
            33  3.655321e+00  3.651866e+00  2.643863e-02
            34  3.694236e+00  3.653112e+00  2.569037e-02
            35  3.707364e+00  3.654662e+00  2.500308e-02
            36  3.643455e+00  3.654351e+00  2.431049e-02
            37  3.801064e+00  3.658316e+00  2.397464e-02
            38  3.452935e+00  3.652911e+00  2.394520e-02
            39  3.649146e+00  3.652815e+00  2.333141e-02
            40  3.532065e+00  3.649796e+00  2.294259e-02
            41  3.656992e+00  3.649972e+00  2.238369e-02
            42  3.809841e+00  3.653778e+00  2.217202e-02
            43  3.647065e+00  3.653622e+00  2.165694e-02
            44  3.413122e+00  3.648156e+00  2.184361e-02
            45  3.529045e+00  3.645509e+00  2.151797e-02
            46  3.831666e+00  3.649556e+00  2.142736e-02
            47  3.744422e+00  3.651574e+00  2.106631e-02
            48  3.763509e+00  3.653906e+00  2.075610e-02
            49  3.448750e+00  3.649720e+00  2.075049e-02
            50  3.682630e+00  3.650378e+00  2.034592e-02
            51  3.538583e+00  3.648186e+00  2.006471e-02
            52  3.727357e+00  3.649708e+00  1.973653e-02
            53  3.752917e+00  3.651656e+00  1.945998e-02
            54  3.573424e+00  3.650207e+00  1.915346e-02
            55  3.645820e+00  3.650127e+00  1.880538e-02
            56  3.573404e+00  3.648757e+00  1.851941e-02
            57  3.743748e+00  3.650424e+00  1.826934e-02
            58  3.840976e+00  3.653709e+00  1.824736e-02
            59  3.603116e+00  3.652851e+00  1.795822e-02
            60  3.654605e+00  3.652881e+00  1.765894e-02
            61  3.541656e+00  3.651057e+00  1.746333e-02
            62  3.627705e+00  3.650681e+00  1.718573e-02
            63  3.642698e+00  3.650554e+00  1.691341e-02
            64  3.584538e+00  3.649522e+00  1.668056e-02
            65  3.695514e+00  3.650230e+00  1.643893e-02
            66  3.806598e+00  3.652599e+00  1.635970e-02
            67  4.073207e+00  3.658877e+00  1.727807e-02
            68  3.434410e+00  3.655576e+00  1.733644e-02
            69  3.449349e+00  3.652587e+00  1.734091e-02
            70  3.564338e+00  3.651326e+00  1.713894e-02
            71  4.120439e+00  3.657934e+00  1.812644e-02
            72  3.540775e+00  3.656306e+00  1.794757e-02
            73  3.605528e+00  3.655611e+00  1.771519e-02
            74  3.775040e+00  3.657225e+00  1.754916e-02
            75  3.719556e+00  3.658056e+00  1.733484e-02
            76  3.789860e+00  3.659790e+00  1.719328e-02
            77  3.520815e+00  3.657985e+00  1.706446e-02
            78  3.528276e+00  3.656322e+00  1.692652e-02
            79  3.517270e+00  3.654562e+00  1.680353e-02
            80  3.782924e+00  3.656167e+00  1.666991e-02
            81  3.773841e+00  3.657619e+00  1.652729e-02
            82  3.651933e+00  3.657550e+00  1.632589e-02
            83  3.601503e+00  3.656875e+00  1.614315e-02
            84  3.826401e+00  3.658893e+00  1.607662e-02
            85  3.534968e+00  3.657435e+00  1.595346e-02
            86  3.684409e+00  3.657749e+00  1.577104e-02
            87  3.538823e+00  3.656382e+00  1.564889e-02
            88  3.644745e+00  3.656250e+00  1.547162e-02
            89  3.535576e+00  3.654894e+00  1.535708e-02
            90  3.754245e+00  3.655998e+00  1.522607e-02
            91  3.748934e+00  3.657019e+00  1.509296e-02
            92  3.409698e+00  3.654331e+00  1.516643e-02
            93  3.744815e+00  3.655304e+00  1.503452e-02
            94  3.528239e+00  3.653952e+00  1.493523e-02
            95  3.723990e+00  3.654689e+00  1.479620e-02
            96  3.754505e+00  3.655729e+00  1.467856e-02
            97  3.723862e+00  3.656431e+00  1.454403e-02
            98  3.748012e+00  3.657366e+00  1.442561e-02
            99  3.372367e+00  3.654487e+00  1.456431e-02
           100  3.783238e+00  3.655774e+00  1.447547e-02
