#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.056000e-02  2.056000e-02  0.000000e+00
             2  6.173333e-03  1.336667e-02  5.086455e-03
             3  2.893867e-02  1.855733e-02  5.427770e-03
             4 -5.008000e-03  1.266600e-02  6.527059e-03
             5 -3.213333e-03  9.490133e-03  5.944283e-03
             6  8.106667e-04  8.043556e-03  5.126565e-03
             7  4.914667e-03  7.596571e-03  4.413642e-03
             8 -4.538667e-03  6.079667e-03  4.114357e-03
             9 -8.901333e-03  4.415111e-03  3.979703e-03
            10  2.790400e-02  6.764000e-03  4.218336e-03
            11  9.264000e-03  6.991273e-03  3.840969e-03
            12  4.434667e-03  6.778222e-03  3.526792e-03
            13 -7.954667e-03  5.644923e-03  3.432761e-03
            14 -1.964000e-02  3.838857e-03  3.631728e-03
            15 -4.040000e-03  3.313600e-03  3.427386e-03
            16  7.618667e-03  3.582667e-03  3.223719e-03
            17  5.082667e-03  3.670902e-03  3.035296e-03
            18  2.451467e-02  4.828889e-03  3.079647e-03
            19  5.693333e-03  4.874386e-03  2.917896e-03
            20 -1.127733e-02  4.066800e-03  2.881593e-03
            21  3.394667e-03  4.034794e-03  2.744552e-03
            22 -1.866667e-05  3.850545e-03  2.625977e-03
            23 -1.025067e-02  3.237449e-03  2.582383e-03
            24 -7.594667e-03  2.786111e-03  2.513916e-03
            25 -3.376000e-03  2.539627e-03  2.425413e-03
            26  1.274400e-02  2.932103e-03  2.363669e-03
            27 -5.162667e-03  2.632296e-03  2.295061e-03
            28 -1.649867e-02  1.949048e-03  2.312562e-03
            29 -1.472000e-02  1.374253e-03  2.303144e-03
            30  2.061333e-03  1.397156e-03  2.226487e-03
            31  1.154400e-02  1.724473e-03  2.178591e-03
            32 -1.234667e-02  1.284750e-03  2.154430e-03
            33 -1.925333e-03  1.187475e-03  2.091339e-03
            34 -1.727733e-02  6.443922e-04  2.099159e-03
            35 -7.453333e-03  4.130286e-04  2.051894e-03
            36 -5.165333e-03  2.580741e-04  2.000739e-03
            37 -1.663467e-02 -1.984865e-04  1.998079e-03
            38  4.114667e-03 -8.498246e-05  1.948719e-03
            39  2.280267e-02  5.018803e-04  1.985154e-03
            40 -9.842667e-03  2.432667e-04  1.952298e-03
            41 -2.101333e-02 -2.751870e-04  1.972320e-03
            42  1.653333e-03 -2.292698e-04  1.925895e-03
            43  1.542400e-02  1.347597e-04  1.915201e-03
            44 -7.752000e-03 -4.448485e-05  1.880043e-03
            45 -1.512800e-02 -3.796741e-04  1.867906e-03
            46 -1.245600e-02 -6.422029e-04  1.845656e-03
            47 -1.063200e-02 -8.547518e-04  1.818584e-03
            48  9.546667e-03 -6.380556e-04  1.793561e-03
            49 -1.932000e-02 -1.019320e-03  1.797024e-03
            50 -3.821333e-03 -1.075360e-03  1.761957e-03
            51 -3.440000e-04 -1.061020e-03  1.727467e-03
            52  4.504000e-03 -9.540000e-04  1.697558e-03
            53  1.580533e-02 -6.377862e-04  1.694725e-03
            54  5.645333e-03 -5.214321e-04  1.667330e-03
            55  8.184000e-03 -3.631515e-04  1.644511e-03
            56 -9.610667e-03 -5.282857e-04  1.623414e-03
            57 -2.693333e-03 -5.662690e-04  1.595378e-03
            58  5.077333e-03 -4.689655e-04  1.570836e-03
            59  8.842667e-03 -3.111412e-04  1.552120e-03
            60  2.214133e-02  6.306667e-05  1.570713e-03
            61 -1.118400e-02 -1.213115e-04  1.555748e-03
            62 -2.354667e-03 -1.573333e-04  1.531072e-03
            63  7.258667e-03 -3.961905e-05  1.511288e-03
            64  1.808000e-02  2.435000e-04  1.513961e-03
            65  7.525333e-03  3.555282e-04  1.494808e-03
