#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  8.490182e+00  8.490182e+00  0.000000e+00
             2  7.567253e+00  8.028718e+00  3.263047e-01
             3  7.679425e+00  7.912287e+00  2.374017e-01
             4  7.974065e+00  7.927731e+00  1.785529e-01
             5  7.442451e+00  7.830675e+00  1.671521e-01
             6  7.786480e+00  7.823309e+00  1.394556e-01
             7  8.296716e+00  7.890939e+00  1.349392e-01
             8  7.288076e+00  7.815581e+00  1.375133e-01
             9  8.000800e+00  7.836161e+00  1.237644e-01
            10  8.179949e+00  7.870540e+00  1.160646e-01
            11  8.329043e+00  7.912222e+00  1.127497e-01
            12  7.823480e+00  7.904827e+00  1.035962e-01
            13  7.837480e+00  7.899646e+00  9.575666e-02
            14  7.543427e+00  7.874202e+00  9.223547e-02
            15  8.434828e+00  7.911577e+00  9.335226e-02
            16  7.836949e+00  7.906913e+00  8.763418e-02
            17  7.085955e+00  7.858621e+00  9.485633e-02
            18  8.066118e+00  7.870149e+00  9.028427e-02
            19  7.761372e+00  7.864424e+00  8.571379e-02
            20  7.801472e+00  7.861276e+00  8.148588e-02
            21  7.961795e+00  7.866063e+00  7.774606e-02
            22  8.634802e+00  7.901005e+00  8.168803e-02
            23  7.859489e+00  7.899200e+00  7.815632e-02
            24  7.848693e+00  7.897096e+00  7.492813e-02
            25  7.997371e+00  7.901107e+00  7.203829e-02
            26  8.115080e+00  7.909337e+00  6.973608e-02
            27  6.805907e+00  7.868469e+00  7.821685e-02
            28  8.108973e+00  7.877058e+00  7.589355e-02
            29  7.498156e+00  7.863993e+00  7.439270e-02
            30  8.385028e+00  7.881360e+00  7.391250e-02
            31  7.687619e+00  7.875111e+00  7.179197e-02
            32  7.707442e+00  7.869871e+00  6.973941e-02
            33  8.002821e+00  7.873900e+00  6.774236e-02
            34  8.536078e+00  7.893376e+00  6.849238e-02
            35  8.700832e+00  7.916446e+00  7.031353e-02
            36  8.238617e+00  7.925395e+00  6.892753e-02
            37  7.420306e+00  7.911744e+00  6.840306e-02
            38  7.862342e+00  7.910444e+00  6.661534e-02
            39  8.255285e+00  7.919286e+00  6.549144e-02
            40  7.786070e+00  7.915956e+00  6.393878e-02
            41  8.835406e+00  7.938381e+00  6.619531e-02
            42  8.176235e+00  7.944044e+00  6.486103e-02
            43  8.729342e+00  7.962307e+00  6.587356e-02
            44  7.650225e+00  7.955214e+00  6.475716e-02
            45  7.947335e+00  7.955039e+00  6.331835e-02
            46  8.353396e+00  7.963699e+00  6.253126e-02
            47  7.922238e+00  7.962817e+00  6.120703e-02
            48  8.403163e+00  7.971991e+00  6.061549e-02
            49  7.701921e+00  7.966479e+00  5.962849e-02
            50  8.022036e+00  7.967590e+00  5.844627e-02
            51  8.133950e+00  7.970852e+00  5.739122e-02
            52  7.758765e+00  7.966774e+00  5.643228e-02
            53  8.133172e+00  7.969913e+00  5.545479e-02
            54  8.386024e+00  7.977619e+00  5.496062e-02
            55  7.641735e+00  7.971512e+00  5.429957e-02
            56  8.243399e+00  7.976367e+00  5.354655e-02
            57  8.500639e+00  7.985565e+00  5.339125e-02
            58  7.587843e+00  7.978708e+00  5.290923e-02
            59  8.207965e+00  7.982593e+00  5.215496e-02
            60  7.263225e+00  7.970604e+00  5.264575e-02
            61  7.537199e+00  7.963499e+00  5.225995e-02
            62  7.916322e+00  7.962738e+00  5.142258e-02
            63  8.276504e+00  7.967718e+00  5.084696e-02
            64  7.755561e+00  7.964403e+00  5.016042e-02
            65  8.458205e+00  7.972000e+00  4.996070e-02
            66  7.960037e+00  7.971819e+00  4.920405e-02
            67  8.221363e+00  7.975544e+00  4.861043e-02
            68  7.777903e+00  7.972637e+00  4.798238e-02
            69  7.528627e+00  7.966202e+00  4.771653e-02
            70  8.293637e+00  7.970880e+00  4.726358e-02
            71  8.710242e+00  7.981293e+00  4.773132e-02
            72  7.757456e+00  7.978185e+00  4.716952e-02
            73  7.177641e+00  7.967218e+00  4.778113e-02
            74  7.798410e+00  7.964937e+00  4.718986e-02
            75  7.563956e+00  7.959591e+00  4.686255e-02
            76  7.914974e+00  7.959004e+00  4.624961e-02
            77  8.276981e+00  7.963133e+00  4.583296e-02
            78  8.527527e+00  7.970369e+00  4.581297e-02
            79  8.178355e+00  7.973002e+00  4.530864e-02
            80  7.719853e+00  7.969837e+00  4.485265e-02
            81  8.368431e+00  7.974758e+00  4.456804e-02
            82  7.891164e+00  7.973739e+00  4.403618e-02
            83  7.763705e+00  7.971208e+00  4.357827e-02
            84  7.433205e+00  7.964804e+00  4.352760e-02
            85  8.540936e+00  7.971582e+00  4.354005e-02
            86  7.918924e+00  7.970969e+00  4.303807e-02
            87  7.628107e+00  7.967028e+00  4.272343e-02
            88  8.210228e+00  7.969792e+00  4.232723e-02
            89  7.558413e+00  7.965170e+00  4.210327e-02
            90  7.862978e+00  7.964034e+00  4.165076e-02
            91  7.443820e+00  7.958318e+00  4.158352e-02
            92  8.168736e+00  7.960605e+00  4.119438e-02
            93  8.304521e+00  7.964303e+00  4.091707e-02
            94  7.687044e+00  7.961353e+00  4.058796e-02
            95  7.350447e+00  7.954923e+00  4.066694e-02
            96  8.581030e+00  7.961445e+00  4.076295e-02
            97  8.317634e+00  7.965117e+00  4.050777e-02
            98  8.056434e+00  7.966048e+00  4.010515e-02
            99  7.161921e+00  7.957926e+00  4.051422e-02
           100  9.064980e+00  7.968997e+00  4.159410e-02
