#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.351988e-01  4.351988e-01  0.000000e+00
             2  4.173205e-01  4.262596e-01  6.320924e-03
             3  4.140986e-01  4.222060e-01  5.358380e-03
             4  4.174152e-01  4.210083e-01  4.150482e-03
             5  4.295325e-01  4.227131e-01  3.653791e-03
             6  4.129559e-01  4.210869e-01  3.387437e-03
             7  4.238383e-01  4.214800e-01  2.926232e-03
             8  4.222983e-01  4.215823e-01  2.562240e-03
             9  4.182161e-01  4.212082e-01  2.304684e-03
            10  4.201409e-01  4.211015e-01  2.076685e-03
            11  4.163957e-01  4.206737e-01  1.931457e-03
            12  4.332882e-01  4.217249e-01  2.036575e-03
            13  4.132763e-01  4.210750e-01  1.980896e-03
            14  4.311615e-01  4.217955e-01  1.966061e-03
            15  4.171412e-01  4.214852e-01  1.859314e-03
            16  4.214714e-01  4.214843e-01  1.743107e-03
            17  4.180935e-01  4.212849e-01  1.651943e-03
            18  4.247648e-01  4.214782e-01  1.571441e-03
            19  4.174981e-01  4.212687e-01  1.502631e-03
            20  4.139232e-01  4.209015e-01  1.471700e-03
            21  4.179956e-01  4.207631e-01  1.408109e-03
            22  4.246157e-01  4.209382e-01  1.354950e-03
            23  4.265677e-01  4.211830e-01  1.317960e-03
            24  4.342975e-01  4.217294e-01  1.371654e-03
            25  4.256478e-01  4.218861e-01  1.325713e-03
            26  4.146246e-01  4.216068e-01  1.303812e-03
            27  4.168862e-01  4.214320e-01  1.267191e-03
            28  4.414752e-01  4.221478e-01  1.409692e-03
            29  4.224244e-01  4.221574e-01  1.361114e-03
            30  4.485014e-01  4.230355e-01  1.573720e-03
            31  4.330394e-01  4.233582e-01  1.555690e-03
            32  4.212833e-01  4.232934e-01  1.508425e-03
            33  4.150759e-01  4.230444e-01  1.483127e-03
            34  4.369927e-01  4.234546e-01  1.495168e-03
            35  4.356201e-01  4.238022e-01  1.492304e-03
            36  4.331744e-01  4.240625e-01  1.473384e-03
            37  4.101309e-01  4.236860e-01  1.480894e-03
            38  4.119571e-01  4.233773e-01  1.473737e-03
            39  4.213817e-01  4.233262e-01  1.436837e-03
            40  4.244332e-01  4.233538e-01  1.401183e-03
            41  4.199444e-01  4.232707e-01  1.369473e-03
            42  4.170735e-01  4.231231e-01  1.344792e-03
            43  4.262122e-01  4.231950e-01  1.315435e-03
            44  4.112366e-01  4.229232e-01  1.313315e-03
            45  4.203595e-01  4.228662e-01  1.285365e-03
            46  4.271519e-01  4.229594e-01  1.260794e-03
            47  4.250311e-01  4.230035e-01  1.234739e-03
            48  4.189731e-01  4.229195e-01  1.211867e-03
            49  4.210277e-01  4.228809e-01  1.187750e-03
            50  4.171111e-01  4.227655e-01  1.169587e-03
            51  4.260616e-01  4.228301e-01  1.148438e-03
            52  4.223023e-01  4.228200e-01  1.126398e-03
            53  4.243131e-01  4.228481e-01  1.105497e-03
            54  4.492955e-01  4.233379e-01  1.188574e-03
            55  4.276291e-01  4.234159e-01  1.169521e-03
            56  4.214342e-01  4.233805e-01  1.149172e-03
            57  4.131386e-01  4.232009e-01  1.142973e-03
            58  4.310396e-01  4.233360e-01  1.131228e-03
            59  4.198309e-01  4.232766e-01  1.113614e-03
            60  4.133188e-01  4.231106e-01  1.107352e-03
            61  4.155850e-01  4.229873e-01  1.096049e-03
            62  4.284057e-01  4.230747e-01  1.081850e-03
            63  4.274942e-01  4.231448e-01  1.066949e-03
            64  4.205289e-01  4.231039e-01  1.051061e-03
            65  4.293414e-01  4.231999e-01  1.039262e-03
            66  4.171064e-01  4.231076e-01  1.027609e-03
            67  4.206099e-01  4.230703e-01  1.012947e-03
            68  4.267897e-01  4.231250e-01  9.995264e-04
            69  4.051759e-01  4.228649e-01  1.018329e-03
            70  4.189312e-01  4.228087e-01  1.005330e-03
            71  4.537140e-01  4.232440e-01  1.081307e-03
            72  4.270679e-01  4.232971e-01  1.067593e-03
            73  4.224416e-01  4.232853e-01  1.053032e-03
            74  4.300360e-01  4.233766e-01  1.042746e-03
            75  4.234859e-01  4.233780e-01  1.028844e-03
            76  4.172642e-01  4.232976e-01  1.018447e-03
            77  4.256575e-01  4.233282e-01  1.005681e-03
            78  4.298596e-01  4.234120e-01  9.962677e-04
            79  4.265990e-01  4.234523e-01  9.844732e-04
            80  4.290213e-01  4.235219e-01  9.746253e-04
            81  4.245503e-01  4.235346e-01  9.626756e-04
            82  4.232743e-01  4.235314e-01  9.509409e-04
            83  4.298582e-01  4.236077e-01  9.425339e-04
            84  4.186544e-01  4.235487e-01  9.331561e-04
            85  4.245849e-01  4.235609e-01  9.222574e-04
            86  4.080657e-01  4.233807e-01  9.289669e-04
            87  4.222604e-01  4.233678e-01  9.183783e-04
            88  4.192714e-01  4.233213e-01  9.091212e-04
            89  4.066734e-01  4.231342e-01  9.179482e-04
            90  4.336265e-01  4.232508e-01  9.151218e-04
            91  4.269963e-01  4.232920e-01  9.059906e-04
            92  4.140255e-01  4.231913e-01  9.017244e-04
            93  4.280804e-01  4.232438e-01  8.935596e-04
            94  4.448671e-01  4.234739e-01  9.131833e-04
            95  4.274076e-01  4.235153e-01  9.045092e-04
            96  4.424273e-01  4.237123e-01  9.162892e-04
            97  4.308680e-01  4.237860e-01  9.098077e-04
            98  4.367569e-01  4.239184e-01  9.101003e-04
            99  4.182243e-01  4.238609e-01  9.027230e-04
           100  4.229737e-01  4.238520e-01  8.937393e-04
