#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  1.088507e-01  1.088507e-01  0.000000e+00
             2  1.007413e-01  1.047960e-01  2.867082e-03
             3  1.365653e-01  1.153858e-01  8.855262e-03
             4  1.119413e-01  1.145247e-01  6.683184e-03
             5  1.140800e-01  1.144357e-01  5.347139e-03
             6  1.182533e-01  1.150720e-01  4.493645e-03
             7  1.509893e-01  1.202030e-01  6.115727e-03
             8  1.090720e-01  1.188117e-01  5.507263e-03
             9  1.472347e-01  1.219698e-01  5.729737e-03
            10  1.014800e-01  1.199208e-01  5.510960e-03
            11  1.178720e-01  1.197345e-01  5.013110e-03
            12  1.019840e-01  1.182553e-01  4.808636e-03
            13  1.286160e-01  1.190523e-01  4.504301e-03
            14  1.351787e-01  1.202042e-01  4.327345e-03
            15  1.196373e-01  1.201664e-01  4.039020e-03
            16  1.099067e-01  1.195252e-01  3.837145e-03
            17  1.172480e-01  1.193912e-01  3.613768e-03
            18  1.554773e-01  1.213960e-01  3.929944e-03
            19  1.131973e-01  1.209645e-01  3.746720e-03
            20  1.155307e-01  1.206928e-01  3.569221e-03
            21  1.160853e-01  1.204734e-01  3.405995e-03
            22  1.298400e-01  1.208992e-01  3.277679e-03
            23  1.038720e-01  1.201588e-01  3.217690e-03
            24  1.287627e-01  1.205173e-01  3.103526e-03
            25  1.361280e-01  1.211418e-01  3.041553e-03
            26  1.168213e-01  1.209756e-01  2.929106e-03
            27  1.339547e-01  1.214563e-01  2.859794e-03
            28  1.160347e-01  1.212627e-01  2.764206e-03
            29  1.242560e-01  1.213659e-01  2.670815e-03
            30  1.295093e-01  1.216373e-01  2.595545e-03
            31  1.348720e-01  1.220643e-01  2.546687e-03
            32  1.031893e-01  1.214744e-01  2.534490e-03
            33  1.062373e-01  1.210127e-01  2.499392e-03
            34  1.148827e-01  1.208324e-01  2.432375e-03
            35  1.184133e-01  1.207633e-01  2.363860e-03
            36  1.254107e-01  1.208924e-01  2.301719e-03
            37  1.328533e-01  1.212156e-01  2.262098e-03
            38  1.116107e-01  1.209629e-01  2.216646e-03
            39  1.189467e-01  1.209112e-01  2.160411e-03
            40  1.093333e-01  1.206217e-01  2.125702e-03
            41  1.506027e-01  1.213530e-01  2.196031e-03
            42  1.068640e-01  1.210080e-01  2.170672e-03
            43  1.486293e-01  1.216504e-01  2.213196e-03
            44  1.072747e-01  1.213236e-01  2.186879e-03
            45  1.170320e-01  1.212283e-01  2.140360e-03
            46  1.310213e-01  1.214412e-01  2.104391e-03
            47  1.455840e-01  1.219548e-01  2.121385e-03
            48  1.210133e-01  1.219352e-01  2.077280e-03
            49  1.305067e-01  1.221101e-01  2.042239e-03
            50  1.602693e-01  1.228733e-01  2.139247e-03
            51  1.456320e-01  1.233196e-01  2.143339e-03
            52  1.209013e-01  1.232731e-01  2.102626e-03
            53  1.240133e-01  1.232870e-01  2.063000e-03
            54  1.368267e-01  1.235378e-01  2.039976e-03
            55  1.196187e-01  1.234665e-01  2.004130e-03
            56  1.158720e-01  1.233309e-01  1.972925e-03
            57  1.312320e-01  1.234695e-01  1.943176e-03
            58  1.425253e-01  1.237981e-01  1.937249e-03
            59  1.099147e-01  1.235628e-01  1.918652e-03
            60  1.040773e-01  1.232380e-01  1.913962e-03
            61  8.393067e-02  1.225936e-01  1.988102e-03
            62  1.290240e-01  1.226973e-01  1.958739e-03
            63  1.112000e-01  1.225148e-01  1.936131e-03
            64  1.341920e-01  1.226973e-01  1.914457e-03
            65  1.176880e-01  1.226202e-01  1.886554e-03
            66  1.207520e-01  1.225919e-01  1.858183e-03
            67  1.289040e-01  1.226861e-01  1.832835e-03
            68  1.336160e-01  1.228469e-01  1.812916e-03
            69  1.218827e-01  1.228329e-01  1.786696e-03
            70  1.131893e-01  1.226951e-01  1.766475e-03
            71  1.371440e-01  1.228986e-01  1.753278e-03
            72  1.188373e-01  1.228422e-01  1.729834e-03
            73  1.440560e-01  1.231328e-01  1.730375e-03
            74  1.358987e-01  1.233053e-01  1.715569e-03
            75  1.141200e-01  1.231829e-01  1.697061e-03
            76  1.120293e-01  1.230361e-01  1.681065e-03
            77  1.268587e-01  1.230857e-01  1.659965e-03
            78  1.340480e-01  1.232263e-01  1.644623e-03
            79  1.690987e-01  1.238070e-01  1.723265e-03
            80  1.570320e-01  1.242223e-01  1.751055e-03
            81  1.385413e-01  1.243990e-01  1.738338e-03
            82  1.262987e-01  1.244222e-01  1.717293e-03
            83  1.480000e-01  1.247063e-01  1.719937e-03
            84  1.276187e-01  1.247410e-01  1.699811e-03
            85  1.287333e-01  1.247879e-01  1.680462e-03
            86  1.226933e-01  1.247636e-01  1.661098e-03
            87  1.144347e-01  1.246448e-01  1.646243e-03
            88  1.048080e-01  1.244194e-01  1.642896e-03
            89  1.254720e-01  1.244313e-01  1.624479e-03
            90  1.390853e-01  1.245941e-01  1.614569e-03
            91  1.337573e-01  1.246948e-01  1.599963e-03
            92  1.237013e-01  1.246840e-01  1.582609e-03
            93  1.397493e-01  1.248460e-01  1.573860e-03
            94  1.008480e-01  1.245907e-01  1.577687e-03
            95  1.273973e-01  1.246202e-01  1.561356e-03
            96  1.230560e-01  1.246039e-01  1.545177e-03
            97  1.359760e-01  1.247212e-01  1.533689e-03
            98  1.270933e-01  1.247454e-01  1.518230e-03
            99  1.297040e-01  1.247954e-01  1.503720e-03
           100  1.333200e-01  1.248807e-01  1.491097e-03
