#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             1 -3.868854e-01 -3.868854e-01  0.000000e+00
             2 -3.656119e-01 -3.762486e-01  7.521334e-03
             3 -3.586943e-01 -3.703972e-01  6.925939e-03
             4 -3.538502e-01 -3.662605e-01  6.310059e-03
             5 -3.622186e-01 -3.654521e-01  5.099565e-03
             6 -3.726093e-01 -3.666450e-01  4.386935e-03
             7 -3.608058e-01 -3.658108e-01  3.838719e-03
             8 -4.017553e-01 -3.703039e-01  5.380172e-03
             9 -3.859774e-01 -3.720454e-01  5.056379e-03
            10 -4.010955e-01 -3.749504e-01  5.320191e-03
            11 -4.053431e-01 -3.777133e-01  5.507461e-03
            12 -3.814107e-01 -3.780215e-01  5.057117e-03
            13 -3.971199e-01 -3.794906e-01  4.876833e-03
            14 -3.698255e-01 -3.788002e-01  4.577090e-03
            15 -3.747365e-01 -3.785293e-01  4.279961e-03
            16 -3.564071e-01 -3.771467e-01  4.229903e-03
            17 -3.499230e-01 -3.755453e-01  4.273481e-03
            18 -3.695793e-01 -3.752138e-01  4.048898e-03
            19 -3.699681e-01 -3.749377e-01  3.845200e-03
            20 -3.685258e-01 -3.746171e-01  3.666280e-03
            21 -3.484992e-01 -3.733734e-01  3.696633e-03
            22 -3.579220e-01 -3.726711e-01  3.594705e-03
            23 -3.786128e-01 -3.729294e-01  3.447684e-03
            24 -3.570115e-01 -3.722662e-01  3.367222e-03
            25 -3.705415e-01 -3.721972e-01  3.233239e-03
            26 -3.739136e-01 -3.722632e-01  3.109558e-03
            27 -3.608722e-01 -3.718413e-01  3.022874e-03
            28 -3.558415e-01 -3.712699e-01  2.968431e-03
            29 -3.390948e-01 -3.701604e-01  3.066410e-03
            30 -3.564411e-01 -3.697031e-01  2.998103e-03
            31 -3.592374e-01 -3.693655e-01  2.920337e-03
            32 -3.932590e-01 -3.701122e-01  2.922973e-03
            33 -4.119691e-01 -3.713806e-01  3.097399e-03
            34 -4.398953e-01 -3.733957e-01  3.602663e-03
            35 -4.357002e-01 -3.751758e-01  3.914898e-03
            36 -4.275310e-01 -3.766301e-01  4.067316e-03
            37 -4.509098e-01 -3.786377e-01  4.425188e-03
            38 -4.481735e-01 -3.804676e-01  4.671786e-03
            39 -4.600730e-01 -3.825087e-01  4.977971e-03
            40 -4.506126e-01 -3.842113e-01  5.136442e-03
            41 -4.215972e-01 -3.851232e-01  5.091457e-03
            42 -3.866193e-01 -3.851588e-01  4.970357e-03
            43 -3.557960e-01 -3.844760e-01  4.901450e-03
            44 -3.437526e-01 -3.835504e-01  4.876654e-03
            45 -3.470024e-01 -3.827383e-01  4.835442e-03
            46 -3.540921e-01 -3.821155e-01  4.770256e-03
            47 -3.585232e-01 -3.816135e-01  4.695097e-03
            48 -3.339217e-01 -3.806200e-01  4.701239e-03
            49 -3.326998e-01 -3.796420e-01  4.705915e-03
            50 -3.301189e-01 -3.786515e-01  4.714877e-03
            51 -3.438407e-01 -3.779690e-01  4.671574e-03
            52 -3.279596e-01 -3.770073e-01  4.679682e-03
            53 -3.670728e-01 -3.768198e-01  4.595138e-03
            54 -3.314627e-01 -3.759799e-01  4.586168e-03
            55 -3.324548e-01 -3.751885e-01  4.570550e-03
            56 -3.406692e-01 -3.745721e-01  4.530310e-03
            57 -3.486555e-01 -3.741174e-01  4.473589e-03
            58 -3.664808e-01 -3.739857e-01  4.398395e-03
            59 -3.839016e-01 -3.741538e-01  4.327056e-03
            60 -3.495977e-01 -3.737445e-01  4.274249e-03
            61 -3.316243e-01 -3.730540e-01  4.259589e-03
            62 -3.430466e-01 -3.725701e-01  4.218292e-03
            63 -3.512946e-01 -3.722323e-01  4.164831e-03
            64 -3.683834e-01 -3.721722e-01  4.100190e-03
            65 -3.392483e-01 -3.716657e-01  4.068277e-03
            66 -3.232452e-01 -3.709320e-01  4.072249e-03
            67 -3.094693e-01 -3.700147e-01  4.113498e-03
            68 -3.192216e-01 -3.692677e-01  4.120266e-03
            69 -3.200891e-01 -3.685550e-01  4.121736e-03
            70 -3.505001e-01 -3.682971e-01  4.070916e-03
            71 -4.040398e-01 -3.688005e-01  4.044587e-03
            72 -4.187733e-01 -3.694946e-01  4.047526e-03
            73 -4.390450e-01 -3.704473e-01  4.102682e-03
            74 -4.185628e-01 -3.710975e-01  4.098440e-03
            75 -3.932921e-01 -3.713934e-01  4.054464e-03
            76 -4.005246e-01 -3.717767e-01  4.019194e-03
            77 -4.038870e-01 -3.721938e-01  3.988572e-03
            78 -3.814296e-01 -3.723122e-01  3.939193e-03
            79 -3.825922e-01 -3.724423e-01  3.891479e-03
            80 -3.684367e-01 -3.723922e-01  3.843157e-03
            81 -3.614605e-01 -3.722573e-01  3.798080e-03
            82 -4.061189e-01 -3.726702e-01  3.774144e-03
            83 -4.455973e-01 -3.735488e-01  3.829583e-03
            84 -4.501867e-01 -3.744612e-01  3.891154e-03
            85 -4.521966e-01 -3.753757e-01  3.951386e-03
            86 -4.402719e-01 -3.761303e-01  3.976841e-03
            87 -4.246548e-01 -3.766881e-01  3.970050e-03
            88 -4.526727e-01 -3.775516e-01  4.017738e-03
            89 -4.410753e-01 -3.782653e-01  4.035495e-03
            90 -4.794232e-01 -3.793893e-01  4.144228e-03
            91 -4.204350e-01 -3.798403e-01  4.123160e-03
            92 -4.244578e-01 -3.803253e-01  4.106765e-03
            93 -3.852165e-01 -3.803779e-01  4.062943e-03
            94 -3.982631e-01 -3.805682e-01  4.024173e-03
            95 -4.065906e-01 -3.808421e-01  3.991125e-03
            96 -3.808250e-01 -3.808419e-01  3.949551e-03
            97 -3.450063e-01 -3.804725e-01  3.926075e-03
            98 -3.505356e-01 -3.801670e-01  3.897879e-03
            99 -3.373071e-01 -3.797341e-01  3.882474e-03
           100 -3.626053e-01 -3.795628e-01  3.847426e-03
